dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
6,Febrero,Domingo,0,Guatemala,Ignorado,Hombre,36,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2011
6,Febrero,Domingo,1,Guatemala,Ignorado,Mujer,35,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2011
7,Febrero,Lunes,21,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
8,Febrero,Martes,19,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Caida,2011
9,Febrero,Miercoles,11,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Volco,2011
13,Febrero,Domingo,9,Escuintla,Ignorado,Hombre,21,Mayor,Ignorado,Camión,Ignorado,Empotro,2011
13,Febrero,Domingo,0,Peten,Ignorado,Hombre,20,Mayor,Normal,Motocicleta,Ignorado,Volco,2011
14,Febrero,Lunes,15,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
15,Febrero,Martes,19,Escuintla,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
15,Febrero,Martes,19,Santa Rosa,Ignorado,Hombre,52,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
15,Febrero,Martes,20,Santa Rosa,Ignorado,Hombre,21,Mayor,Ignorado,Automovil,Ignorado,Colisión,2011
15,Febrero,Martes,16,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Caida,2011
15,Febrero,Martes,8,Peten,Ignorado,Hombre,30,Mayor,Ignorado,Ignorado,Ignorado,Caida,2011
18,Febrero,Viernes,23,Chiquimula,Ignorado,Hombre,38,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
18,Febrero,Viernes,18,Escuintla,3,Hombre,34,Mayor,Ebrio,Automovil,Ignorado,Colisión,2011
18,Febrero,Viernes,19,Peten,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
19,Febrero,Sabado,8,Peten,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
20,Febrero,Domingo,7,Santa Rosa,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
20,Febrero,Domingo,9,Peten,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
21,Febrero,Lunes,17,Santa Rosa,Ignorado,Hombre,20,Mayor,Normal,Motocicleta,Ignorado,Empotro,2011
23,Febrero,Miercoles,8,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
23,Febrero,Miercoles,16,Retalhuleu,Ignorado,Hombre,18,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2011
26,Febrero,Sabado,10,Jalapa,Ignorado,Hombre,54,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
28,Febrero,Lunes,9,Izabal,Ignorado,Hombre,47,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2011
1,Marzo,Martes,23,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
1,Marzo,Martes,16,Santa Rosa,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
2,Marzo,Miercoles,9,Alta Verpaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
5,Marzo,Sabado,13,Guatemala,16,Hombre,28,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
5,Marzo,Sabado,23,Chimaltenango,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
6,Marzo,Domingo,23,Peten,Ignorado,Hombre,35,Mayor,Normal,Motocicleta,Ignorado,Caida,2011
7,Marzo,Lunes,15,Escuintla,Ignorado,Hombre,24,Mayor,Ebrio,Motocicleta,Ignorado,Empotro,2011
7,Marzo,Lunes,8,Totonicapan,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
8,Marzo,Martes,7,Suchitepequez,Ignorado,Hombre,40,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
9,Marzo,Miercoles,20,Guatemala,8,Hombre,21,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
10,Marzo,Jueves,15,Chiquimula,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Ignorado,Colisión,2011
10,Marzo,Jueves,21,Escuintla,Ignorado,Hombre,55,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
10,Marzo,Jueves,23,Quetzaltenango,1,Hombre,32,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2011
11,Marzo,Viernes,2,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
14,Marzo,Lunes,19,Escuintla,Ignorado,Hombre,34,Mayor,Normal,Camioneta,Ignorado,Colisión,2011
15,Marzo,Martes,20,Guatemala,8,Hombre,27,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
15,Marzo,Martes,18,Jutiapa,Ignorado,Mujer,15,Menor,Normal,Mototaxi,Ignorado,Volco,2011
17,Marzo,Jueves,17,Peten,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
18,Marzo,Viernes,18,Santa Rosa,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
19,Marzo,Sabado,0,Guatemala,3,Hombre,27,Mayor,Ebrio,Camioneta,Ignorado,Empotro,2011
20,Marzo,Domingo,12,Quetzaltenango,Ignorado,Hombre,25,Mayor,Normal,Pick up,Ignorado,Colisión,2011
20,Marzo,Domingo,20,Peten,Ignorado,Hombre,53,Mayor,Ebrio,Motocicleta,Ignorado,Caida,2011
20,Marzo,Domingo,21,Peten,Ignorado,Hombre,34,Mayor,Ebrio,Motocicleta,Ignorado,Caida,2011
23,Marzo,Miercoles,19,Jalapa,2,Hombre,30,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
23,Marzo,Miercoles,6,Escuintla,Ignorado,Hombre,63,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
24,Marzo,Jueves,8,Peten,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
26,Marzo,Sabado,5,Retalhuleu,Ignorado,Hombre,54,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
27,Marzo,Domingo,19,Suchitepequez,Ignorado,Hombre,38,Mayor,Normal,Motocicleta,Ignorado,Volco,2011
29,Marzo,Martes,12,Guatemala,2,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2011
29,Marzo,Martes,18,Peten,Ignorado,Hombre,25,Mayor,Ignorado,Tractor,Ignorado,Volco,2011
30,Marzo,Miercoles,19,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Volco,2011
31,Marzo,Jueves,13,Escuintla,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
31,Marzo,Jueves,22,Peten,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Caida,2011
1,Abril,Viernes,21,Suchitepequez,Ignorado,Hombre,52,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2011
1,Abril,Viernes,12,El Progreso,Ignorado,Hombre,59,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2011
2,Abril,Sabado,11,Sacatepequez,Ignorado,Hombre,23,Mayor,Ignorado,Camión,Ignorado,Empotro,2011
3,Abril,Domingo,7,Guatemala,6,Hombre,24,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2011
3,Abril,Domingo,9,Peten,Ignorado,Hombre,45,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
4,Abril,Lunes,10,Huehuetenango,Ignorado,Hombre,55,Mayor,Ignorado,Camión,Ignorado,Colisión,2011
6,Abril,Miercoles,6,Retalhuleu,Ignorado,Hombre,35,Mayor,Normal,Automovil,Ignorado,Colisión,2011
8,Abril,Viernes,23,Guatemala,18,Hombre,25,Mayor,Normal,Motocicleta,Ignorado,Empotro,2011
8,Abril,Viernes,17,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Empotro,2011
10,Abril,Domingo,16,Suchitepequez,Ignorado,Hombre,15,Menor,Ebrio,Motocicleta,Ignorado,Volco,2011
11,Abril,Lunes,11,Guatemala,4,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2011
12,Abril,Martes,16,Jalapa,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
15,Abril,Viernes,14,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2011
17,Abril,Domingo,15,Guatemala,11,Hombre,36,Mayor,Normal,Bus urbano,Ignorado,Colisión,2011
17,Abril,Domingo,13,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Empotro,2011
17,Abril,Domingo,7,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Empotro,2011
18,Abril,Lunes,12,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Volco,2011
18,Abril,Lunes,18,Huehuetenango,Ignorado,Hombre,37,Mayor,Ignorado,Motocicleta,Ignorado,Volco,2011
20,Abril,Miercoles,17,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
21,Abril,Jueves,18,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
22,Abril,Viernes,16,Izabal,Ignorado,Hombre,52,Mayor,Normal,Camioneta,Ignorado,Caida,2011
23,Abril,Sabado,19,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
24,Abril,Domingo,15,El Progreso,Ignorado,Hombre,28,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2011
24,Abril,Domingo,18,Chimaltenango,Ignorado,Hombre,31,Mayor,Normal,Camioneta,Ignorado,Colisión,2011
27,Abril,Miercoles,0,Peten,Ignorado,Hombre,24,Mayor,Ebrio,Automovil,Ignorado,Empotro,2011
1,Mayo,Domingo,16,Guatemala,6,Hombre,37,Mayor,Normal,Microbus,Ignorado,Colisión,2011
5,Mayo,Jueves,17,Escuintla,Ignorado,Hombre,46,Mayor,Ignorado,Microbus,Ignorado,Colisión,2011
5,Mayo,Jueves,9,Peten,1,Hombre,15,Menor,Ignorado,Motocicleta,Ignorado,Empotro,2011
8,Mayo,Domingo,5,Zacapa,Ignorado,Hombre,33,Mayor,Ebrio,Motocicleta,Ignorado,Empotro,2011
8,Mayo,Domingo,16,Quetzaltenango,1,Mujer,32,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
8,Mayo,Domingo,22,Izabal,Ignorado,Hombre,24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
9,Mayo,Lunes,10,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
13,Mayo,Viernes,20,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2011
13,Mayo,Viernes,13,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
14,Mayo,Sabado,11,Guatemala,8,Hombre,25,Mayor,Normal,Motocicleta,Ignorado,Empotro,2011
14,Mayo,Sabado,12,Jutiapa,Ignorado,Hombre,52,Mayor,Normal,Ignorado,Ignorado,Empotro,2011
14,Mayo,Sabado,17,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Empotro,2011
14,Mayo,Sabado,20,Quetzaltenango,3,Hombre,30,Mayor,Normal,Automovil,Ignorado,Colisión,2011
15,Mayo,Domingo,0,Guatemala,5,Hombre,Ignorado,Mayor,Normal,Automovil,Ignorado,Colisión,2011
15,Mayo,Domingo,8,Quetzaltenango,2,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
15,Mayo,Domingo,1,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Empotro,2011
16,Mayo,Lunes,4,Zacapa,Ignorado,Hombre,30,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
16,Mayo,Lunes,19,San Marcos,Ignorado,Ignorado,Ignorado,Mayor,Normal,Automovil,Ignorado,Colisión,2011
18,Mayo,Miercoles,9,Guatemala,Ignorado,Hombre,28,Mayor,Normal,Pick up,Ignorado,Colisión,2011
19,Mayo,Jueves,8,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
20,Mayo,Viernes,13,Guatemala,5,Hombre,54,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2011
20,Mayo,Viernes,7,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Volco,2011
20,Mayo,Viernes,21,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
21,Mayo,Sabado,6,Guatemala,1,Hombre,40,Mayor,Normal,Bus urbano,Ignorado,Colisión,2011
21,Mayo,Sabado,21,Guatemala,12,Hombre,18,Mayor,Ignorado,Automovil,Ignorado,Empotro,2011
21,Mayo,Sabado,16,Escuintla,Ignorado,Hombre,23,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
21,Mayo,Sabado,1,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2011
21,Mayo,Sabado,18,Solola,Ignorado,Hombre,26,Mayor,Ignorado,Pick up,Ignorado,Empotro,2011
22,Mayo,Domingo,13,Peten,Ignorado,Mujer,25,Mayor,Normal,Motocicleta,Ignorado,Caida,2011
23,Mayo,Lunes,8,Escuintla,Ignorado,Hombre,26,Mayor,Normal,Motocicleta,Ignorado,Caida,2011
23,Mayo,Lunes,20,Peten,Ignorado,Hombre,24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
25,Mayo,Miercoles,5,Escuintla,Ignorado,Hombre,37,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
25,Mayo,Miercoles,0,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
26,Mayo,Jueves,15,Guatemala,6,Hombre,28,Mayor,Ignorado,Grua,Ignorado,Colisión,2011
28,Mayo,Sabado,5,Guatemala,15,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Empotro,2011
28,Mayo,Sabado,15,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Volco,2011
28,Mayo,Sabado,20,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2011
28,Mayo,Sabado,14,Chimaltenango,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Ignorado,Colisión,2011
29,Mayo,Domingo,23,Jalapa,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
29,Mayo,Domingo,8,Solola,Ignorado,Hombre,47,Mayor,Ignorado,Automovil,Ignorado,Empotro,2011
29,Mayo,Domingo,17,Guatemala,10,Hombre,37,Mayor,Ignorado,Automovil,Ignorado,Empotro,2011
30,Mayo,Lunes,2,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2011
30,Mayo,Lunes,16,Izabal,6,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
30,Mayo,Lunes,5,Chimaltenango,Ignorado,Hombre,35,Mayor,Ignorado,Bus extraurbano,Ignorado,Volco,2011
31,Mayo,Martes,19,Guatemala,9,Hombre,43,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
31,Mayo,Martes,14,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2011
31,Mayo,Martes,16,Huehuetenango,10,Hombre,25,Mayor,Ebrio,Automovil,Ignorado,Colisión,2011
1,Junio,Miercoles,11,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2011
1,Junio,Miercoles,0,San Marcos,Ignorado,Hombre,35,Mayor,Normal,Pick up,Ignorado,Caida,2011
2,Junio,Jueves,11,Izabal,Ignorado,Hombre,22,Mayor,Normal,Pick up,Ignorado,Colisión,2011
3,Junio,Viernes,8,Suchitepequez,1,Hombre,24,Mayor,Ignorado,Pick up,Ignorado,Colisión,2011
3,Junio,Viernes,9,Suchitepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
4,Junio,Sabado,16,Chiquimula,Ignorado,Hombre,27,Mayor,Ignorado,Pick up,Ignorado,Empotro,2011
4,Junio,Sabado,17,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
5,Junio,Domingo,0,Retalhuleu,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
5,Junio,Domingo,1,Quiche,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
6,Junio,Lunes,7,Guatemala,18,Hombre,54,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2011
7,Junio,Martes,11,Guatemala,6,Hombre,32,Mayor,Ignorado,Microbus,Ignorado,Colisión,2011
9,Junio,Jueves,21,Guatemala,1,Hombre,31,Mayor,Normal,Bus urbano,Ignorado,Colisión,2011
9,Junio,Jueves,8,Huehuetenango,10,Hombre,27,Mayor,Ebrio,Motocicleta,Ignorado,Empotro,2011
9,Junio,Jueves,16,Huehuetenango,Ignorado,Hombre,32,Mayor,Ignorado,Bus extraurbano,Ignorado,Caida,2011
10,Junio,Viernes,0,Guatemala,13,Hombre,Ignorado,Mayor,Ebrio,Automovil,Ignorado,Colisión,2011
11,Junio,Sabado,1,Chiquimula,Ignorado,Mujer,21,Mayor,Normal,Automovil,Ignorado,Empotro,2011
11,Junio,Sabado,18,Zacapa,1,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
11,Junio,Sabado,14,Peten,1,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2011
13,Junio,Lunes,14,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2011
17,Junio,Viernes,16,Guatemala,4,Mujer,30,Mayor,Normal,Automovil,Ignorado,Colisión,2011
17,Junio,Viernes,7,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
17,Junio,Viernes,15,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Caida,2011
18,Junio,Sabado,8,San Marcos,4,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2011
18,Junio,Sabado,3,Izabal,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Empotro,2011
18,Junio,Sabado,18,Sacatepequez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Empotro,2011
19,Junio,Domingo,3,Guatemala,7,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
19,Junio,Domingo,13,Guatemala,11,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2011
19,Junio,Domingo,20,Santa Rosa,Ignorado,Hombre,26,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
19,Junio,Domingo,18,El Progreso,Ignorado,Hombre,33,Mayor,Normal,Camioneta,Ignorado,Colisión,2011
19,Junio,Domingo,14,Izabal,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
20,Junio,Lunes,11,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2011
20,Junio,Lunes,18,Huehuetenango,Ignorado,Hombre,23,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
20,Junio,Lunes,19,El Progreso,Ignorado,Hombre,35,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2011
20,Junio,Lunes,17,Chimaltenango,Ignorado,Hombre,45,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
21,Junio,Martes,19,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2011
21,Junio,Martes,4,San Marcos,4,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2011
25,Junio,Sabado,19,Jutiapa,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Ignorado,Volco,2011
27,Junio,Lunes,2,Izabal,Ignorado,Hombre,31,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2011
29,Junio,Miercoles,7,Chiquimula,6,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2011
30,Junio,Jueves,15,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Volco,2011
30,Junio,Jueves,12,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2011
3,Julio,Domingo,20,Peten,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Ignorado,Volco,2011
4,Julio,Lunes,12,Jutiapa,Ignorado,Hombre,34,Mayor,Ignorado,Camión,Ignorado,Volco,2011
4,Julio,Lunes,11,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Normal,Motocicleta,Ignorado,Colisión,2011
6,Julio,Miercoles,23,Guatemala,18,Hombre,26,Mayor,Ebrio,Motocicleta,Ignorado,Empotro,2011
8,Julio,Viernes,20,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2011
8,Julio,Viernes,17,Escuintla,Ignorado,Hombre,48,Mayor,Normal,Camión,Ignorado,Caida,2011
8,Julio,Viernes,12,Alta Verpaz,Ignorado,Hombre,34,Mayor,Normal,Camión,Ignorado,Colisión,2011
8,Julio,Viernes,14,Peten,Ignorado,Mujer,20,Mayor,Normal,Pick up,Ignorado,Empotro,2011
9,Julio,Sabado,8,Santa Rosa,Ignorado,Hombre,45,Mayor,Normal,Pick up,Ignorado,Empotro,2011
9,Julio,Sabado,20,Suchitepequez,Ignorado,Hombre,47,Mayor,Normal,Motocicleta,Ignorado,Empotro,2011
11,Julio,Lunes,1,Escuintla,Ignorado,Hombre,37,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2011
12,Julio,Martes,11,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2011
13,Julio,Miercoles,6,Guatemala,1,Hombre,30,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2011
15,Julio,Viernes,11,Guatemala,Ignorado,Hombre,75,Mayor,Normal,Tractor,Ignorado,Colisión,2011
17,Julio,Domingo,4,Izabal,Ignorado,Hombre,31,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2011
19,Julio,Martes,19,Santa Rosa,Ignorado,Hombre,19,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
19,Julio,Martes,11,El Progreso,Ignorado,Hombre,39,Mayor,Normal,Panel,Ignorado,Colisión,2011
20,Julio,Miercoles,22,Chiquimula,Ignorado,Hombre,25,Mayor,Ebrio,Motocicleta,Ignorado,Empotro,2011
21,Julio,Jueves,18,Quiche,5,Hombre,Ignorado,Ignorado,Normal,Microbus,Ignorado,Colisión,2011
21,Julio,Jueves,15,Solola,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Bus extraurbano,Ignorado,Caida,2011
21,Julio,Jueves,19,Sacatepequez,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Camión,Ignorado,Colisión,2011
21,Julio,Jueves,16,Escuintla,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Automovil,Ignorado,Colisión,2011
21,Julio,Jueves,12,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Normal,Camión,Ignorado,Empotro,2011
22,Julio,Viernes,7,Guatemala,5,Hombre,27,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2011
23,Julio,Sabado,15,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Empotro,2011
23,Julio,Sabado,19,Chimaltenango,Ignorado,Hombre,19,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2011
24,Julio,Domingo,20,Jalapa,Ignorado,Hombre,19,Mayor,Ignorado,Automovil,Ignorado,Empotro,2011
24,Julio,Domingo,16,Peten,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Ignorado,2011
24,Julio,Domingo,10,Santa Rosa,Ignorado,Hombre,21,Mayor,Ignorado,Pick up,Ignorado,Colisión,2011
29,Julio,Viernes,15,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2011
29,Julio,Viernes,15,Peten,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Volco,2011
30,Julio,Sabado,1,Guatemala,8,Hombre,33,Mayor,Ignorado,Automovil,Ignorado,Empotro,2011
30,Julio,Sabado,21,Zacapa,Ignorado,Hombre,56,Mayor,Ignorado,Pick up,Ignorado,Volco,2011
30,Julio,Sabado,15,Escuintla,Ignorado,Hombre,49,Mayor,Ignorado,Pick up,Ignorado,Colisión,2011
30,Julio,Sabado,20,Peten,Ignorado,Hombre,30,Mayor,Normal,Automovil,Ignorado,Colisión,2011
1,Agosto,Lunes,22,Guatemala,9,Hombre,27,Mayor,Normal,Panel,Ignorado,Colisión,2011
3,Agosto,Miercoles,16,Santa Rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Volco,2011
3,Agosto,Miercoles,7,Quetzaltenango,Ignorado,Hombre,23,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
3,Agosto,Miercoles,10,San Marcos,Ignorado,Hombre,42,Mayor,Normal,Automovil,Ignorado,Colisión,2011
3,Agosto,Miercoles,16,Alta Verpaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2011
3,Agosto,Miercoles,20,Peten,Ignorado,Hombre,32,Mayor,Ebrio,Motocicleta,Ignorado,Volco,2011
4,Agosto,Jueves,16,Jutiapa,Ignorado,Hombre,22,Mayor,Normal,Motocicleta,Ignorado,Volco,2011
4,Agosto,Jueves,14,San Marcos,Ignorado,Hombre,22,Mayor,Normal,Motocicleta,Ignorado,Colisión,2011
4,Agosto,Jueves,9,El Progreso,Ignorado,Hombre,40,Mayor,Normal,Pick up,Ignorado,Colisión,2011
4,Agosto,Jueves,20,Peten,Ignorado,Hombre,25,Mayor,Normal,Motocicleta,Ignorado,Volco,2011
6,Agosto,Sabado,1,Guatemala,7,Hombre,22,Mayor,Normal,Automovil,Ignorado,Empotro,2011
6,Agosto,Sabado,14,Santa Rosa,Ignorado,Hombre,16,Menor,Normal,Motocicleta,Ignorado,Colisión,2011
