dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_pil,mayor_menor,estado_pil,tipo_vehi,modelo_vehi,causa_acc,year
5,Agosto,Domingo,8,Guatemala,Urbano,5,Hombre,23,20-24,Mayor,Normal,Pick up,2010,Choque,2012
5,Agosto,Domingo,8,Guatemala,Urbano,5,Hombre,34,30-34,Mayor,Normal,Bus urbano,Ignorado,Choque,2012
5,Agosto,Domingo,16,Escuintla,Urbano,Ignorado,Hombre,37,35-39,Mayor,Normal,Bus urbano,Ignorado,Colisión,2012
5,Agosto,Domingo,16,Escuintla,Urbano,Ignorado,Hombre,25,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
5,Agosto,Domingo,5,El Progreso,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Camioneta,2005,Colisión,2012
5,Agosto,Domingo,5,El Progreso,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Mototaxi,2005,Colisión,2012
5,Agosto,Domingo,1,Izabal,Urbano,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
5,Agosto,Domingo,22,Petén,Urbano,Ignorado,Hombre,40,40-44,Mayor,Normal,Camión,2007,Colisión,2012
5,Agosto,Domingo,22,Petén,Urbano,Ignorado,Hombre,29,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
5,Agosto,Domingo,20,Petén,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Microbus,2006,Colisión,2012
5,Agosto,Domingo,20,Petén,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
6,Agosto,Lunes,18,Guatemala,Urbano,3,Hombre,35,35-39,Mayor,Ignorado,Motocicleta,2009,Colisión,2012
6,Agosto,Lunes,18,Guatemala,Urbano,3,Hombre,42,40-44,Mayor,Ebrio,Automovil,1990,Colisión,2012
6,Agosto,Lunes,15,Guatemala,Urbano,1,Hombre,45,45-49,Mayor,Normal,Motocicleta,2006,Colisión,2012
6,Agosto,Lunes,15,Guatemala,Urbano,1,Mujer,32,30-34,Mayor,Normal,Automovil,2006,Colisión,2012
6,Agosto,Lunes,21,Guatemala,Urbano,13,Mujer,75,55 y más,Mayor,Normal,Camioneta,2012,Colisión,2012
6,Agosto,Lunes,21,Guatemala,Urbano,13,Hombre,25,25-29,Mayor,Normal,Motocicleta,2012,Colisión,2012
6,Agosto,Lunes,21,Guatemala,Urbano,13,Hombre,30,30-34,Mayor,Normal,Motocicleta,2005,Colisión,2012
6,Agosto,Lunes,19,Jutiapa,Rural,Ignorado,Hombre,42,40-44,Mayor,Ebrio,Cabezal,Ignorado,Colisión,2012
6,Agosto,Lunes,19,Jutiapa,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Pick up,Ignorado,Colisión,2012
6,Agosto,Lunes,17,Totonicapán,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Automovil,1996,Colisión,2012
6,Agosto,Lunes,17,Totonicapán,Rural,Ignorado,Hombre,35,35-39,Mayor,Normal,Pick up,2009,Colisión,2012
6,Agosto,Lunes,3,Alta Verapaz,Rural,Ignorado,Hombre,47,45-49,Mayor,Normal,Pick up,1998,Colisión,2012
6,Agosto,Lunes,3,Alta Verapaz,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Microbus,2006,Colisión,2012
6,Agosto,Lunes,17,El Progreso,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Mototaxi,2008,Colisión,2012
6,Agosto,Lunes,17,El Progreso,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
6,Agosto,Lunes,18,Quiché,Rural,Ignorado,Hombre,49,45-49,Mayor,Ebrio,Pick up,1985,Choque,2012
7,Agosto,Martes,17,Guatemala,Urbano,17,Hombre,56,55 y más,Mayor,Normal,Cabezal,1998,Colisión,2012
7,Agosto,Martes,17,Guatemala,Urbano,17,Hombre,35,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
7,Agosto,Martes,18,Quetzaltenango,Urbano,9,Hombre,53,50-54,Mayor,Normal,Camioneta,Ignorado,Choque,2012
7,Agosto,Martes,7,Alta Verapaz,Rural,Ignorado,Hombre,19,15-19,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
7,Agosto,Martes,21,Alta Verapaz,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
7,Agosto,Martes,21,Alta Verapaz,Rural,Ignorado,Hombre,26,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
8,Agosto,Miercoles,19,Chiquimula,Rural,Ignorado,Hombre,21,20-24,Mayor,Ignorado,Microbus,1998,Colisión,2012
8,Agosto,Miercoles,19,Chiquimula,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Pick up,1998,Colisión,2012
8,Agosto,Miercoles,13,Santa Rosa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,1995,Vuelco,2012
8,Agosto,Miercoles,17,Quetzaltenango,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Microbus,Ignorado,Colisión,2012
8,Agosto,Miercoles,17,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
8,Agosto,Miercoles,14,Quiché,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Vuelco,2012
9,Agosto,Jueves,0,Guatemala,Urbano,3,Hombre,46,45-49,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
9,Agosto,Jueves,23,Guatemala,Rural,Ignorado,Mujer,25,25-29,Mayor,Ebrio,Camioneta,1997,Colisión,2012
9,Agosto,Jueves,23,Guatemala,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Motocicleta,2007,Colisión,2012
9,Agosto,Jueves,2,Guatemala,Urbano,6,Hombre,31,30-34,Mayor,Ebrio,Automovil,1991,Colisión,2012
9,Agosto,Jueves,2,Guatemala,Urbano,6,Hombre,37,35-39,Mayor,Normal,Microbus,1998,Colisión,2012
9,Agosto,Jueves,23,Jutiapa,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Pick up,1989,Vuelco,2012
9,Agosto,Jueves,2,Chiquimula,Rural,Ignorado,Hombre,21,20-24,Mayor,Normal,Motocicleta,Ignorado,Vuelco,2012
9,Agosto,Jueves,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2012
9,Agosto,Jueves,11,Quetzaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,1993,Colisión,2012
9,Agosto,Jueves,16,Quetzaltenango,Rural,Ignorado,Hombre,53,50-54,Mayor,Ebrio,Camión,1992,Colisión,2012
9,Agosto,Jueves,16,Quetzaltenango,Rural,Ignorado,Mujer,30,30-34,Mayor,Normal,Panel,2008,Colisión,2012
9,Agosto,Jueves,6,Huehuetenango,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
9,Agosto,Jueves,18,Quiché,Rural,Ignorado,Hombre,20,20-24,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
9,Agosto,Jueves,15,Sacatepéquez,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Jeep,Ignorado,Colisión,2012
9,Agosto,Jueves,15,Sacatepéquez,Rural,Ignorado,Hombre,43,40-44,Mayor,Normal,Pick up,Ignorado,Colisión,2012
10,Agosto,Viernes,21,Guatemala,Urbano,1,Hombre,20,20-24,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
10,Agosto,Viernes,11,Guatemala,Urbano,7,Mujer,24,20-24,Mayor,Normal,Automovil,Ignorado,Colisión,2012
10,Agosto,Viernes,11,Guatemala,Urbano,7,Hombre,25,25-29,Mayor,Normal,Motocicleta,1977,Colisión,2012
10,Agosto,Viernes,13,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
10,Agosto,Viernes,13,Guatemala,Rural,Ignorado,Hombre,20,20-24,Ignorado,Normal,Motocicleta,Ignorado,Colisión,2012
10,Agosto,Viernes,23,Guatemala,Urbano,6,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
10,Agosto,Viernes,23,Guatemala,Urbano,6,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
10,Agosto,Viernes,0,Chiquimula,Rural,Ignorado,Hombre,37,35-39,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
10,Agosto,Viernes,21,Zacapa,Rural,Ignorado,Hombre,39,35-39,Mayor,Normal,Camión,Ignorado,Choque,2012
10,Agosto,Viernes,21,Zacapa,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
10,Agosto,Viernes,23,Escuintla,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Camión,Ignorado,Caida,2012
10,Agosto,Viernes,20,Santa Rosa,Rural,Ignorado,Hombre,38,35-39,Mayor,Normal,Cabezal,Ignorado,Colisión,2012
10,Agosto,Viernes,20,Santa Rosa,Rural,Ignorado,Hombre,34,30-34,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
10,Agosto,Viernes,12,Quiché,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Pick up,Ignorado,Choque,2012
11,Agosto,Sábado,21,Guatemala,Urbano,1,Hombre,25,25-29,Mayor,Normal,Panel,Ignorado,Colisión,2012
11,Agosto,Sábado,21,Guatemala,Urbano,1,Hombre,20,20-24,Mayor,Ignorado,Motocicleta,2009,Colisión,2012
11,Agosto,Sábado,15,Guatemala,Urbano,5,Hombre,26,25-29,Mayor,Normal,Pick up,Ignorado,Colisión,2012
11,Agosto,Sábado,15,Guatemala,Urbano,5,Hombre,25,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
11,Agosto,Sábado,14,Jutiapa,Rural,Ignorado,Hombre,42,40-44,Mayor,Ignorado,Cabezal,Ignorado,Colisión,2012
11,Agosto,Sábado,14,Jutiapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
11,Agosto,Sábado,17,Jutiapa,Rural,Ignorado,Hombre,41,40-44,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
11,Agosto,Sábado,17,Jutiapa,Rural,Ignorado,Hombre,47,45-49,Mayor,Ignorado,Bus urbano,2011,Colisión,2012
11,Agosto,Sábado,20,Zacapa,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
11,Agosto,Sábado,1,Escuintla,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Ignorado,2001,Caida,2012
11,Agosto,Sábado,6,Santa Rosa,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
11,Agosto,Sábado,7,Alta Verapaz,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Camión,Ignorado,Vuelco,2012
11,Agosto,Sábado,15,Sacatepéquez,Rural,Ignorado,Hombre,49,45-49,Mayor,Normal,Pick up,2000,Choque,2012
12,Agosto,Domingo,17,Guatemala,Urbano,1,Hombre,30,30-34,Mayor,Normal,Bus urbano,Ignorado,Colisión,2012
12,Agosto,Domingo,17,Guatemala,Urbano,1,Hombre,34,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
12,Agosto,Domingo,0,Guatemala,Urbano,6,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
12,Agosto,Domingo,0,Guatemala,Urbano,6,Hombre,34,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
12,Agosto,Domingo,7,Guatemala,Urbano,10,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
12,Agosto,Domingo,7,Guatemala,Urbano,10,Hombre,29,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
12,Agosto,Domingo,13,Guatemala,Urbano,3,Hombre,30,30-34,Mayor,Ignorado,Automovil,2009,Colisión,2012
12,Agosto,Domingo,13,Guatemala,Urbano,3,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,2012,Colisión,2012
12,Agosto,Domingo,21,Jutiapa,Rural,Ignorado,Hombre,21,20-24,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
12,Agosto,Domingo,23,Escuintla,Rural,Ignorado,Hombre,19,15-19,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
12,Agosto,Domingo,16,Suchitepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
12,Agosto,Domingo,16,Suchitepéquez,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
12,Agosto,Domingo,8,Totonicapán,Urbano,3,Hombre,32,30-34,Mayor,Ignorado,Microbus,1999,Choque,2012
12,Agosto,Domingo,1,Alta Verapaz,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Pick up,1993,Colisión,2012
12,Agosto,Domingo,1,Alta Verapaz,Rural,Ignorado,Hombre,32,30-34,Mayor,Ebrio,Microbus,2009,Colisión,2012
12,Agosto,Domingo,8,Petén,Rural,Ignorado,Hombre,20,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
12,Agosto,Domingo,9,Chimaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Caida,2012
13,Agosto,Lunes,22,Guatemala,Urbano,1,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
13,Agosto,Lunes,22,Guatemala,Urbano,1,Hombre,32,30-34,Mayor,Normal,Pick up,Ignorado,Colisión,2012
13,Agosto,Lunes,8,Zacapa,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Cabezal,Ignorado,Vuelco,2012
13,Agosto,Lunes,18,Alta Verapaz,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
13,Agosto,Lunes,18,Alta Verapaz,Rural,Ignorado,Hombre,60,55 y más,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
13,Agosto,Lunes,6,Chimaltenango,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Automovil,Ignorado,Vuelco,2012
14,Agosto,Martes,8,Guatemala,Urbano,18,Hombre,21,20-24,Mayor,Normal,Mototaxi,2009,Choque,2012
14,Agosto,Martes,8,Guatemala,Urbano,18,Hombre,35,35-39,Mayor,Normal,Mototaxi,Ignorado,Choque,2012
14,Agosto,Martes,1,Guatemala,Urbano,12,Hombre,27,25-29,Mayor,Normal,Motocicleta,Ignorado,Vuelco,2012
14,Agosto,Martes,22,Guatemala,Urbano,12,Hombre,30,30-34,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
14,Agosto,Martes,22,Guatemala,Urbano,12,Hombre,29,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
14,Agosto,Martes,17,Totonicapán,Rural,Ignorado,Hombre,54,50-54,Mayor,Ignorado,Pick up,1994,Colisión,2012
14,Agosto,Martes,17,Totonicapán,Rural,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
14,Agosto,Martes,17,Quiché,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Camioneta,1997,Colisión,2012
14,Agosto,Martes,17,Quiché,Rural,Ignorado,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
14,Agosto,Martes,6,Quiché,Urbano,5,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,Ignorado,Colisión,2012
14,Agosto,Martes,6,Quiché,Urbano,5,Hombre,17,15-19,Menor,Normal,Motocicleta,Ignorado,Colisión,2012
15,Agosto,Miercoles,20,Guatemala,Urbano,1,Mujer,38,35-39,Mayor,Normal,Automovil,1999,Colisión,2012
15,Agosto,Miercoles,20,Guatemala,Urbano,1,Hombre,36,35-39,Mayor,Normal,Automovil,2000,Colisión,2012
15,Agosto,Miercoles,12,Chiquimula,Rural,Ignorado,Hombre,40,40-44,Mayor,Normal,Pick up,1994,Vuelco,2012
15,Agosto,Miercoles,21,Zacapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
15,Agosto,Miercoles,21,Zacapa,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,2000,Colisión,2012
15,Agosto,Miercoles,22,Zacapa,Rural,Ignorado,Hombre,27,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
15,Agosto,Miercoles,22,Zacapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2012
15,Agosto,Miercoles,6,Escuintla,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Normal,Pick up,Ignorado,Colisión,2012
15,Agosto,Miercoles,6,Escuintla,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
15,Agosto,Miercoles,6,Escuintla,Rural,Ignorado,Hombre,27,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
15,Agosto,Miercoles,13,Alta Verapaz,Rural,Ignorado,Hombre,40,40-44,Mayor,Normal,Pick up,1996,Choque,2012
15,Agosto,Miercoles,10,El Progreso,Rural,Ignorado,Hombre,28,25-29,Mayor,Normal,Automovil,2001,Colisión,2012
15,Agosto,Miercoles,10,El Progreso,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Mototaxi,2004,Colisión,2012
15,Agosto,Miercoles,6,Quiché,Urbano,5,Mujer,21,20-24,Mayor,Ignorado,Automovil,2009,Colisión,2012
15,Agosto,Miercoles,6,Quiché,Urbano,5,Hombre,35,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
16,Agosto,Jueves,2,Guatemala,Urbano,1,Hombre,29,25-29,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
16,Agosto,Jueves,2,Guatemala,Urbano,1,Hombre,Ignorado,Ignorado,Mayor,Normal,Automovil,2002,Colisión,2012
16,Agosto,Jueves,14,Guatemala,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Bus urbano,1988,Colisión,2012
16,Agosto,Jueves,14,Guatemala,Rural,Ignorado,Mujer,43,40-44,Mayor,Normal,Camioneta,2009,Colisión,2012
16,Agosto,Jueves,14,Guatemala,Rural,Ignorado,Hombre,58,55 y más,Mayor,Normal,Camioneta,2004,Colisión,2012
16,Agosto,Jueves,13,Escuintla,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Camión,2000,Colisión,2012
16,Agosto,Jueves,13,Escuintla,Rural,Ignorado,Hombre,19,15-19,Mayor,Normal,Automovil,1997,Colisión,2012
16,Agosto,Jueves,5,Escuintla,Rural,Ignorado,Hombre,22,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Choque,2012
16,Agosto,Jueves,15,Quetzaltenango,Urbano,2,Hombre,53,50-54,Mayor,Normal,Bus urbano,Ignorado,Colisión,2012
16,Agosto,Jueves,15,Quetzaltenango,Urbano,2,Hombre,17,15-19,Menor,Normal,Automovil,Ignorado,Colisión,2012
16,Agosto,Jueves,13,San Marcos,Rural,Ignorado,Hombre,41,40-44,Mayor,Normal,Pick up,1989,Colisión,2012
16,Agosto,Jueves,13,San Marcos,Rural,Ignorado,Hombre,26,25-29,Mayor,Normal,Motocicleta,1988,Colisión,2012
16,Agosto,Jueves,2,Solola,Rural,Ignorado,Hombre,24,20-24,Mayor,Ebrio,Camioneta,1997,Choque,2012
17,Agosto,Viernes,3,Guatemala,Urbano,5,Hombre,45,45-49,Mayor,Ebrio,Camioneta,2007,Colisión,2012
17,Agosto,Viernes,3,Guatemala,Urbano,5,Hombre,35,35-39,Mayor,Ebrio,Automovil,1986,Colisión,2012
17,Agosto,Viernes,22,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
17,Agosto,Viernes,22,Guatemala,Rural,Ignorado,Hombre,15,15-19,Menor,Ignorado,Motocicleta,Ignorado,Colisión,2012
17,Agosto,Viernes,12,Santa Rosa,Rural,Ignorado,Hombre,28,25-29,Mayor,Ebrio,Pick up,2009,Colisión,2012
17,Agosto,Viernes,12,Santa Rosa,Rural,Ignorado,Hombre,27,25-29,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
17,Agosto,Viernes,0,Suchitepéquez,Urbano,1,Hombre,18,15-19,Mayor,Ebrio,Automovil,1996,Choque,2012
17,Agosto,Viernes,21,Retalhuleu,Rural,Ignorado,Hombre,35,35-39,Mayor,Normal,Camión,Ignorado,Colisión,2012
17,Agosto,Viernes,21,Retalhuleu,Rural,Ignorado,Hombre,25,25-29,Mayor,Normal,Pick up,Ignorado,Colisión,2012
17,Agosto,Viernes,19,Quetzaltenango,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
17,Agosto,Viernes,19,Quetzaltenango,Urbano,1,Hombre,23,20-24,Mayor,Normal,Automovil,Ignorado,Colisión,2012
17,Agosto,Viernes,22,Quetzaltenango,Urbano,2,Hombre,41,40-44,Mayor,Ebrio,Camión,Ignorado,Colisión,2012
17,Agosto,Viernes,22,Quetzaltenango,Urbano,2,Hombre,23,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
17,Agosto,Viernes,14,Quetzaltenango,Urbano,3,Hombre,26,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
17,Agosto,Viernes,14,Quetzaltenango,Urbano,3,Hombre,23,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
17,Agosto,Viernes,12,San Marcos,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
18,Agosto,Sábado,23,Guatemala,Rural,Ignorado,Hombre,38,35-39,Mayor,Ebrio,Pick up,Ignorado,Choque,2012
18,Agosto,Sábado,19,Guatemala,Urbano,11,Hombre,31,30-34,Mayor,Normal,Automovil,Ignorado,Colisión,2012
18,Agosto,Sábado,19,Guatemala,Urbano,11,Hombre,32,30-34,Mayor,Normal,Pick up,1995,Colisión,2012
18,Agosto,Sábado,14,Chiquimula,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Motocicleta,Ignorado,Choque,2012
18,Agosto,Sábado,21,Zacapa,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,Ignorado,Vuelco,2012
18,Agosto,Sábado,15,Escuintla,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Automovil,Ignorado,Vuelco,2012
18,Agosto,Sábado,19,Santa Rosa,Rural,Ignorado,Mujer,30,30-34,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
18,Agosto,Sábado,19,Santa Rosa,Rural,Ignorado,Hombre,20,20-24,Mayor,Ebrio,Camioneta,Ignorado,Colisión,2012
18,Agosto,Sábado,17,Petén,Rural,Ignorado,Hombre,17,15-19,Menor,Normal,Motocicleta,Ignorado,Vuelco,2012
18,Agosto,Sábado,20,Chimaltenango,Rural,Ignorado,Hombre,52,50-54,Mayor,Ebrio,Pick up,1991,Colisión,2012
18,Agosto,Sábado,20,Chimaltenango,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Automovil,2005,Colisión,2012
19,Agosto,Domingo,16,Guatemala,Urbano,1,Hombre,33,30-34,Mayor,Normal,Taxi,2009,Colisión,2012
19,Agosto,Domingo,16,Guatemala,Urbano,1,Hombre,55,55 y más,Mayor,Normal,Taxi,2009,Colisión,2012
19,Agosto,Domingo,1,Guatemala,Urbano,8,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,1991,Colisión,2012
19,Agosto,Domingo,1,Guatemala,Urbano,8,Hombre,29,25-29,Mayor,Normal,Motocicleta,2006,Colisión,2012
19,Agosto,Domingo,5,Guatemala,Urbano,16,Hombre,33,30-34,Mayor,Ebrio,Motocicleta,Ignorado,Vuelco,2012
19,Agosto,Domingo,2,Guatemala,Urbano,11,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automovil,1991,Colisión,2012
19,Agosto,Domingo,2,Guatemala,Urbano,11,Mujer,24,20-24,Mayor,Normal,Automovil,2009,Colisión,2012
19,Agosto,Domingo,2,Guatemala,Urbano,12,Hombre,25,25-29,Mayor,Normal,Automovil,Ignorado,Choque,2012
19,Agosto,Domingo,9,Guatemala,Urbano,1,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Agosto,Domingo,9,Guatemala,Urbano,1,Mujer,27,25-29,Mayor,Normal,Automovil,1996,Colisión,2012
19,Agosto,Domingo,8,Guatemala,Urbano,4,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,1993,Choque,2012
19,Agosto,Domingo,20,Escuintla,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,2004,Choque,2012
19,Agosto,Domingo,20,Escuintla,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Pick up,Ignorado,Choque,2012
19,Agosto,Domingo,19,Santa Rosa,Rural,Ignorado,Hombre,24,20-24,Mayor,Ebrio,Pick up,1988,Colisión,2012
19,Agosto,Domingo,19,Santa Rosa,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Normal,Mototaxi,Ignorado,Colisión,2012
19,Agosto,Domingo,3,San Marcos,Rural,Ignorado,Hombre,32,30-34,Mayor,Ebrio,Camioneta,1998,Choque,2012
19,Agosto,Domingo,11,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
19,Agosto,Domingo,11,Petén,Rural,Ignorado,Mujer,13,Menos de 15,Menor,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Agosto,Lunes,23,Guatemala,Urbano,6,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Choque,2012
20,Agosto,Lunes,9,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Agosto,Lunes,9,Guatemala,Rural,Ignorado,Hombre,40,40-44,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Agosto,Lunes,22,Guatemala,Urbano,1,Hombre,38,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
20,Agosto,Lunes,22,Zacapa,Rural,Ignorado,Hombre,38,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
20,Agosto,Lunes,22,Zacapa,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Motocicleta,2012,Colisión,2012
20,Agosto,Lunes,11,San Marcos,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,2010,Colisión,2012
20,Agosto,Lunes,11,San Marcos,Rural,Ignorado,Hombre,47,45-49,Mayor,Normal,Pick up,1981,Colisión,2012
20,Agosto,Lunes,13,Huehuetenango,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
20,Agosto,Lunes,13,Huehuetenango,Urbano,Ignorado,Hombre,38,35-39,Mayor,Normal,Pick up,Ignorado,Colisión,2012
