mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,estado_con,tipo_veh,color_veh,modelo_veh,tipo_eve,year
Mayo,Martes,16,Guatemala,12,Ignorado,999,Ignorado,Automovil,Beige,1981,Colision,2010
Mayo,Martes,16,Guatemala,12,Ignorado,999,Ignorado,Pick-up,Beige,1983,Colision,2010
Mayo,Martes,16,Guatemala,12,Hombre,36,Ebrio,Taxi,Blanco,9999,Colision,2010
Julio,Lunes,16,El Progreso,99,Hombre,34,No Ebrio,Pick-up,Rojo,1998,Colision,2010
Julio,Lunes,16,El Progreso,99,Hombre,39,No Ebrio,Pick-up,Negro,9999,Colision,2010
Febrero,Viernes,16,Escuintla,99,Hombre,23,No Ebrio,Camion,Cafe,9999,Colision,2010
Febrero,Viernes,16,Escuintla,99,Hombre,46,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Abril,Viernes,16,Guatemala,17,Hombre,25,No Ebrio,Motocicleta,Azul,9999,Colision,2010
Abril,Viernes,16,Guatemala,17,Mujer,38,No Ebrio,Automovil,Blanco,9999,Colision,2010
Junio,Viernes,16,Baja Verapaz,99,Hombre,27,No Ebrio,Pick-up,Corinto,1991,Colision,2010
Julio,Miercoles,16,Guatemala,1,Hombre,50,No Ebrio,Pick-up,Blanco,2007,Colision,2010
Julio,Miercoles,16,Guatemala,1,Mujer,32,No Ebrio,Motocicleta,Rojo,9999,Colision,2010
Mayo,Viernes,16,Huehuetenango,5,Hombre,39,No Ebrio,Camioneta,Rojo,1986,Colision,2010
Mayo,Viernes,16,Huehuetenango,5,Hombre,33,No Ebrio,Motocicleta,Corinto,2003,Colision,2010
Julio,Miercoles,16,Suchitepequez,99,Hombre,28,No Ebrio,Camion,Rojo,1987,Colision,2010
Febrero,Sabado,16,Guatemala,99,Mujer,20,Ignorado,Automovil,Rojo,1999,Colision,2010
Febrero,Sabado,16,Guatemala,99,Hombre,20,Ignorado,Motocicleta,Ignorado,2009,Colision,2010
Junio,Domingo,16,Guatemala,18,Hombre,34,No Ebrio,Automovil,Blanco,1997,Colision,2010
Junio,Domingo,16,Guatemala,18,Hombre,23,No Ebrio,Bus urbano,Rojo,9999,Colision,2010
Junio,Domingo,16,Guatemala,18,Hombre,25,No Ebrio,Bus urbano,Rojo,9999,Colision,2010
Julio,Jueves,16,Escuintla,99,Hombre,18,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Julio,Jueves,16,Escuintla,99,Hombre,25,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Enero,Miercoles,16,Chiquimula,99,Hombre,25,No Ebrio,Mototaxi,Rojo,2006,Colision,2010
Enero,Miercoles,16,Chiquimula,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Septiembre,Miercoles,16,Jutiapa,99,Hombre,29,No Ebrio,Camion,Blanco,9999,Colision,2010
Enero,Miercoles,16,Retalhuleu,99,Hombre,31,No Ebrio,Pick-up,Blanco,2001,Colision,2010
Enero,Miercoles,16,Retalhuleu,99,Hombre,58,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Junio,Domingo,16,Izabal,99,Hombre,43,No Ebrio,Automovil,Beige,9999,Colision,2010
Junio,Domingo,16,Izabal,99,Hombre,43,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Mayo,Domingo,16,Guatemala,7,Hombre,27,No Ebrio,Automovil,Blanco,9999,Colision,2010
Diciembre,Jueves,16,Chiquimula,99,Hombre,50,Ebrio,Cabezal,Blanco,1992,Colision,2010
Diciembre,Jueves,16,Chiquimula,99,Hombre,35,No Ebrio,Camioneta,Blanco,1993,Colision,2010
Diciembre,Jueves,16,Chiquimula,99,Hombre,25,No Ebrio,Automovil,Verde,2000,Colision,2010
Diciembre,Jueves,16,Chiquimula,99,Hombre,36,No Ebrio,Automovil,Azul,9999,Colision,2010
Enero,Sabado,16,Escuintla,99,Hombre,999,Ignorado,Ignorado,Negro,9999,Colision,2010
Enero,Sabado,16,Escuintla,99,Hombre,40,Ignorado,Pick-up,Negro,9999,Colision,2010
Junio,Lunes,16,Izabal,99,Hombre,34,Ebrio,Automovil,Verde,1997,Colision,2010
Junio,Lunes,16,Izabal,99,Hombre,26,No Ebrio,Motocicleta,Rojo,2009,Colision,2010
Diciembre,Viernes,16,Guatemala,6,Hombre,56,Ignorado,Pick-up,Blanco,1999,Colision,2010
Diciembre,Viernes,16,Guatemala,6,Hombre,19,Ignorado,Mototaxi,Rojo,2004,Colision,2010
Octubre,Sabado,16,Zacapa,99,Ignorado,999,Ignorado,Automovil,Ignorado,9999,Colision,2010
Octubre,Sabado,16,Zacapa,99,Hombre,24,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Abril,Domingo,16,Chiquimula,99,Hombre,47,Ebrio,Automovil,Blanco,1982,Colision,2010
Abril,Domingo,16,Chiquimula,99,Ignorado,999,Ignorado,Mototaxi,Rojo,9999,Colision,2010
Junio,Martes,16,Alta Verapaz,99,Hombre,42,Ebrio,Camion,Blanco,9999,Colision,2010
Junio,Martes,16,Alta Verapaz,99,Hombre,32,No Ebrio,Mototaxi,Blanco,9999,Colision,2010
Septiembre,Viernes,16,Peten,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Septiembre,Viernes,16,Peten,99,Hombre,20,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Agosto,Miercoles,16,Guatemala,3,Hombre,37,No Ebrio,Automovil,Azul,1997,Colision,2010
Agosto,Miercoles,16,Guatemala,3,Mujer,66,Ebrio,Microbus,Rojo,2006,Colision,2010
Junio,Miercoles,16,Izabal,99,Hombre,39,No Ebrio,Motocicleta,Rojo,2007,Colision,2010
Junio,Miercoles,16,Izabal,99,Hombre,22,No Ebrio,Motocicleta,Ignorado,2008,Colision,2010
Noviembre,Domingo,16,Escuintla,99,Hombre,30,Ebrio,Camioneta,Corinto,1995,Colision,2010
Noviembre,Domingo,16,Escuintla,99,Hombre,999,Ebrio,Bus extraurbano,Ignorado,9999,Colision,2010
Febrero,Viernes,16,Guatemala,6,Hombre,25,No Ebrio,Automovil,Corinto,9999,Colision,2010
Febrero,Viernes,16,Guatemala,6,Hombre,43,No Ebrio,Bus urbano,Rojo,9999,Colision,2010
Julio,Martes,16,Guatemala,99,Ignorado,999,Ignorado,Automovil,Rojo,9999,Colision,2010
Agosto,Jueves,16,Baja Verapaz,99,Hombre,44,No Ebrio,Camion,Blanco,1985,Colision,2010
Agosto,Jueves,16,Baja Verapaz,99,Hombre,29,No Ebrio,Microbus,Gris,9999,Colision,2010
Octubre,Domingo,16,Quetzaltenango,99,Hombre,44,Ignorado,Pick-up,Azul,9999,Colision,2010
Abril,Martes,16,Escuintla,99,Mujer,16,Ebrio,Automovil,Blanco,9999,Colision,2010
Abril,Martes,16,Escuintla,99,Hombre,42,No Ebrio,Cabezal,Ignorado,9999,Colision,2010
Diciembre,Domingo,16,Escuintla,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Diciembre,Domingo,16,Escuintla,99,Hombre,50,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Febrero,Sabado,16,Guatemala,3,Ignorado,999,Ignorado,Automovil,Azul,1986,Colision,2010
Febrero,Sabado,16,Guatemala,3,Hombre,30,Ignorado,Automovil,Rojo,1988,Colision,2010
Febrero,Sabado,16,Guatemala,3,Hombre,57,Ignorado,Automovil,Verde,1996,Colision,2010
Febrero,Sabado,16,Guatemala,3,Hombre,25,Ignorado,Bus extraurbano,Amarillo,9999,Colision,2010
Septiembre,Domingo,16,San Marcos,99,Hombre,999,No Ebrio,Bus urbano,Rojo,1986,Colision,2010
Septiembre,Domingo,16,San Marcos,99,Hombre,999,No Ebrio,Ignorado,Ignorado,2006,Colision,2010
Mayo,Jueves,16,San Marcos,99,Hombre,36,No Ebrio,Microbus,Rojo,9999,Colision,2010
Mayo,Jueves,16,San Marcos,99,Hombre,17,No Ebrio,Automovil,Verde,9999,Colision,2010
Febrero,Sabado,16,Santa Rosa,99,Hombre,67,No Ebrio,Pick-up,Beige,1986,Colision,2010
Febrero,Sabado,16,Santa Rosa,99,Hombre,38,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Abril,Jueves,16,Escuintla,99,Hombre,999,No Ebrio,Camioneta,Ignorado,9999,Colision,2010
Octubre,Martes,16,Peten,99,Hombre,63,Ignorado,Camion,Blanco,9999,Colision,2010
Febrero,Domingo,16,Guatemala,99,Hombre,38,Ebrio,Automovil,Amarillo,1984,Colision,2010
Febrero,Domingo,16,Guatemala,99,Hombre,49,No Ebrio,Pick-up,Gris,2001,Colision,2010
Enero,Viernes,16,San Marcos,99,Hombre,999,Ignorado,Automovil,Verde,9999,Colision,2010
Octubre,Miercoles,16,Huehuetenango,99,Hombre,48,Ignorado,Pick-up,Azul,9999,Colision,2010
Octubre,Miercoles,16,Huehuetenango,99,Hombre,32,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Diciembre,Lunes,16,Suchitepequez,99,Hombre,37,No Ebrio,Pick-up,Azul,1994,Colision,2010
Diciembre,Lunes,16,Suchitepequez,99,Hombre,42,No Ebrio,Camion,Blanco,2008,Colision,2010
Julio,Jueves,16,Izabal,99,Hombre,33,No Ebrio,Motocicleta,Rojo,2001,Colision,2010
Julio,Jueves,16,Izabal,99,Hombre,47,No Ebrio,Motocicleta,Negro,2007,Colision,2010
Febrero,Domingo,16,Retalhuleu,99,Hombre,40,Ebrio,Camioneta,Anaranjado,9999,Colision,2010
Febrero,Domingo,16,Retalhuleu,99,Hombre,39,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Abril,Viernes,16,Retalhuleu,99,Hombre,22,Ignorado,Motocicleta,Negro,2009,Colision,2010
Abril,Viernes,16,Retalhuleu,99,Hombre,20,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Junio,Miercoles,16,Guatemala,2,Ignorado,999,No Ebrio,Automovil,Blanco,2000,Colision,2010
Junio,Miercoles,16,Guatemala,2,Hombre,20,No Ebrio,Pick-up,Azul,2006,Colision,2010
Julio,Viernes,16,Jutiapa,99,Hombre,26,No Ebrio,Motocicleta,Negro,9999,Colision,2010
Julio,Viernes,16,Jutiapa,99,Hombre,26,No Ebrio,Mototaxi,Rojo,9999,Colision,2010
Mayo,Martes,16,Chimaltenango,99,Hombre,999,No Ebrio,Pick-up,Blanco,9999,Colision,2010
Mayo,Martes,16,Chimaltenango,99,Hombre,999,No Ebrio,Pick-up,Gris,9999,Colision,2010
Noviembre,Viernes,16,Baja Verapaz,99,Hombre,18,Ebrio,Motocicleta,Rojo,9999,Colision,2010
Marzo,Lunes,16,San Marcos,1,Hombre,17,Ignorado,Motocicleta,Blanco,9999,Colision,2010
Marzo,Lunes,16,San Marcos,1,Hombre,28,Ignorado,Pick-up,Negro,9999,Colision,2010
Septiembre,Jueves,16,Alta Verapaz,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Septiembre,Jueves,16,Alta Verapaz,99,Hombre,39,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Agosto,Domingo,16,Huehuetenango,99,Ignorado,999,Ignorado,Pick-up,Azul,1984,Colision,2010
Agosto,Domingo,16,Huehuetenango,99,Hombre,14,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Mayo,Jueves,16,Quiche,99,Hombre,32,No Ebrio,Pick-up,Blanco,2006,Colision,2010
Mayo,Jueves,16,Quiche,99,Hombre,23,No Ebrio,Pick-up,Negro,2010,Colision,2010
Julio,Sabado,16,Guatemala,99,Hombre,18,No Ebrio,Pick-up,Gris,2004,Colision,2010
Julio,Sabado,16,Guatemala,99,Hombre,19,No Ebrio,Motocicleta,Corinto,9999,Colision,2010
Marzo,Martes,16,Suchitepequez,1,Hombre,31,No Ebrio,Camioneta,Rojo,1989,Colision,2010
Marzo,Martes,16,Suchitepequez,1,Mujer,17,No Ebrio,Motocicleta,Rojo,1989,Colision,2010
Septiembre,Lunes,16,Guatemala,18,Hombre,45,Ignorado,Camioneta,Ignorado,1993,Colision,2010
Septiembre,Lunes,16,Guatemala,18,Hombre,23,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Diciembre,Sabado,16,San Marcos,1,Hombre,46,Ebrio,Pick-up,Azul,9999,Colision,2010
Diciembre,Sabado,16,San Marcos,1,Hombre,22,No Ebrio,Mototaxi,Rojo,9999,Colision,2010
Octubre,Domingo,16,Escuintla,99,Mujer,33,Ignorado,Pick-up,Gris,1993,Colision,2010
Octubre,Domingo,16,Escuintla,99,Hombre,40,Ignorado,Camioneta,Ignorado,9999,Colision,2010
Septiembre,Lunes,16,Solola,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Septiembre,Lunes,16,Solola,99,Hombre,35,Ebrio,Pick-up,Negro,9999,Colision,2010
Octubre,Domingo,16,Quetzaltenango,99,Mujer,37,No Ebrio,Automovil,Gris,1995,Colision,2010
Octubre,Domingo,16,Quetzaltenango,99,Hombre,28,Ebrio,Automovil,Azul,1996,Colision,2010
Octubre,Domingo,16,Quetzaltenango,99,Hombre,20,No Ebrio,Automovil,Gris,1998,Colision,2010
Abril,Miercoles,16,Chiquimula,99,Hombre,71,No Ebrio,Automovil,Gris,2001,Colision,2010
Abril,Miercoles,16,Chiquimula,99,Hombre,38,No Ebrio,Bus urbano,Blanco,9999,Colision,2010
Julio,Domingo,16,Peten,99,Hombre,20,No Ebrio,Motocicleta,Azul,9999,Colision,2010
Julio,Domingo,16,Peten,99,Ignorado,999,Ignorado,Bus urbano,Blanco,9999,Colision,2010
Marzo,Jueves,16,Chiquimula,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Diciembre,Martes,16,Escuintla,99,Hombre,23,No Ebrio,Camion,Blanco,9999,Colision,2010
Diciembre,Martes,16,Escuintla,99,Ignorado,999,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Diciembre,Martes,16,Quetzaltenango,99,Hombre,42,Ignorado,Camioneta,Gris,1985,Colision,2010
Diciembre,Martes,16,Quetzaltenango,99,Hombre,34,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Agosto,Sabado,16,Jutiapa,99,Hombre,30,No Ebrio,Pick-up,Azul,1990,Colision,2010
Agosto,Sabado,16,Jutiapa,99,Hombre,38,No Ebrio,Automovil,Negro,9999,Colision,2010
Agosto,Lunes,16,Guatemala,8,Hombre,35,No Ebrio,Camion,Blanco,9999,Colision,2010
Julio,Miercoles,16,San Marcos,99,Hombre,23,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Julio,Miercoles,16,San Marcos,99,Hombre,32,Ebrio,Pick-up,Ignorado,9999,Colision,2010
Abril,Sabado,16,El Progreso,99,Hombre,27,No Ebrio,Motocicleta,Ignorado,2006,Colision,2010
Abril,Lunes,16,Guatemala,13,Hombre,30,No Ebrio,Motocicleta,Azul,1988,Colision,2010
Abril,Lunes,16,Guatemala,13,Mujer,46,No Ebrio,Automovil,Blanco,2009,Colision,2010
Abril,Lunes,16,Guatemala,13,Hombre,21,No Ebrio,Motocicleta,Rojo,2005,Colision,2010
Abril,Lunes,16,Guatemala,13,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Diciembre,Viernes,16,Escuintla,99,Hombre,32,No Ebrio,Bus extraurbano,Blanco,2009,Colision,2010
Diciembre,Viernes,16,Escuintla,99,Hombre,24,No Ebrio,Motocicleta,Rojo,2009,Colision,2010
Marzo,Miercoles,16,Peten,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Marzo,Miercoles,16,Peten,99,Hombre,19,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Abril,Viernes,16,Retalhuleu,4,Hombre,19,Ebrio,Mototaxi,Rojo,2005,Colision,2010
Abril,Viernes,16,Retalhuleu,4,Hombre,34,No Ebrio,Pick-up,Celeste,9999,Colision,2010
Mayo,Sabado,16,Jutiapa,99,Hombre,27,Ebrio,Automovil,Blanco,1989,Choque,2010
Abril,Jueves,16,Suchitepequez,99,Ignorado,999,Ignorado,Pick-up,Amarillo,9999,Caida,2010
Julio,Sabado,16,Guatemala,99,Ignorado,999,Ignorado,Bus urbano,Ignorado,9999,Vuelco,2010
Abril,Viernes,16,Jutiapa,99,Hombre,24,Ignorado,Motocicleta,Ignorado,9999,Choque,2010
Junio,Sabado,16,Quiche,99,Ignorado,999,Ignorado,Pick-up,Blanco,9999,Vuelco,2010
Febrero,Viernes,16,Zacapa,99,Hombre,36,No Ebrio,Pick-up,Ignorado,1991,Choque,2010
Mayo,Miercoles,16,Quetzaltenango,99,Hombre,40,No Ebrio,Camion,Blanco,1987,Vuelco,2010
Abril,Sabado,16,Quiche,99,Hombre,48,No Ebrio,Pick-up,Verde,9999,Vuelco,2010
Agosto,Sabado,16,Escuintla,99,Hombre,33,No Ebrio,Bus extraurbano,Blanco,1993,Vuelco,2010
Julio,Viernes,16,Guatemala,4,Hombre,28,Ebrio,Motocicleta,Negro,9999,Caida,2010
Marzo,Miercoles,16,Alta Verapaz,99,Hombre,999,Ignorado,Camion,Blanco,9999,Vuelco,2010
Agosto,Domingo,16,Guatemala,99,Ignorado,999,Ignorado,Bus extraurbano,Ignorado,9999,Choque,2010
Mayo,Sabado,16,San Marcos,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Vuelco,2010
Agosto,Domingo,16,San Marcos,99,Hombre,21,Ignorado,Motocicleta,Rojo,9999,Choque,2010
Diciembre,Sabado,16,Alta Verapaz,4,Hombre,29,Ebrio,Automovil,Cafe,1986,Caida,2010
Enero,Lunes,16,Alta Verapaz,2,Hombre,31,Ebrio,Automovil,Corinto,1990,Choque,2010
Mayo,Viernes,16,Alta Verapaz,99,Hombre,22,Ebrio,Motocicleta,Rojo,9999,Choque,2010
Octubre,Lunes,16,Quetzaltenango,99,Hombre,27,Ebrio,Pick-up,Negro,9999,Choque,2010
Noviembre,Miercoles,16,Escuintla,1,Hombre,40,Ebrio,Automovil,Rojo,9999,Choque,2010
Diciembre,Lunes,16,San Marcos,99,Hombre,34,Ignorado,Pick-up,Ignorado,9999,Choque,2010
Noviembre,Jueves,16,Santa Rosa,99,Hombre,33,Ebrio,Pick-up,Azul,9999,Choque,2010
Junio,Lunes,16,Retalhuleu,99,Hombre,54,No Ebrio,Pick-up,Blanco,9999,Vuelco,2010
Marzo,Martes,16,Chiquimula,99,Mujer,25,Ignorado,Pick-up,Ignorado,9999,Vuelco,2010
Agosto,Martes,16,Peten,99,Hombre,17,No Ebrio,Motocicleta,Ignorado,9999,Caida,2010
Abril,Domingo,16,El Progreso,99,Hombre,32,No Ebrio,Automovil,Verde,9999,Caida,2010
Mayo,Miercoles,16,Escuintla,99,Hombre,54,No Ebrio,Bus extraurbano,Ignorado,1984,Vuelco,2010
Enero,Jueves,16,Jutiapa,99,Ignorado,999,Ignorado,Pick-up,Negro,9999,Vuelco,2010
Abril,Miercoles,16,Izabal,99,Hombre,21,No Ebrio,Motocicleta,Azul,1992,Choque,2010
Febrero,Domingo,16,Jutiapa,99,Ignorado,999,Ignorado,Pick-up,Rojo,9999,Colision,2010
Agosto,Sabado,16,Alta Verapaz,99,Hombre,27,Ignorado,Motocicleta,Ignorado,9999,Caida,2010
Noviembre,Jueves,16,Izabal,99,Hombre,25,No Ebrio,Pick-up,Ignorado,9999,Vuelco,2010
Diciembre,Sabado,16,Quetzaltenango,99,Ignorado,999,Ignorado,Pick-up,Rojo,1998,Caida,2010
Octubre,Domingo,16,Suchitepequez,2,Hombre,38,Ignorado,Pick-up,Blanco,9999,Choque,2010
Septiembre,Jueves,16,Guatemala,18,Hombre,28,Ignorado,Motocicleta,Azul,2003,Choque,2010
Julio,Lunes,16,Baja Verapaz,99,Hombre,41,Ignorado,Pick-up,Azul,1988,Choque,2010
Abril,Jueves,16,Zacapa,99,Hombre,22,No Ebrio,Pick-up,Verde,1974,Choque,2010
Julio,Viernes,16,Suchitepequez,99,Hombre,40,Ebrio,Cabezal,Blanco,1998,Choque,2010
Marzo,Martes,16,Huehuetenango,99,Ignorado,999,Ignorado,Pick-up,Celeste,9999,Vuelco,2010
Abril,Jueves,17,Guatemala,17,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Abril,Jueves,17,Guatemala,17,Hombre,999,Ignorado,Motocicleta,Rojo,9999,Colision,2010
Febrero,Lunes,17,Huehuetenango,99,Hombre,24,Ignorado,Pick-up,Amarillo,1982,Colision,2010
Febrero,Lunes,17,Huehuetenango,99,Hombre,25,Ignorado,Pick-up,Blanco,2006,Colision,2010
Febrero,Martes,17,Guatemala,99,Hombre,29,Ignorado,Automovil,Gris,2005,Colision,2010
Febrero,Martes,17,Guatemala,99,Hombre,27,Ignorado,Motocicleta,Ignorado,2005,Colision,2010
Octubre,Sabado,17,Peten,99,Hombre,50,Ignorado,Automovil,Rojo,1993,Colision,2010
Octubre,Sabado,17,Peten,99,Hombre,53,Ignorado,Mototaxi,Rojo,9999,Colision,2010
Febrero,Jueves,17,Chiquimula,99,Hombre,22,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Junio,Miercoles,17,Chiquimula,99,Hombre,38,No Ebrio,Pick-up,Verde,1994,Colision,2010
Junio,Miercoles,17,Chiquimula,99,Hombre,30,No Ebrio,Pick-up,Negro,2009,Colision,2010
Diciembre,Viernes,17,Guatemala,99,Mujer,40,Ignorado,Pick-up,Negro,2007,Colision,2010
Marzo,Miercoles,17,Guatemala,7,Ignorado,50,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Marzo,Miercoles,17,Guatemala,7,Hombre,50,Ignorado,Motocicleta,Negro,9999,Colision,2010
Abril,Viernes,17,Guatemala,12,Hombre,40,No Ebrio,Automovil,Blanco,1994,Colision,2010
Abril,Viernes,17,Guatemala,12,Hombre,30,Ebrio,Automovil,Verde,9999,Colision,2010
Junio,Jueves,17,Peten,99,Hombre,37,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Junio,Jueves,17,Peten,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Febrero,Domingo,17,Chiquimula,99,Ignorado,999,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Marzo,Jueves,17,Zacapa,99,Hombre,32,Ignorado,Pick-up,Blanco,9999,Colision,2010
Marzo,Jueves,17,Zacapa,99,Hombre,58,Ignorado,Motocicleta,Negro,9999,Colision,2010
Agosto,Martes,17,Chimaltenango,99,Hombre,45,No Ebrio,Automovil,Rojo,2002,Colision,2010
Agosto,Martes,17,Chimaltenango,99,Mujer,47,No Ebrio,Camioneta,Gris,2007,Colision,2010
Abril,Viernes,17,Izabal,99,Hombre,50,No Ebrio,Automovil,Blanco,2002,Colision,2010
Abril,Viernes,17,Izabal,99,Hombre,70,No Ebrio,Ignorado,Gris,2007,Colision,2010
Agosto,Miercoles,17,Quetzaltenango,99,Hombre,43,No Ebrio,Pick-up,Gris,1990,Colision,2010
Agosto,Miercoles,17,Quetzaltenango,99,Hombre,30,Ebrio,Pick-up,Azul,9999,Colision,2010
Octubre,Miercoles,17,Huehuetenango,99,Hombre,46,Ignorado,Camion,Blanco,1995,Colision,2010
Julio,Lunes,17,Peten,99,Ignorado,999,Ignorado,Camion,Blanco,9999,Colision,2010
Julio,Lunes,17,Peten,99,Hombre,38,No Ebrio,Mototaxi,Blanco,9999,Colision,2010
Marzo,Sabado,17,Zacapa,99,Hombre,45,Ignorado,Cabezal,Blanco,9999,Colision,2010
Marzo,Sabado,17,Zacapa,99,Hombre,50,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Noviembre,Viernes,17,Guatemala,1,Hombre,999,Ignorado,Pick-up,Negro,9999,Colision,2010
Noviembre,Viernes,17,Guatemala,1,Hombre,999,Ignorado,Bus urbano,Rojo,9999,Colision,2010
Enero,Viernes,17,Guatemala,10,Hombre,63,No Ebrio,Automovil,Azul,1983,Colision,2010
Enero,Viernes,17,Guatemala,10,Hombre,22,No Ebrio,Motocicleta,Rojo,9999,Colision,2010
Abril,Sabado,17,Jutiapa,99,Hombre,32,Ignorado,Motocicleta,Blanco,9999,Colision,2010
Abril,Sabado,17,Jutiapa,99,Ignorado,999,Ignorado,Pick-up,Ignorado,9999,Colision,2010
Septiembre,Domingo,17,Peten,99,Ignorado,999,Ignorado,Microbus,Azul,9999,Colision,2010
Enero,Sabado,17,Guatemala,12,Ignorado,999,Ignorado,Cabezal,Blanco,9999,Colision,2010
Junio,Martes,17,Zacapa,99,Hombre,19,No Ebrio,Motocicleta,Ignorado,9999,Colision,2010
Junio,Martes,17,Zacapa,99,Ignorado,999,Ignorado,Mototaxi,Ignorado,9999,Colision,2010
Noviembre,Sabado,17,Chimaltenango,99,Hombre,28,Ignorado,Camion,Blanco,2003,Colision,2010
Noviembre,Sabado,17,Chimaltenango,99,Ignorado,999,Ignorado,Automovil,Verde,9999,Colision,2010
Julio,Miercoles,17,Guatemala,99,Hombre,33,No Ebrio,Pick-up,Corinto,1998,Colision,2010
Julio,Miercoles,17,Guatemala,99,Hombre,28,No Ebrio,Camioneta,Azul,2002,Colision,2010
Julio,Miercoles,17,Guatemala,99,Mujer,35,No Ebrio,Automovil,Azul,2006,Colision,2010
Julio,Miercoles,17,Guatemala,99,Hombre,30,No Ebrio,Camion,Blanco,2006,Colision,2010
Agosto,Viernes,17,Santa Rosa,99,Hombre,32,No Ebrio,Motocicleta,Gris,9999,Colision,2010
Agosto,Viernes,17,Santa Rosa,99,Ignorado,999,Ignorado,Ignorado,Ignorado,9999,Colision,2010
Agosto,Viernes,17,Santa Rosa,99,Hombre,61,No Ebrio,Camioneta,Corinto,9999,Colision,2010
Agosto,Viernes,17,Santa Rosa,99,Hombre,42,No Ebrio,Motocicleta,Verde,9999,Colision,2010
Abril,Sabado,17,Baja Verapaz,99,Hombre,47,No Ebrio,Automovil,Verde,1996,Colision,2010
Abril,Sabado,17,Baja Verapaz,99,Hombre,24,No Ebrio,Motocicleta,Azul,9999,Colision,2010
Noviembre,Domingo,17,Guatemala,7,Hombre,29,Ebrio,Automovil,Blanco,2005,Colision,2010
Noviembre,Domingo,17,Guatemala,7,Ignorado,999,Ignorado,Pick-up,Negro,9999,Colision,2010
Noviembre,Domingo,17,Guatemala,7,Ignorado,999,Ignorado,Bus urbano,Rojo,9999,Colision,2010
Noviembre,Domingo,17,Guatemala,7,Ignorado,999,Ignorado,Camioneta,Verde,9999,Colision,2010
Octubre,Viernes,17,Quiche,4,Ignorado,999,Ignorado,Pick-up,Corinto,1986,Colision,2010
Octubre,Viernes,17,Quiche,4,Hombre,18,Ebrio,Automovil,Beige,9999,Colision,2010
Enero,Lunes,17,Alta Verapaz,3,Hombre,29,No Ebrio,Pick-up,Azul,1992,Colision,2010
Enero,Lunes,17,Alta Verapaz,3,Ignorado,999,Ignorado,Pick-up,Blanco,1996,Colision,2010
Marzo,Lunes,17,Peten,99,Hombre,17,Ebrio,Pick-up,Azul,1983,Colision,2010
Marzo,Lunes,17,Peten,99,Ignorado,999,Ignorado,Pick-up,Corinto,9999,Colision,2010
Marzo,Lunes,17,Peten,99,Ignorado,999,Ignorado,Automovil,Blanco,9999,Colision,2010
Junio,Jueves,17,Guatemala,99,Hombre,28,No Ebrio,Camioneta,Gris,1998,Colision,2010
Junio,Jueves,17,Guatemala,99,Mujer,45,No Ebrio,Camioneta,Anaranjado,2007,Colision,2010
Diciembre,Miercoles,17,Guatemala,5,Hombre,41,Ignorado,Automovil,Blanco,2005,Colision,2010
Diciembre,Miercoles,17,Guatemala,5,Hombre,20,Ignorado,Motocicleta,Ignorado,9999,Colision,2010
Junio,Viernes,17,El Progreso,99,Hombre,52,No Ebrio,Pick-up,Negro,1995,Colision,2010
