dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
12,18,Agosto,Domingo,Sololá,Ignorada,Hombre,58,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
12,18,Agosto,Domingo,Sololá,Ignorada,Mujer,45,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
13,18,Agosto,Lunes,Guatemala,Ignorada,Hombre,38,No ebrio,Mayor,Automóvil,Mazda,Colisión,2018
13,18,Agosto,Lunes,Guatemala,Ignorada,Hombre,51,No ebrio,Mayor,Microbús,Mitsubishi,Colisión,2018
13,16,Agosto,Lunes,Guatemala,Ignorada,Hombre,64,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2018
13,16,Agosto,Lunes,Guatemala,Ignorada,Hombre,33,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
13,18,Agosto,Lunes,Jutiapa,Ignorada,Hombre,54,No ebrio,Mayor,Pick up,Ford,Colisión,2018
13,18,Agosto,Lunes,Jutiapa,Ignorada,Hombre,41,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
13,11,Agosto,Lunes,Jutiapa,Ignorada,Hombre,38,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
13,11,Agosto,Lunes,Jutiapa,Ignorada,Hombre,22,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
13,20,Agosto,Lunes,Escuintla,Ignorada,Hombre,20,No ebrio,Mayor,Motocicleta,Freedom,Derrape,2018
13,10,Agosto,Lunes,Retalhuleu,Ignorada,Hombre,21,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
13,10,Agosto,Lunes,Retalhuleu,Ignorada,Hombre,61,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
13,18,Agosto,Lunes,Retalhuleu,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
13,18,Agosto,Lunes,Retalhuleu,Ignorada,Hombre,29,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
13,22,Agosto,Lunes,Huehuetenango,Ignorada,Hombre,24,Ignorado,Mayor,Automóvil,Honda,Colisión,2018
13,22,Agosto,Lunes,Huehuetenango,Ignorada,Hombre,26,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
13,20,Agosto,Lunes,Sololá,Ignorada,Hombre,31,Ebrio,Mayor,Pick up,Isuzu,Colisión,2018
13,20,Agosto,Lunes,Sololá,Ignorada,Hombre,Ignorada,No ebrio,Mayor,Pick up,Ignorado,Colisión,2018
13,19,Agosto,Lunes,Sacatepéquez,Ignorada,Hombre,19,Ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2018
13,19,Agosto,Lunes,Sacatepéquez,Ignorada,Hombre,28,No ebrio,Mayor,Pick up,Isuzu,Colisión,2018
14,4,Agosto,Martes,Suchitepéquez,Ignorada,Mujer,27,Ebrio,Mayor,Automóvil,Mazda,Colisión,2018
14,4,Agosto,Martes,Suchitepéquez,Ignorada,Hombre,Ignorada,Ignorado,Mayor,Camión,Mercedes Benz,Colisión,2018
14,7,Agosto,Martes,Baja Verapaz,Ignorada,Hombre,31,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
14,7,Agosto,Martes,Baja Verapaz,Ignorada,Hombre,18,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
14,18,Agosto,Martes,Sololá,Ignorada,Hombre,28,Ignorado,Mayor,Camión,Kia,Vuelco,2018
15,19,Agosto,Miércoles,Guatemala,Ignorada,Hombre,41,Ignorado,Mayor,Automóvil,Toyota,Colisión,2018
15,19,Agosto,Miércoles,Guatemala,Ignorada,Hombre,40,Ignorado,Mayor,Automóvil,Toyota,Colisión,2018
15,20,Agosto,Miércoles,Guatemala,Ignorada,Hombre,37,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
15,20,Agosto,Miércoles,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
15,15,Agosto,Miércoles,Guatemala,Ignorada,Hombre,24,Ignorado,Mayor,Motocicleta,Benelli,Colisión,2018
15,15,Agosto,Miércoles,Guatemala,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Senke,Colisión,2018
15,7,Agosto,Miércoles,El Progreso,Ignorada,Hombre,40,Ignorado,Mayor,Automóvil,Kia,Choque,2018
15,4,Agosto,Miércoles,Sacatepéquez,Ignorada,Hombre,24,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
15,4,Agosto,Miércoles,Sacatepéquez,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Bus urbano,Internacional,Colisión,2018
15,4,Agosto,Miércoles,Guatemala,Ignorada,Hombre,27,Ignorado,Mayor,Motocicleta,Ignorado,Derrape,2018
16,9,Agosto,Jueves,Guatemala,Ignorada,Hombre,61,Ignorado,Mayor,Camioneta,Hyundai,Colisión,2018
16,9,Agosto,Jueves,Guatemala,Ignorada,Hombre,50,Ignorado,Mayor,Taxi,Hyundai,Colisión,2018
16,11,Agosto,Jueves,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Automóvil,Kia,Colisión,2018
16,11,Agosto,Jueves,Guatemala,Ignorada,Hombre,30,Ignorado,Mayor,Motocicleta,Italika,Colisión,2018
16,21,Agosto,Jueves,Guatemala,Ignorada,Hombre,41,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
16,21,Agosto,Jueves,Guatemala,Ignorada,Hombre,23,No ebrio,Mayor,Motocicleta,Movesa,Colisión,2018
16,9,Agosto,Jueves,Chiquimula,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2018
16,9,Agosto,Jueves,Chiquimula,Ignorada,Hombre,46,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
16,17,Agosto,Jueves,Chiquimula,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
16,7,Agosto,Jueves,Zacapa,Ignorada,Hombre,29,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2018
16,7,Agosto,Jueves,Zacapa,Ignorada,Hombre,27,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
16,7,Agosto,Jueves,Zacapa,Ignorada,Hombre,40,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
16,8,Agosto,Jueves,Quetzaltenango,Ignorada,Hombre,29,No ebrio,Mayor,Cabezal,Internacional,Colisión,2018
16,8,Agosto,Jueves,Quetzaltenango,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2018
16,21,Agosto,Jueves,Baja Verapaz,Ignorada,Hombre,15,No ebrio,Menor,Pick up,Toyota,Colisión,2018
16,21,Agosto,Jueves,Baja Verapaz,Ignorada,Hombre,16,No ebrio,Menor,Motocicleta,Honda,Colisión,2018
16,16,Agosto,Jueves,Petén,Ignorada,Hombre,31,No ebrio,Mayor,Automóvil,Mazda,Colisión,2018
16,16,Agosto,Jueves,Petén,Ignorada,Hombre,43,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
16,16,Agosto,Jueves,Petén,Ignorada,Hombre,57,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
16,16,Agosto,Jueves,Petén,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Motocicleta,Honda,Colisión,2018
16,20,Agosto,Jueves,Sacatepéquez,Ignorada,Hombre,30,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
16,20,Agosto,Jueves,Sacatepéquez,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2018
16,20,Agosto,Jueves,Sacatepéquez,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Honda,Caída,2018
17,4,Agosto,Viernes,Jutiapa,Ignorada,Hombre,27,Ignorado,Mayor,Automóvil,Honda,Choque,2018
17,18,Agosto,Viernes,Guatemala,Ignorada,Hombre,57,Ignorado,Mayor,Pick up,Mitsubishi,Colisión,2018
17,18,Agosto,Viernes,Guatemala,Ignorada,Hombre,30,Ignorado,Mayor,Automóvil,Mazda,Colisión,2018
17,17,Agosto,Viernes,Sololá,Ignorada,Hombre,23,Ignorado,Mayor,Automóvil,Toyota,Colisión,2018
17,17,Agosto,Viernes,Sololá,Ignorada,Hombre,Ignorada,Ignorado,Mayor,Bus urbano,Ignorado,Colisión,2018
17,22,Agosto,Viernes,Guatemala,Ignorada,Mujer,25,Ignorado,Mayor,Camioneta,Hyundai,Colisión,2018
17,22,Agosto,Viernes,Guatemala,Ignorada,Hombre,33,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2018
17,11,Agosto,Viernes,Guatemala,Ignorada,Hombre,57,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
17,11,Agosto,Viernes,Guatemala,Ignorada,Hombre,18,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
17,22,Agosto,Viernes,Guatemala,Ignorada,Hombre,31,Ignorado,Mayor,Automóvil,Mazda,Colisión,2018
17,22,Agosto,Viernes,Guatemala,Ignorada,Mujer,25,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
17,21,Agosto,Viernes,Guatemala,Ignorada,Hombre,28,Ignorado,Mayor,Pick up,Ford,Colisión,2018
17,21,Agosto,Viernes,Guatemala,Ignorada,Hombre,25,Ignorado,Mayor,Motocicleta,TVS Apache,Colisión,2018
17,17,Agosto,Viernes,Suchitepéquez,Ignorada,Hombre,49,Ignorado,Mayor,Camión,Internacional,Colisión,2018
17,17,Agosto,Viernes,Suchitepéquez,Ignorada,Hombre,49,Ignorado,Mayor,Camioneta,Kia,Colisión,2018
17,12,Agosto,Viernes,Alta Verapaz,Ignorada,Hombre,38,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
17,12,Agosto,Viernes,Alta Verapaz,Ignorada,Hombre,24,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
17,23,Agosto,Viernes,Izabal,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Freedom,Choque,2018
17,1,Agosto,Viernes,Guatemala,Ignorada,Hombre,28,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
17,1,Agosto,Viernes,Guatemala,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2018
17,5,Agosto,Viernes,Guatemala,Ignorada,Hombre,24,Ignorado,Mayor,Automóvil,Toyota,Choque,2018
17,21,Agosto,Viernes,Escuintla,Ignorada,Hombre,25,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
17,21,Agosto,Viernes,Escuintla,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Camioneta,Toyota,Colisión,2018
18,3,Agosto,Sábado,Guatemala,Ignorada,Mujer,21,Ignorado,Mayor,Motocicleta,Honda,Choque,2018
18,23,Agosto,Sábado,Guatemala,Ignorada,Hombre,38,Ignorado,Mayor,Automóvil,Chevrolet,Colisión,2018
18,23,Agosto,Sábado,Guatemala,Ignorada,Hombre,28,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
18,9,Agosto,Sábado,Guatemala,Ignorada,Hombre,19,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
18,9,Agosto,Sábado,Guatemala,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2018
18,19,Agosto,Sábado,Guatemala,Ignorada,Hombre,23,Ignorado,Mayor,Motocicleta,Freedom,Caída,2018
18,11,Agosto,Sábado,Jutiapa,Ignorada,Hombre,34,Ignorado,Mayor,Bus urbano,Ignorado,Colisión,2018
18,11,Agosto,Sábado,Jutiapa,Ignorada,Hombre,36,Ignorado,Mayor,Camión,Ignorado,Colisión,2018
18,20,Agosto,Sábado,Jutiapa,Ignorada,Hombre,44,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2018
18,20,Agosto,Sábado,Jutiapa,Ignorada,Hombre,24,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2018
18,15,Agosto,Sábado,Escuintla,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2018
18,15,Agosto,Sábado,Escuintla,Ignorada,Hombre,22,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
18,10,Agosto,Sábado,Quetzaltenango,Ignorada,Hombre,40,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
18,10,Agosto,Sábado,Quetzaltenango,Ignorada,Hombre,27,Ignorado,Mayor,Automóvil,Mazda,Colisión,2018
18,15,Agosto,Sábado,Sacatepéquez,Ignorada,Hombre,18,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2018
19,11,Agosto,Domingo,Jutiapa,Ignorada,Hombre,40,No ebrio,Mayor,Bus urbano,Freightliner,Colisión,2018
19,11,Agosto,Domingo,Jutiapa,Ignorada,Hombre,57,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
19,15,Agosto,Domingo,Alta Verapaz,Ignorada,Hombre,40,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
19,15,Agosto,Domingo,Alta Verapaz,Ignorada,Hombre,38,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
19,17,Agosto,Domingo,Zacapa,Ignorada,Hombre,23,No ebrio,Mayor,Motocicleta,Freedom,Colisión,2018
19,17,Agosto,Domingo,Zacapa,Ignorada,Mujer,15,No ebrio,Menor,Motocicleta,Suzuki,Colisión,2018
19,18,Agosto,Domingo,Zacapa,Ignorada,Hombre,27,No ebrio,Mayor,Automóvil,Honda,Colisión,2018
19,18,Agosto,Domingo,Zacapa,Ignorada,Hombre,55,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2018
19,8,Agosto,Domingo,Sacatepéquez,Ignorada,Hombre,52,No ebrio,Mayor,Camión,Isuzu,Colisión,2018
19,8,Agosto,Domingo,Sacatepéquez,Ignorada,Hombre,42,No ebrio,Mayor,Panel,Ignorado,Colisión,2018
19,5,Agosto,Domingo,Izabal,Ignorada,Hombre,60,No ebrio,Mayor,Bus urbano,Mercedes Benz,Colisión,2018
19,5,Agosto,Domingo,Izabal,Ignorada,Hombre,40,No ebrio,Mayor,Cabezal,Ignorado,Colisión,2018
19,18,Agosto,Domingo,Guatemala,Ignorada,Hombre,69,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2018
19,18,Agosto,Domingo,Guatemala,Ignorada,Hombre,42,No ebrio,Mayor,Automóvil,Chevrolet,Colisión,2018
19,15,Agosto,Domingo,Guatemala,Ignorada,Mujer,53,No ebrio,Mayor,Automóvil,Audi,Colisión,2018
19,15,Agosto,Domingo,Guatemala,Ignorada,Hombre,27,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
20,14,Agosto,Lunes,Guatemala,Ignorada,Hombre,48,Ignorado,Mayor,Automóvil,Mazda,Colisión,2018
20,14,Agosto,Lunes,Guatemala,Ignorada,Hombre,47,Ignorado,Mayor,Motocicleta,Italika,Colisión,2018
20,17,Agosto,Lunes,Guatemala,Ignorada,Mujer,34,Ignorado,Mayor,Camioneta,Kia,Colisión,2018
20,17,Agosto,Lunes,Guatemala,Ignorada,Hombre,19,Ignorado,Mayor,Motocicleta,Yumbo dakar,Colisión,2018
20,5,Agosto,Lunes,Guatemala,Ignorada,Hombre,24,Ignorado,Mayor,Panel,Ignorado,Colisión,2018
20,5,Agosto,Lunes,Guatemala,Ignorada,Hombre,36,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2018
20,18,Agosto,Lunes,Jutiapa,Ignorada,Hombre,64,Ignorado,Mayor,Pick up,Toyota,Embarranco,2018
20,21,Agosto,Lunes,Zacapa,Ignorada,Hombre,16,Ignorado,Menor,Motocicleta,Italika,Embarranco,2018
20,3,Agosto,Lunes,El Progreso,Ignorada,Hombre,43,Ignorado,Mayor,Camioneta,Toyota,Vuelco,2018
21,18,Agosto,Martes,Guatemala,Ignorada,Hombre,54,Ignorado,Mayor,Bus urbano,Mercedes Benz,Choque,2018
21,15,Agosto,Martes,Guatemala,Ignorada,Hombre,26,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2018
21,15,Agosto,Martes,Guatemala,Ignorada,Hombre,16,Ignorado,Menor,Motocicleta,Ignorado,Colisión,2018
21,21,Agosto,Martes,Guatemala,Ignorada,Hombre,40,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2018
21,21,Agosto,Martes,Guatemala,Ignorada,Hombre,31,No ebrio,Mayor,Panel,Ignorado,Colisión,2018
21,1,Agosto,Martes,Guatemala,Ignorada,Hombre,33,Ebrio,Mayor,Pick up,Toyota,Choque,2018
21,16,Agosto,Martes,Chiquimula,Ignorada,Hombre,70,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
21,16,Agosto,Martes,Chiquimula,Ignorada,Hombre,19,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2018
21,0,Agosto,Martes,Alta Verapaz,Ignorada,Hombre,30,Ignorado,Mayor,Camioneta,Toyota,Colisión,2018
21,0,Agosto,Martes,Alta Verapaz,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2018
21,1,Agosto,Martes,El Progreso,Ignorada,Hombre,30,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2018
21,16,Agosto,Martes,Izabal,Ignorada,Hombre,44,Ignorado,Mayor,Pick up,Toyota,Colisión,2018
21,16,Agosto,Martes,Izabal,Ignorada,Hombre,33,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2018
21,19,Agosto,Martes,Izabal,Ignorada,Hombre,28,Ignorado,Mayor,Bus urbano,Hino,Colisión,2018
21,19,Agosto,Martes,Izabal,Ignorada,Hombre,22,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
21,16,Agosto,Martes,Sacatepéquez,Ignorada,Hombre,52,Ignorado,Mayor,Pick up,Ignorado,Colisión,2018
21,16,Agosto,Martes,Sacatepéquez,Ignorada,Hombre,47,Ignorado,Mayor,Panel,Ignorado,Colisión,2018
22,0,Agosto,Miércoles,Zacapa,Ignorada,Mujer,42,No ebrio,Mayor,Camioneta,Honda,Colisión,2018
22,0,Agosto,Miércoles,Zacapa,Ignorada,Hombre,36,No ebrio,Mayor,Automóvil,Honda,Colisión,2018
22,0,Agosto,Miércoles,Retalhuleu,Ignorada,Hombre,29,Ignorado,Mayor,Motocicleta,Genesis,Colisión,2018
22,0,Agosto,Miércoles,Retalhuleu,Ignorada,Hombre,72,No ebrio,Mayor,Motocicleta,Honda,Colisión,2018
22,5,Agosto,Miércoles,Quiché,Ignorada,Hombre,29,Ebrio,Mayor,Automóvil,Daihatsu,Choque,2018
23,17,Agosto,Jueves,Guatemala,Ignorada,Hombre,66,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2018
23,17,Agosto,Jueves,Guatemala,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Italika,Colisión,2018
23,14,Agosto,Jueves,Guatemala,Ignorada,Hombre,48,No ebrio,Mayor,Camioneta,BYD,Colisión,2018
23,14,Agosto,Jueves,Guatemala,Ignorada,Hombre,25,No ebrio,Mayor,Motocicleta,Italika,Colisión,2018
23,9,Agosto,Jueves,Guatemala,Ignorada,Hombre,25,No ebrio,Mayor,Camioneta,Kia,Colisión,2018
23,9,Agosto,Jueves,Guatemala,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Italika,Colisión,2018
23,21,Agosto,Jueves,Guatemala,Ignorada,Hombre,51,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
23,21,Agosto,Jueves,Guatemala,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2018
23,18,Agosto,Jueves,Suchitepéquez,Ignorada,Hombre,36,Ebrio,Mayor,Automóvil,Mazda,Colisión,2018
23,18,Agosto,Jueves,Suchitepéquez,Ignorada,Hombre,20,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
23,20,Agosto,Jueves,Quetzaltenango,Ignorada,Hombre,42,No ebrio,Mayor,Pick up,Toyota,Choque,2018
24,7,Agosto,Viernes,Guatemala,Ignorada,Hombre,18,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2018
24,7,Agosto,Viernes,Guatemala,Ignorada,Hombre,34,Ignorado,Mayor,Motocicleta,Italika,Colisión,2018
24,13,Agosto,Viernes,Guatemala,Ignorada,Hombre,17,No ebrio,Menor,Motocicleta,Yamaha,Colisión,2018
24,13,Agosto,Viernes,Guatemala,Ignorada,Hombre,28,No ebrio,Mayor,Motocicleta,Italika,Colisión,2018
24,22,Agosto,Viernes,Guatemala,Ignorada,Mujer,26,Ignorado,Mayor,Camioneta,Nissan,Colisión,2018
24,22,Agosto,Viernes,Guatemala,Ignorada,Hombre,32,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
24,21,Agosto,Viernes,Chiquimula,Ignorada,Hombre,27,Ignorado,Mayor,Motocicleta,Sanyang,Colisión,2018
24,21,Agosto,Viernes,Chiquimula,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Moto taxi,Bajaj,Colisión,2018
24,21,Agosto,Viernes,Chiquimula,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2018
24,21,Agosto,Viernes,Chiquimula,Ignorada,Hombre,21,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
24,17,Agosto,Viernes,Zacapa,Ignorada,Hombre,23,No ebrio,Mayor,Pick up,Kia,Choque,2018
24,20,Agosto,Viernes,Santa Rosa,Ignorada,Hombre,35,No ebrio,Mayor,Motocicleta,Yamaha,Caída,2018
24,6,Agosto,Viernes,Suchitepéquez,Ignorada,Hombre,39,No ebrio,Mayor,Cabezal,Ignorado,Colisión,2018
24,6,Agosto,Viernes,Suchitepéquez,Ignorada,Hombre,43,No ebrio,Mayor,Pick up,Ignorado,Colisión,2018
24,2,Agosto,Viernes,Alta Verapaz,Ignorada,Hombre,23,Ebrio,Mayor,Motocicleta,Bajaj,Caída,2018
24,20,Agosto,Viernes,Baja Verapaz,Ignorada,Hombre,45,Ebrio,Mayor,Automóvil,Mazda,Choque,2018
25,5,Agosto,Sábado,Guatemala,Ignorada,Hombre,22,Ebrio,Mayor,Pick up,Ford,Colisión,2018
25,5,Agosto,Sábado,Guatemala,Ignorada,Hombre,36,Ebrio,Mayor,Pick up,Ford,Colisión,2018
25,18,Agosto,Sábado,Guatemala,Ignorada,Mujer,35,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
25,18,Agosto,Sábado,Guatemala,Ignorada,Hombre,27,No ebrio,Mayor,Motocicleta,Italika,Colisión,2018
25,16,Agosto,Sábado,Guatemala,Ignorada,Hombre,33,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2018
25,10,Agosto,Sábado,Guatemala,Ignorada,Mujer,48,No ebrio,Mayor,Camioneta,Ignorado,Colisión,2018
25,10,Agosto,Sábado,Guatemala,Ignorada,Hombre,37,No ebrio,Mayor,Pick up,Mitsubishi,Colisión,2018
25,10,Agosto,Sábado,Guatemala,Ignorada,Hombre,52,No ebrio,Mayor,Pick up,Toyota,Colisión,2018
25,10,Agosto,Sábado,Guatemala,Ignorada,Hombre,48,No ebrio,Mayor,Camioneta,Hyundai,Colisión,2018
25,10,Agosto,Sábado,Guatemala,Ignorada,Hombre,38,No ebrio,Mayor,Cabezal,Freightliner,Colisión,2018
25,15,Agosto,Sábado,Guatemala,Ignorada,Ignorado,Ignorada,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2018
25,15,Agosto,Sábado,Guatemala,Ignorada,Hombre,20,No ebrio,Mayor,Motocicleta,Yamaha,Colisión,2018
25,20,Agosto,Sábado,Jutiapa,Ignorada,Hombre,20,No ebrio,Mayor,Camioneta,Suzuki,Colisión,2018
25,20,Agosto,Sábado,Jutiapa,Ignorada,Mujer,32,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
25,17,Agosto,Sábado,Jutiapa,Ignorada,Hombre,42,No ebrio,Mayor,Automóvil,Mercedes Benz,Colisión,2018
25,17,Agosto,Sábado,Jutiapa,Ignorada,Hombre,19,No ebrio,Mayor,Pick up,Nissan,Colisión,2018
25,0,Agosto,Sábado,Chiquimula,Ignorada,Hombre,20,Ebrio,Mayor,Motocicleta,Freedom,Choque,2018
25,15,Agosto,Sábado,Chiquimula,Ignorada,Hombre,56,Ignorado,Mayor,Camión,Isuzu,Colisión,2018
25,15,Agosto,Sábado,Chiquimula,Ignorada,Hombre,30,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
25,8,Agosto,Sábado,Retalhuleu,Ignorada,Hombre,59,Ebrio,Mayor,Pick up,Nissan,Vuelco,2018
25,15,Agosto,Sábado,Alta Verapaz,Ignorada,Hombre,44,No ebrio,Mayor,Camión,Hino,Colisión,2018
25,15,Agosto,Sábado,Alta Verapaz,Ignorada,Hombre,25,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2018
26,11,Agosto,Domingo,Guatemala,Ignorada,Hombre,61,No ebrio,Mayor,Camioneta,Toyota,Colisión,2018
26,11,Agosto,Domingo,Guatemala,Ignorada,Hombre,26,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2018
26,17,Agosto,Domingo,Guatemala,Ignorada,Hombre,27,No ebrio,Mayor,Automóvil,Toyota,Colisión,2018
26,17,Agosto,Domingo,Guatemala,Ignorada,Hombre,22,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
26,9,Agosto,Domingo,Guatemala,Ignorada,Hombre,23,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2018
26,20,Agosto,Domingo,Guatemala,Ignorada,Hombre,30,Ignorado,Mayor,Motocicleta,Suzuki,Choque,2018
26,1,Agosto,Domingo,Guatemala,Ignorada,Hombre,25,Ignorado,Mayor,Motocicleta,Italika,Choque,2018
26,3,Agosto,Domingo,Guatemala,Ignorada,Hombre,24,No ebrio,Mayor,Motocicleta,Bajaj,Choque,2018
26,5,Agosto,Domingo,Guatemala,Ignorada,Hombre,19,No ebrio,Mayor,Motocicleta,Honda,Choque,2018
26,18,Agosto,Domingo,Jalapa,Ignorada,Mujer,29,No ebrio,Mayor,Camioneta,Honda,Colisión,2018
26,18,Agosto,Domingo,Jalapa,Ignorada,Mujer,20,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
26,10,Agosto,Domingo,Zacapa,Ignorada,Hombre,25,No ebrio,Mayor,Automóvil,Ford,Colisión,2018
26,10,Agosto,Domingo,Zacapa,Ignorada,Hombre,44,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2018
26,0,Agosto,Domingo,Santa Rosa,Ignorada,Hombre,30,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2018
26,0,Agosto,Domingo,Santa Rosa,Ignorada,Hombre,49,No ebrio,Mayor,Camioneta,Suzuki,Colisión,2018
26,15,Agosto,Domingo,Suchitepéquez,Ignorada,Hombre,56,No ebrio,Mayor,Pick up,Toyota,Vuelco,2018
26,0,Agosto,Domingo,Izabal,Ignorada,Hombre,34,No ebrio,Mayor,Bus urbano,MCI,Vuelco,2018
26,19,Agosto,Domingo,Sololá,Ignorada,Hombre,49,No ebrio,Mayor,Automóvil,Toyota,Embarranco,2018
26,2,Agosto,Domingo,Chimaltenango,Ignorada,Hombre,29,Ebrio,Mayor,Motocicleta,Keeway,Choque,2018
26,9,Agosto,Domingo,Chimaltenango,Ignorada,Hombre,26,Ignorado,Mayor,Bus urbano,Internacional,Colisión,2018
26,9,Agosto,Domingo,Chimaltenango,Ignorada,Hombre,20,Ignorado,Mayor,Motocicleta,Honda,Colisión,2018
26,6,Agosto,Domingo,Chimaltenango,Ignorada,Ignorado,Ignorada,Ignorado,Ignorado,Bus urbano,Ignorado,Choque,2018
