"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","zona_ciudad","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","causa_acc","year"
2021,3,"9","06:00 a 11:59","Mañana","Octubre","Domingo","Huehuetenango","San Sebastián Huehuetenango","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Embarranco","2021"
2021,3,"1","00:00 a 05:59","Mañana","Octubre","Domingo","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Mujer","37","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Ford","Rojo","2004","2000-2009","Colision","2021"
2021,3,"1","00:00 a 05:59","Mañana","Octubre","Domingo","Chimaltenango","Chimaltenango","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"22","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","Villa Nueva","3","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"22","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","Villa Nueva","3","Ignorada","Mujer","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"22","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"22","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,3,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Escuintla","Escuintla","3","Ignorada","Mujer","45","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colision","2021"
2021,3,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Escuintla","Escuintla","3","Ignorada","Mujer","45","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Italika","Negro","2019","2010-2019","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Octubre","Domingo","Escuintla","Palín","Ignorada","Ignorada","Hombre","45","45-49","45-49","45 - 49","Ignorado","Mayor","Microbús","Otros","Azul","Ignorado","Ignorado","Colision","2021"
2021,3,"19","18:00 a 23:59","Noche","Octubre","Domingo","Escuintla","Palín","Ignorada","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","Otros","Azul","Ignorado","Ignorado","Colision","2021"
2021,3,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Guatemala","Guatemala ","3","3","Mujer","18","15-19","15-19","15 - 19","Ignorado","Mayor","Camioneta","Nissan","Gris","Ignorado","Ignorado","Colision","2021"
2021,3,"16","12:00 a 17:59","Tarde","Octubre","Domingo","Guatemala","Guatemala ","3","3","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Camioneta","Genesis","Negro","Ignorado","Ignorado","Colision","2021"
2021,3,"18","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","San Raymundo","Ignorada","Ignorada","Hombre","17","15-19","15-19","15 - 19","Ebrio","Menor","Automóvil","Ignorado","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"18","18:00 a 23:59","Noche","Octubre","Domingo","Guatemala","San Raymundo","Ignorada","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"4","00:00 a 05:59","Mañana","Octubre","Domingo","Santa Rosa","Chiquimulilla","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"4","00:00 a 05:59","Mañana","Octubre","Domingo","Santa Rosa","Chiquimulilla","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2021"
2021,3,"0","00:00 a 05:59","Mañana","Octubre","Domingo","Escuintla","Tiquisate","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2021"
2021,4,"5","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","Villa Nueva","5","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Derrape","2021"
2021,4,"13","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","1","1","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"13","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","1","1","Hombre","72","70-74","60 y más","70 - 74","Ignorado","Mayor","Motocicleta","Bajaj","Blanco","2006","2000-2009","Colision","2021"
2021,4,"0","00:00 a 05:59","Mañana","Octubre","Lunes","Jalapa","Mataquescuintla","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Camioneta","Honda","Negro","2007","2000-2009","Colision","2021"
2021,4,"0","00:00 a 05:59","Mañana","Octubre","Lunes","Jalapa","Mataquescuintla","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Negro","2000","2000-2009","Colision","2021"
2021,4,"17","12:00 a 17:59","Tarde","Octubre","Lunes","Alta Verapaz","Chisec","Ignorada","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Isuzu","Blanco","2015","2010-2019","Colision","2021"
2021,4,"17","12:00 a 17:59","Tarde","Octubre","Lunes","Alta Verapaz","Chisec","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Suzuki","Rojo","2021","2020-2029","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","El Progreso","San Agustín Acasaguastlán","Ignorada","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Honda","Beige","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","El Progreso","San Agustín Acasaguastlán","Ignorada","Ignorada","Mujer","22","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Mazda","Negro","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","El Progreso","San Agustín Acasaguastlán","Ignorada","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"11","06:00 a 11:59","Mañana","Octubre","Lunes","Izabal","El Estor","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"11","06:00 a 11:59","Mañana","Octubre","Lunes","Izabal","El Estor","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","Retalhuleu","San Martín Zapotitlán","Ignorada","Ignorada","Hombre","44","40-44","40-44","40 - 44","Ignorado","Mayor","Camioneta","Honda","Gris","2008","2000-2009","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","Retalhuleu","San Martín Zapotitlán","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Italika","Negro","2018","2010-2019","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Nissan","Rojo","2015","2010-2019","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Nissan","Rojo","2015","2010-2019","Colision","2021"
2021,4,"15","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","7","7","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Camión","Hino","Blanco","Ignorado","Ignorado","Colision","2021"
2021,4,"15","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","7","7","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Kia","Gris","2007","2000-2009","Colision","2021"
2021,4,"12","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2021","2020-2029","Colision","2021"
2021,4,"12","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"14","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Villa Nueva","4","Ignorada","Hombre","60","60-64","60 y más","60 - 64","Ignorado","Mayor","Motocicleta","Jialing","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"14","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Villa Nueva","4","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2021"
2021,4,"17","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Villa Nueva","10","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Hyundai","Gris","2018","2010-2019","Choque","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Guatemala ","18","18","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Hyundai","Gris","2021","2020-2029","Colision","2021"
2021,4,"22","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Guatemala ","18","18","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Genesis","Negro","2015","2010-2019","Colision","2021"
2021,4,"18","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Guatemala ","6","6","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colision","2021"
2021,4,"18","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Guatemala ","6","6","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Chevrolet","Gris","2015","2010-2019","Colision","2021"
2021,4,"0","00:00 a 05:59","Mañana","Octubre","Lunes","Guatemala","San Pedro Ayampuc","Ignorada","Ignorada","Mujer","44","40-44","40-44","40 - 44","Ignorado","Mayor","Motocicleta","Honda","Negro","2018","2010-2019","Derrape","2021"
2021,4,"10","06:00 a 11:59","Mañana","Octubre","Lunes","Guatemala","Guatemala ","18","18","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,4,"17","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","6","6","Hombre","36","35-39","35-39","35 - 39","Ebrio","Mayor","Automóvil","Scion","Azul","2006","2000-2009","Colision","2021"
2021,4,"17","12:00 a 17:59","Tarde","Octubre","Lunes","Guatemala","Guatemala ","6","6","Hombre","57","55-59","55-59","55 - 59","Ignorado","Mayor","Automóvil","Nissan","Negro","2003","2000-2009","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Chinautla","Ignorada","Ignorada","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Toyota","Blanco","2002","2000-2009","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Chinautla","Ignorada","Ignorada","Hombre","45","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Bajaj","Azul","2018","2010-2019","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Octubre","Lunes","Quiché","Ixcán","1","Ignorada","Hombre","52","50-54","50-54","50 - 54","Ebrio","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Octubre","Lunes","Quiché","Ixcán","1","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Pick up","Toyota","Verde","2002","2000-2009","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Alta Verapaz","Fray Bartolomé de las Casas","Ignorada","Ignorada","Hombre","55","55-59","55-59","55 - 59","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"20","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Mixco","6","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"20","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Mixco","6","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ebrio","Mayor","Bus urbano","Ignorado","Verde","Ignorado","Ignorado","Colision","2021"
2021,4,"20","18:00 a 23:59","Noche","Octubre","Lunes","Guatemala","Mixco","6","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Blanco","Ignorado","Ignorado","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Escuintla","San José","Ignorada","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2021"
2021,4,"19","18:00 a 23:59","Noche","Octubre","Lunes","Escuintla","San José","Ignorada","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Genesis","Rojo","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Octubre","Lunes","Izabal","Puerto Barrios","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Haojue","Negro","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Octubre","Lunes","Izabal","Puerto Barrios","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,4,"21","18:00 a 23:59","Noche","Octubre","Lunes","Escuintla","Escuintla","Ignorada","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Automóvil","Mazda","Ignorado","Ignorado","Ignorado","Vuelco","2021"
2021,5,"23","18:00 a 23:59","Noche","Octubre","Martes","Guatemala","Mixco","6","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2021"
2021,5,"23","18:00 a 23:59","Noche","Octubre","Martes","Guatemala","Mixco","6","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2021"
2021,5,"15","12:00 a 17:59","Tarde","Octubre","Martes","Jalapa","Jalapa","7","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Hyundai","Negro","2004","2000-2009","Colision","2021"
2021,5,"15","12:00 a 17:59","Tarde","Octubre","Martes","Jalapa","Jalapa","7","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Negro","2021","2020-2029","Colision","2021"
2021,5,"23","18:00 a 23:59","Noche","Octubre","Martes","Jutiapa","El Progreso","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Hyundai","Rojo","Ignorado","Ignorado","Choque","2021"
2021,5,"8","06:00 a 11:59","Mañana","Octubre","Martes","Quetzaltenango","Coatepeque","Ignorada","Ignorada","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Ford","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"8","06:00 a 11:59","Mañana","Octubre","Martes","Quetzaltenango","Coatepeque","Ignorada","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Pick up","Toyota","Corinto","Ignorado","Ignorado","Colision","2021"
2021,5,"19","18:00 a 23:59","Noche","Octubre","Martes","Sacatepéquez","Magdalena Milpas Altas","Ignorada","Ignorada","Hombre","51","50-54","50-54","50 - 54","Ignorado","Mayor","Pick up","Toyota","Rojo","1989","1980-1989","Colision","2021"
2021,5,"19","18:00 a 23:59","Noche","Octubre","Martes","Sacatepéquez","Magdalena Milpas Altas","Ignorada","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2021"
2021,5,"16","12:00 a 17:59","Tarde","Octubre","Martes","Guatemala","Guatemala ","1","1","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2018","2010-2019","Colision","2021"
2021,5,"16","12:00 a 17:59","Tarde","Octubre","Martes","Guatemala","Guatemala ","1","1","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","TVS Apache","Rojo","2018","2010-2019","Colision","2021"
2021,5,"17","12:00 a 17:59","Tarde","Octubre","Martes","Guatemala","Santa Catarina Pinula ","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Chevrolet","Negro","2012","2010-2019","Colision","2021"
2021,5,"17","12:00 a 17:59","Tarde","Octubre","Martes","Guatemala","Santa Catarina Pinula ","Ignorada","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Automóvil","Kia","Verde","2000","2000-2009","Colision","2021"
2021,5,"14","12:00 a 17:59","Tarde","Octubre","Martes","Retalhuleu","Retalhuleu","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"14","12:00 a 17:59","Tarde","Octubre","Martes","Retalhuleu","Retalhuleu","Ignorada","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"8","06:00 a 11:59","Mañana","Octubre","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"8","06:00 a 11:59","Mañana","Octubre","Martes","Sacatepéquez","Antigua Guatemala","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,5,"18","18:00 a 23:59","Noche","Octubre","Martes","Escuintla","Escuintla","Ignorada","Ignorada","Mujer","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2021"
2021,5,"18","18:00 a 23:59","Noche","Octubre","Martes","Escuintla","Escuintla","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","Ignorado","Ignorado","Colision","2021"
2021,5,"18","18:00 a 23:59","Noche","Octubre","Martes","Escuintla","Escuintla","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2021"
2021,6,"11","06:00 a 11:59","Mañana","Octubre","Miercoles","Guatemala","Guatemala ","10","10","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Camioneta","Hyundai","Gris","2019","2010-2019","Colision","2021"
2021,6,"11","06:00 a 11:59","Mañana","Octubre","Miercoles","Guatemala","Guatemala ","10","10","Hombre","38","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","X-bow KRM","Anaranjado","2017","2010-2019","Colision","2021"
2021,6,"14","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Guatemala ","12","12","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","TVS Apache","Rojo","2018","2010-2019","Colision","2021"
2021,6,"14","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Guatemala ","12","12","Hombre","36","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Suzuki","Blanco","2016","2010-2019","Colision","2021"
2021,6,"7","06:00 a 11:59","Mañana","Octubre","Miercoles","Jutiapa","Jutiapa","Ignorada","Ignorada","Hombre","47","45-49","45-49","45 - 49","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,6,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Chiquimula","Concepción las Minas","Ignorada","Ignorada","Hombre","24","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,6,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Chiquimula","Concepción las Minas","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camioneta","Ignorado","Gris","Ignorado","Ignorado","Colision","2021"
2021,6,"0","00:00 a 05:59","Mañana","Octubre","Miercoles","Santa Rosa","Santa María Ixhuatán","Ignorada","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Choque","2021"
2021,6,"11","06:00 a 11:59","Mañana","Octubre","Miercoles","Totonicapán","San Francisco el Alto","Ignorada","Ignorada","Hombre","48","45-49","45-49","45 - 49","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,6,"10","06:00 a 11:59","Mañana","Octubre","Miercoles","Alta Verapaz","Chahal","Ignorada","Ignorada","Hombre","62","60-64","60 y más","60 - 64","Ignorado","Mayor","Pick up","Toyota","Blanco","Ignorado","Ignorado","Choque","2021"
2021,6,"12","12:00 a 17:59","Tarde","Octubre","Miercoles","Izabal","Livingston","Ignorada","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Pick up","Toyota","Negro","Ignorado","Ignorado","Choque","2021"
2021,6,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Chimaltenango","Tecpán Guatemala","Ignorada","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,6,"18","18:00 a 23:59","Noche","Octubre","Miercoles","Chimaltenango","Tecpán Guatemala","Ignorada","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Movesa","Negro","2018","2010-2019","Colision","2021"
2021,6,"15","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Villa Nueva","1","Ignorada","Mujer","57","55-59","55-59","55 - 59","Ignorado","Mayor","Automóvil","Hyundai","Gris","2012","2010-2019","Colision","2021"
2021,6,"15","12:00 a 17:59","Tarde","Octubre","Miercoles","Guatemala","Villa Nueva","1","Ignorada","Hombre","50","50-54","50-54","50 - 54","Ignorado","Mayor","Motocicleta","Honda","Blanco","2019","2010-2019","Colision","2021"
2021,7,"6","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","1","1","Mujer","40","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Kia","Gris","Ignorado","Ignorado","Colision","2021"
2021,7,"6","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Guatemala ","1","1","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Rojo","2001","2000-2009","Colision","2021"
2021,7,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Villa Nueva","12","Ignorada","Mujer","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Amarillo","2004","2000-2009","Colision","2021"
2021,7,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Guatemala","Villa Nueva","12","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Italika","Rojo","2021","2020-2029","Colision","2021"
2021,7,"20","18:00 a 23:59","Noche","Octubre","Jueves","Guatemala","Villa Canales","12","Ignorada","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,7,"5","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","Mixco","3","Ignorada","Hombre","22","20-24","20-24","20 - 24","Ebrio","Mayor","Automóvil","Mazda","Negro","2010","2010-2019","Colision","2021"
2021,7,"5","00:00 a 05:59","Mañana","Octubre","Jueves","Guatemala","San Juan Sacatepéquez","6","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2021"
2021,7,"7","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Mixco","3","Ignorada","Mujer","29","25-29","25-29","25 - 29","Ignorado","Mayor","Automóvil","Mitsubishi","Blanco","2000","2000-2009","Colision","2021"
2021,7,"7","06:00 a 11:59","Mañana","Octubre","Jueves","Guatemala","Mixco","3","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Suzuki","Gris","2021","2020-2029","Colision","2021"
2021,7,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Mujer","48","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Toyota","Rojo","Ignorado","Ignorado","Colision","2021"
2021,7,"15","12:00 a 17:59","Tarde","Octubre","Jueves","Jalapa","Jalapa","Ignorada","Ignorada","Mujer","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Freedom","Rojo","Ignorado","Ignorado","Colision","2021"
2021,7,"16","12:00 a 17:59","Tarde","Octubre","Jueves","Jalapa","Mataquescuintla","Ignorada","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Bajaj","Gris","2020","2020-2029","Colision","2021"
