dia_ocu,dia_sem_ocu,hora_ocu,mes_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
20,Domingo,19,Abril,Guatemala,Ignorado,Hombre,34,Mayor,Ignorado,Camioneta,Isuzu,Colisión,2014
20,Domingo,19,Abril,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Camioneta,Jeep,Colisión,2014
20,Domingo,10,Abril,Guatemala,4,Hombre,24,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
20,Domingo,10,Abril,Guatemala,4,Hombre,35,Mayor,Ignorado,Motocicleta,Freedom,Colisión,2014
20,Domingo,15,Abril,Jalapa,Ignorado,Hombre,67,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
20,Domingo,15,Abril,Jalapa,Ignorado,Hombre,27,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
20,Domingo,22,Abril,Chiquimula,Ignorado,Hombre,41,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
20,Domingo,22,Abril,Chiquimula,Ignorado,Hombre,15,Menor,Ignorado,Motocicleta,Suzuki,Colisión,2014
20,Domingo,21,Abril,Escuintla,Ignorado,Hombre,46,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
20,Domingo,21,Abril,Escuintla,Ignorado,Hombre,18,Mayor,Ignorado,Pick up,Ford,Colisión,2014
20,Domingo,17,Abril,Escuintla,Ignorado,Hombre,26,Mayor,Ignorado,Microbus,Mitsubishi,Choque,2014
20,Domingo,17,Abril,Retalhuleu,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Bajaj,Vuelco,2014
20,Domingo,12,Abril,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Caída,2014
20,Domingo,18,Abril,San Marcos,Ignorado,Hombre,28,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
20,Domingo,18,Abril,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2014
20,Domingo,16,Abril,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Caída,2014
20,Domingo,13,Abril,Baja Verapaz,Ignorado,Hombre,34,Mayor,Ignorado,Bus extraurbano,Internacional,Colisión,2014
20,Domingo,13,Abril,Baja Verapaz,Ignorado,Hombre,35,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
20,Domingo,12,Abril,El Progreso,Ignorado,Hombre,34,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
20,Domingo,12,Abril,El Progreso,Ignorado,Mujer,23,Mayor,Ignorado,Microbus,Seat,Colisión,2014
20,Domingo,9,Abril,Quiche,Ignorado,Hombre,55,Mayor,Ignorado,Pick up,Toyota,Caída,2014
20,Domingo,20,Abril,Izabal,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
20,Domingo,20,Abril,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
20,Domingo,13,Abril,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Vuelco,2014
20,Domingo,21,Abril,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Caída,2014
20,Domingo,7,Abril,Sacatepéquez,Ignorado,Hombre,26,Mayor,Ignorado,Automóvil,Hyundai,Caída,2014
21,Lunes,17,Abril,Guatemala,1,Hombre,43,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
21,Lunes,17,Abril,Guatemala,1,Hombre,36,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
21,Lunes,17,Abril,Guatemala,1,Hombre,22,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
21,Lunes,22,Abril,Guatemala,3,Hombre,30,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
21,Lunes,22,Abril,Guatemala,3,Hombre,30,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
21,Lunes,8,Abril,Zacapa,Ignorado,Hombre,44,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
21,Lunes,0,Abril,Escuintla,Ignorado,Hombre,24,Mayor,Ignorado,Bus urbano,Internacional,Colisión,2014
21,Lunes,0,Abril,Escuintla,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Serpento,Colisión,2014
21,Lunes,14,Abril,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Ford,Vuelco,2014
21,Lunes,13,Abril,Escuintla,Ignorado,Hombre,29,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
21,Lunes,13,Abril,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Caída,2014
21,Lunes,10,Abril,Alta Verapaz,Ignorado,Hombre,27,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
21,Lunes,10,Abril,Alta Verapaz,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Land Rover,Colisión,2014
21,Lunes,23,Abril,El Progreso,Ignorado,Hombre,39,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
21,Lunes,23,Abril,El Progreso,Ignorado,Hombre,74,Mayor,Ignorado,Automóvil,Isuzu,Colisión,2014
21,Lunes,19,Abril,Quiche,Ignorado,Mujer,18,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
21,Lunes,19,Abril,Quiche,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
22,Martes,11,Abril,Escuintla,Ignorado,Hombre,46,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
22,Martes,11,Abril,Escuintla,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
22,Martes,11,Abril,El Progreso,Ignorado,Hombre,24,Mayor,Ignorado,Pick up,Seat,Choque,2014
22,Martes,17,Abril,Sololá,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2014
22,Martes,17,Abril,Sololá,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2014
22,Martes,1,Abril,Sololá,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
22,Martes,1,Abril,Chimaltenango,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
23,Miércoles,15,Abril,Guatemala,1,Hombre,24,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
23,Miércoles,15,Abril,Guatemala,1,Mujer,31,Mayor,Ignorado,Camioneta,Honda,Colisión,2014
23,Miércoles,17,Abril,Guatemala,1,Hombre,25,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
23,Miércoles,17,Abril,Guatemala,1,Mujer,30,Mayor,Ignorado,Automóvil,Seat,Colisión,2014
23,Miércoles,15,Abril,Guatemala,9,Hombre,33,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
23,Miércoles,15,Abril,Guatemala,9,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2014
23,Miércoles,1,Abril,Guatemala,10,Mujer,43,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
23,Miércoles,1,Abril,Guatemala,10,Ignorado,Ignorado,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
23,Miércoles,16,Abril,Guatemala,3,Hombre,27,Mayor,Normal,Automóvil,Seat,Colisión,2014
23,Miércoles,16,Abril,Guatemala,3,Hombre,19,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
23,Miércoles,20,Abril,Jutiapa,Ignorado,Hombre,39,Mayor,Normal,Ignorado,Ford,Colisión,2014
23,Miércoles,15,Abril,Escuintla,2,Hombre,26,Mayor,Ignorado,Camión,Freightliner,Colisión,2014
23,Miércoles,15,Abril,Escuintla,2,Hombre,67,Mayor,Ignorado,Motocicleta,Motolansa,Colisión,2014
23,Miércoles,14,Abril,Huehuetenango,8,Hombre,33,Mayor,Normal,Camión,Mercedes Benz,Colisión,2014
23,Miércoles,14,Abril,Huehuetenango,8,Hombre,18,Mayor,Ignorado,Motocicleta,Movesa,Colisión,2014
23,Miércoles,20,Abril,Huehuetenango,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Gmc,Vuelco,2014
23,Miércoles,17,Abril,Totonicapán,Ignorado,Hombre,52,Mayor,Ignorado,Motocicleta,Honda,Choque,2014
23,Miércoles,20,Abril,Baja Verapaz,Ignorado,Hombre,29,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
23,Miércoles,20,Abril,Baja Verapaz,Ignorado,Mujer,18,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
23,Miércoles,18,Abril,Quiche,Ignorado,Hombre,17,Menor,Ignorado,Motocicleta,Italica,Colisión,2014
23,Miércoles,18,Abril,Quiche,Ignorado,Hombre,29,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
23,Miércoles,0,Abril,Quiche,Ignorado,Hombre,27,Mayor,Ebrio,Pick up,Toyota,Vuelco,2014
24,Jueves,1,Abril,Guatemala,1,Hombre,23,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
24,Jueves,1,Abril,Guatemala,1,Hombre,27,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
24,Jueves,2,Abril,Guatemala,18,Hombre,27,Mayor,Normal,Motocicleta,Bajaj,Colisión,2014
24,Jueves,2,Abril,Guatemala,18,Hombre,Ignorado,Mayor,Normal,Pick up,Toyota,Colisión,2014
24,Jueves,17,Abril,Guatemala,13,Hombre,28,Mayor,Normal,Microbus,Hyundai,Colisión,2014
24,Jueves,17,Abril,Guatemala,13,Hombre,28,Mayor,Normal,Automóvil,Mercedes Benz,Colisión,2014
24,Jueves,19,Abril,Escuintla,Ignorado,Hombre,31,Mayor,Ebrio,Automóvil,Volsk waguen,Colisión,2014
24,Jueves,19,Abril,Escuintla,Ignorado,Hombre,24,Mayor,Normal,Motocicleta,Honda,Colisión,2014
24,Jueves,18,Abril,Escuintla,Ignorado,Hombre,22,Mayor,Normal,Motocicleta,Suzuki,Choque,2014
24,Jueves,21,Abril,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Internacional,Colisión,2014
24,Jueves,21,Abril,Escuintla,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
24,Jueves,7,Abril,Alta Verapaz,Ignorado,Hombre,42,Mayor,Ignorado,Microbus,Seat,Vuelco,2014
24,Jueves,17,Abril,Huehuetenango,Ignorado,Hombre,29,Mayor,Normal,Bus urbano,Toyota,Colisión,2014
24,Jueves,17,Abril,Huehuetenango,Ignorado,Hombre,26,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
24,Jueves,9,Abril,Sololá,Ignorado,Hombre,22,Mayor,Ignorado,Bus urbano,Mitsubishi,Colisión,2014
24,Jueves,9,Abril,Sololá,Ignorado,Hombre,26,Mayor,Ignorado,Bus urbano,Ignorado,Colisión,2014
24,Jueves,0,Abril,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2014
24,Jueves,0,Abril,Guatemala,Ignorado,Hombre,42,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
24,Jueves,23,Abril,Zacapa,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Mahindra,Vuelco,2014
25,Viernes,21,Abril,Retalhuleu,Ignorado,Hombre,28,Mayor,Ignorado,Camioneta,Toyota,Colisión,2014
25,Viernes,21,Abril,Retalhuleu,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
25,Viernes,15,Abril,Huehuetenango,Ignorado,Hombre,23,Mayor,Ignorado,Motocicleta,Sym,Colisión,2014
25,Viernes,15,Abril,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
26,Sábado,2,Abril,Guatemala,18,Hombre,34,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
26,Sábado,2,Abril,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Internacional,Colisión,2014
26,Sábado,3,Abril,Guatemala,16,Hombre,25,Mayor,Ignorado,Automóvil,Mitsubishi,Colisión,2014
26,Sábado,3,Abril,Guatemala,16,Hombre,73,Mayor,Ignorado,Camioneta,Mitsubishi,Colisión,2014
26,Sábado,18,Abril,Retalhuleu,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
26,Sábado,18,Abril,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Mercedes Benz,Colisión,2014
26,Sábado,23,Abril,San Marcos,Ignorado,Mujer,25,Mayor,Ignorado,Motocicleta,Italica,Caída,2014
26,Sábado,17,Abril,Izabal,Ignorado,Hombre,31,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2014
26,Sábado,17,Abril,Izabal,Ignorado,Mujer,34,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
26,Sábado,14,Abril,Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Vuelco,2014
27,Domingo,7,Abril,Guatemala,1,Hombre,32,Mayor,Ebrio,Camioneta,Toyota,Colisión,2014
27,Domingo,7,Abril,Guatemala,1,Hombre,35,Mayor,Normal,Automóvil,Toyota,Colisión,2014
27,Domingo,11,Abril,Jutiapa,Ignorado,Hombre,27,Mayor,Normal,Motocicleta,Honda,Choque,2014
27,Domingo,19,Abril,Jalapa,Ignorado,Hombre,31,Mayor,Normal,Pick up,Toyota,Choque,2014
27,Domingo,18,Abril,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Moto taxi,Ignorado,Caída,2014
27,Domingo,12,Abril,Suchitepéquez,Ignorado,Hombre,31,Mayor,Normal,Bus extraurbano,Mercedes Benz,Colisión,2014
27,Domingo,12,Abril,Suchitepéquez,Ignorado,Hombre,48,Mayor,Normal,Motocicleta,Ignorado,Colisión,2014
27,Domingo,19,Abril,Quetzaltenango,Ignorado,Hombre,38,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
27,Domingo,19,Abril,Quetzaltenango,Ignorado,Mujer,43,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
27,Domingo,13,Abril,Huehuetenango,Ignorado,Hombre,34,Mayor,Ignorado,Camión,Hino,Colisión,2014
27,Domingo,13,Abril,Huehuetenango,Ignorado,Hombre,50,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
27,Domingo,14,Abril,Baja Verapaz,Ignorado,Hombre,40,Mayor,Normal,Pick up,Toyota,Colisión,2014
27,Domingo,14,Abril,Baja Verapaz,Ignorado,Hombre,16,Menor,Normal,Motocicleta,Ignorado,Colisión,2014
27,Domingo,22,Abril,Baja Verapaz,Ignorado,Hombre,31,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
27,Domingo,22,Abril,Baja Verapaz,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
27,Domingo,6,Abril,Izabal,Ignorado,Hombre,24,Mayor,Ignorado,Motocicleta,Ignorado,Caída,2014
27,Domingo,18,Abril,Peten,Ignorado,Hombre,19,Mayor,Ignorado,Pick up,Chevrolet,Colisión,2014
27,Domingo,18,Abril,Peten,Ignorado,Hombre,25,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
27,Domingo,6,Abril,Sololá,Ignorado,Hombre,66,Mayor,Ignorado,Pick up,Ignorado,Caída,2014
27,Domingo,21,Abril,Chimaltenango,Ignorado,Hombre,39,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
27,Domingo,21,Abril,Chimaltenango,Ignorado,Hombre,30,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
28,Lunes,14,Abril,Guatemala,9,Hombre,35,Mayor,Ignorado,Camioneta,Land Rover,Colisión,2014
28,Lunes,14,Abril,Guatemala,9,Hombre,41,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
28,Lunes,23,Abril,Jalapa,Ignorado,Hombre,22,Mayor,Ignorado,Pick up,Toyota,Choque,2014
28,Lunes,16,Abril,Zacapa,Ignorado,Hombre,39,Mayor,Ignorado,Camión,Freightliner,Colisión,2014
28,Lunes,16,Abril,Zacapa,Ignorado,Hombre,50,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
28,Lunes,20,Abril,Huehuetenango,Ignorado,Hombre,50,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
28,Lunes,20,Abril,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
28,Lunes,15,Abril,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Caída,2014
28,Lunes,22,Abril,Izabal,Ignorado,Hombre,22,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
28,Lunes,12,Abril,Peten,Ignorado,Hombre,21,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
28,Lunes,4,Abril,Peten,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Sniper,Colisión,2014
28,Lunes,4,Abril,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2014
29,Martes,20,Abril,Guatemala,12,Hombre,23,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
29,Martes,20,Abril,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2014
29,Martes,20,Abril,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
29,Martes,13,Abril,Guatemala,5,Hombre,30,Mayor,Ignorado,Camión,Hino,Colisión,2014
29,Martes,13,Abril,Guatemala,5,Hombre,57,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
29,Martes,14,Abril,Zacapa,Ignorado,Mujer,30,Mayor,Ignorado,Automóvil,Isuzu,Colisión,2014
29,Martes,14,Abril,Zacapa,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
29,Martes,7,Abril,Zacapa,Ignorado,Mujer,44,Mayor,Ignorado,Camioneta,Hyundai,Colisión,2014
29,Martes,7,Abril,Zacapa,Ignorado,Hombre,38,Mayor,Ignorado,Camión,Hino,Colisión,2014
29,Martes,18,Abril,Escuintla,Ignorado,Hombre,39,Mayor,Ignorado,Automóvil,Volsk waguen,Colisión,2014
29,Martes,18,Abril,Escuintla,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
29,Martes,11,Abril,Santa rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Mercedes Benz,Caída,2014
29,Martes,18,Abril,San Marcos,Ignorado,Hombre,24,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
29,Martes,18,Abril,Peten,Ignorado,Hombre,29,Mayor,Ignorado,Camión,Hino,Colisión,2014
29,Martes,18,Abril,Peten,Ignorado,Mujer,31,Mayor,Ignorado,Automóvil,Kia,Colisión,2014
30,Miércoles,4,Abril,Guatemala,9,Hombre,43,Mayor,Ignorado,Motocicleta,Asia Hero,Vuelco,2014
30,Miércoles,0,Abril,Guatemala,6,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
30,Miércoles,0,Abril,Guatemala,6,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
30,Miércoles,3,Abril,Guatemala,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2014
30,Miércoles,20,Abril,Guatemala,3,Hombre,54,Mayor,Ignorado,Motocicleta,Suzuki,Colisión,2014
30,Miércoles,20,Abril,Guatemala,3,Hombre,28,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
30,Miércoles,15,Abril,Jalapa,Ignorado,Hombre,29,Mayor,Ignorado,Camión,Hino,Colisión,2014
30,Miércoles,15,Abril,Jalapa,Ignorado,Hombre,21,Mayor,Ignorado,Moto taxi,Bajaj,Colisión,2014
30,Miércoles,9,Abril,Zacapa,Ignorado,Hombre,30,Mayor,Ignorado,Automóvil,Kia,Colisión,2014
30,Miércoles,9,Abril,Zacapa,Ignorado,Hombre,59,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
30,Miércoles,8,Abril,Escuintla,Ignorado,Hombre,54,Mayor,Ignorado,Pick up,Toyota,Choque,2014
30,Miércoles,11,Abril,Escuintla,Ignorado,Hombre,24,Mayor,Ignorado,Pick up,Isuzu,Colisión,2014
30,Miércoles,11,Abril,Escuintla,Ignorado,Hombre,30,Mayor,Ignorado,Motocicleta,Hyundai,Colisión,2014
30,Miércoles,19,Abril,Suchitepéquez,Ignorado,Hombre,47,Mayor,Ignorado,Pick up,Toyota,Vuelco,2014
30,Miércoles,0,Abril,Baja Verapaz,Ignorado,Hombre,18,Mayor,Normal,Pick up,Ignorado,Colisión,2014
30,Miércoles,0,Abril,Baja Verapaz,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
30,Miércoles,15,Abril,Sololá,Ignorado,Hombre,58,Mayor,Ignorado,Bus extraurbano,Internacional,Vuelco,2014
1,Jueves,3,Mayo,Guatemala,9,Hombre,31,Mayor,Ebrio,Automóvil,Bmw,Colisión,2014
1,Jueves,3,Mayo,Guatemala,9,Hombre,35,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
1,Jueves,0,Mayo,Guatemala,1,Hombre,Ignorado,Mayor,Normal,Automóvil,Ignorado,Colisión,2014
1,Jueves,0,Mayo,Guatemala,1,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Jueves,15,Mayo,Guatemala,3,Hombre,29,Mayor,Ignorado,Automóvil,Toyota,Choque,2014
1,Jueves,8,Mayo,Guatemala,11,Hombre,35,Mayor,Normal,Automóvil,Honda,Choque,2014
1,Jueves,0,Mayo,Guatemala,11,Hombre,68,Mayor,Ignorado,Automóvil,Bmw,Colisión,2014
1,Jueves,0,Mayo,Guatemala,11,Hombre,44,Mayor,Ignorado,Automóvil,Mazda,Colisión,2014
1,Jueves,0,Mayo,Guatemala,11,Hombre,23,Mayor,Ignorado,Camión,Seat,Colisión,2014
1,Jueves,2,Mayo,Escuintla,Ignorado,Hombre,30,Mayor,Ignorado,Camión,Freightliner,Caída,2014
1,Jueves,17,Mayo,Escuintla,Ignorado,Hombre,28,Mayor,Ignorado,Camión,Ford,Colisión,2014
1,Jueves,17,Mayo,Escuintla,Ignorado,Hombre,34,Mayor,Ignorado,Camión,Isuzu,Colisión,2014
1,Jueves,8,Mayo,Retalhuleu,Ignorado,Hombre,37,Mayor,Ignorado,Pick up,Isuzu,Colisión,2014
1,Jueves,8,Mayo,Retalhuleu,Ignorado,Hombre,39,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
1,Jueves,20,Mayo,Huehuetenango,10,Hombre,27,Mayor,Ignorado,Motocicleta,Jialing,Colisión,2014
1,Jueves,20,Mayo,Huehuetenango,10,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Jueves,20,Mayo,Huehuetenango,10,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
1,Jueves,0,Mayo,Alta Verapaz,5,Hombre,32,Mayor,Ignorado,Automóvil,Ignorado,Colisión,2014
1,Jueves,0,Mayo,Alta Verapaz,5,Hombre,24,Mayor,Ignorado,Motocicleta,Honda,Colisión,2014
1,Jueves,18,Mayo,Alta Verapaz,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Toyota,Colisión,2014
1,Jueves,18,Mayo,Alta Verapaz,Ignorado,Hombre,25,Mayor,Ignorado,Motocicleta,Italica,Colisión,2014
1,Jueves,3,Mayo,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Freightliner,Colisión,2014
1,Jueves,3,Mayo,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
1,Jueves,3,Mayo,Alta Verapaz,Ignorado,Hombre,27,Mayor,Ignorado,Motocicleta,Bajaj,Colisión,2014
1,Jueves,16,Mayo,El Progreso,Ignorado,Hombre,60,Mayor,Ignorado,Camión,Hino,Vuelco,2014
1,Jueves,16,Mayo,El Progreso,Ignorado,Hombre,28,Mayor,Ignorado,Pick up,Isuzu,Colisión,2014
1,Jueves,16,Mayo,El Progreso,Ignorado,Mujer,25,Mayor,Ignorado,Motocicleta,Movesa,Colisión,2014
1,Jueves,16,Mayo,Izabal,Ignorado,Hombre,52,Mayor,Ignorado,Microbus,Toyota,Colisión,2014
1,Jueves,16,Mayo,Izabal,Ignorado,Hombre,39,Mayor,Ignorado,Automóvil,Toyota,Colisión,2014
1,Jueves,7,Mayo,Sololá,Ignorado,Mujer,22,Mayor,Ignorado,Automóvil,Honda,Choque,2014
1,Jueves,13,Mayo,Chimaltenango,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
1,Jueves,13,Mayo,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2014
2,Viernes,19,Mayo,Guatemala,15,Hombre,48,Mayor,Ignorado,Automóvil,Hyundai,Colisión,2014
2,Viernes,19,Mayo,Guatemala,15,Hombre,27,Mayor,Ignorado,Motocicleta,Seat,Colisión,2014
2,Viernes,11,Mayo,Chiquimula,Ignorado,Hombre,26,Mayor,Normal,Microbus,Toyota,Colisión,2014
2,Viernes,2,Mayo,Escuintla,Ignorado,Hombre,38,Mayor,Ignorado,Camión,Freightliner,Colisión,2014
2,Viernes,2,Mayo,Escuintla,Ignorado,Hombre,32,Mayor,Ignorado,Cabezal,Freightliner,Colisión,2014
2,Viernes,21,Mayo,Escuintla,Ignorado,Hombre,40,Mayor,Ebrio,Automóvil,Ford,Colisión,2014
2,Viernes,21,Mayo,Escuintla,Ignorado,Hombre,14,Menor,Ignorado,Motocicleta,Bajaj,Colisión,2014
2,Viernes,17,Mayo,Santa rosa,Ignorado,Hombre,40,Mayor,Normal,Automóvil,Toyota,Colisión,2014
2,Viernes,17,Mayo,Santa rosa,Ignorado,Hombre,21,Mayor,Ignorado,Cabezal,Internacional,Colisión,2014
2,Viernes,12,Mayo,Baja Verapaz,Ignorado,Hombre,30,Mayor,Normal,Microbus,Toyota,Vuelco,2014
2,Viernes,18,Mayo,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Ignorado,Vuelco,2014
2,Viernes,7,Mayo,Sololá,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ford,Colisión,2014
2,Viernes,7,Mayo,Sololá,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Toyota,Colisión,2014
2,Viernes,8,Mayo,Sololá,Ignorado,Hombre,46,Mayor,Ignorado,Pick up,Mazda,Vuelco,2014
3,Sábado,7,Mayo,Guatemala,18,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Blue bird,Colisión,2014
3,Sábado,7,Mayo,Guatemala,18,Hombre,23,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2014
3,Sábado,1,Mayo,Guatemala,5,Mujer,45,Mayor,Ignorado,Camioneta,Honda,Colisión,2014
3,Sábado,1,Mayo,Guatemala,5,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Honda,Colisión,2014
3,Sábado,13,Mayo,Guatemala,7,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Isuzu,Colisión,2014
