"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2019,26,"19","18:00 a 23:59","Noche","Abril","Viernes","Guatemala","Guatemala ","2","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Ignorado","Azul","Ignorado","Ignorado","Colision","2019"
2019,26,"9","06:00 a 11:59","Mañana","Abril","Viernes","Guatemala","Guatemala ","7","Hombre","57","55-59","55-59","55 - 59","No Ebrio","Mayor","Camioneta","Datsun","Café","Ignorado","Ignorado","Colision","2019"
2019,26,"9","06:00 a 11:59","Mañana","Abril","Viernes","Guatemala","Guatemala ","7","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,26,"19","18:00 a 23:59","Noche","Abril","Viernes","Guatemala","Guatemala ","12","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Geo","Negro","1993","1990-1999","Colision","2019"
2019,26,"19","18:00 a 23:59","Noche","Abril","Viernes","Guatemala","Guatemala ","12","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","2016","2010-2019","Colision","2019"
2019,26,"18","18:00 a 23:59","Noche","Abril","Viernes","Guatemala","Guatemala ","7","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Wuyang","Negro","Ignorado","Ignorado","Derrape","2019"
2019,26,"14","12:00 a 17:59","Tarde","Abril","Viernes","Jutiapa","Quesada","Ignorada","Hombre","20","20-24","20-24","20 - 24","No Ebrio","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colision","2019"
2019,26,"14","12:00 a 17:59","Tarde","Abril","Viernes","Jutiapa","Quesada","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Camión","Hino","Azul","Ignorado","Ignorado","Colision","2019"
2019,26,"14","12:00 a 17:59","Tarde","Abril","Viernes","Jutiapa","Quesada","Ignorada","Hombre","53","50-54","50-54","50 - 54","No Ebrio","Mayor","Camioneta","Honda","Gris","Ignorado","Ignorado","Colision","2019"
2019,26,"21","18:00 a 23:59","Noche","Abril","Viernes","Chiquimula","Chiquimula","Ignorada","Hombre","35","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,26,"21","18:00 a 23:59","Noche","Abril","Viernes","Chiquimula","Chiquimula","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,26,"13","12:00 a 17:59","Tarde","Abril","Viernes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Audi","Negro","2008","2000-2009","Colision","2019"
2019,26,"13","12:00 a 17:59","Tarde","Abril","Viernes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","17","15-19","15-19","15 - 19","No Ebrio","Menor","Microbús","Toyota","Azul","2007","2000-2009","Colision","2019"
2019,26,"20","18:00 a 23:59","Noche","Abril","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ebrio","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,26,"20","18:00 a 23:59","Noche","Abril","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Pick up","Toyota","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,26,"22","18:00 a 23:59","Noche","Abril","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","61","60-64","60-64","60 - 64","No Ebrio","Mayor","Camión","Ford","Blanco","Ignorado","Ignorado","Colision","2019"
2019,26,"22","18:00 a 23:59","Noche","Abril","Viernes","Sacatepéquez","Antigua Guatemala","Ignorada","Hombre","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colision","2019"
2019,27,"1","00:00 a 05:59","Mañana","Abril","Sabado","Guatemala","Guatemala ","9","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Freedom","Rojo","Ignorado","Ignorado","Choque","2019"
2019,27,"22","18:00 a 23:59","Noche","Abril","Sabado","Escuintla","San José","Ignorada","Hombre","72","70-74","60-64","70 - 74","No Ebrio","Mayor","Camioneta","Kia","Gris","Ignorado","Ignorado","Colision","2019"
2019,27,"22","18:00 a 23:59","Noche","Abril","Sabado","Escuintla","San José","Ignorada","Hombre","68","65-69","60-64","65 - 69","No Ebrio","Mayor","Motocicleta","Piaggio","Rojo","Ignorado","Ignorado","Colision","2019"
2019,27,"3","00:00 a 05:59","Mañana","Abril","Sabado","San Marcos","San Marcos","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Blanco","2005","2000-2009","Colision","2019"
2019,27,"3","00:00 a 05:59","Mañana","Abril","Sabado","San Marcos","San Marcos","Ignorada","Hombre","51","50-54","50-54","50 - 54","No Ebrio","Mayor","Automóvil","Geo","Corinto","1996","1990-1999","Colision","2019"
2019,27,"18","18:00 a 23:59","Noche","Abril","Sabado","Zacapa","Río Hondo","Ignorada","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Motocicleta","Suzuki","Rojo","2008","2000-2009","Colision","2019"
2019,27,"18","18:00 a 23:59","Noche","Abril","Sabado","Zacapa","Río Hondo","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","2018","2010-2019","Colision","2019"
