"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2017,2,"16","12:00 a 17:59","Tarde","Enero","Lunes","Chiquimula","Chiquimula","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Camioneta","Chevrolet","Gris","Ignorado","Ignorado","Colisión","2017"
2017,2,"12","12:00 a 17:59","Tarde","Enero","Lunes","Nueva Concepción","Escuintla","Ignorada","Hombre","42","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Mazda","Celeste","2015","2010-2018","Colisión","2017"
2017,2,"12","12:00 a 17:59","Tarde","Enero","Lunes","Nueva Concepción","Escuintla","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,2,"14","12:00 a 17:59","Tarde","Enero","Lunes","Escuintla","Escuintla","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Volkswagen","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,2,"14","12:00 a 17:59","Tarde","Enero","Lunes","Escuintla","Escuintla","Ignorada","Hombre","67","65-69","60 y más","65 - 69 ","Ignorado","Mayor","Camioneta","Kia","Corinto","2006","2000-2009","Colisión","2017"
2017,2,"12","12:00 a 17:59","Tarde","Enero","Lunes","La Gomera","Escuintla","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Italika","Amarillo","Ignorado","Ignorado","Choque","2017"
2017,2,"23","18:00 a 23:59","Noche","Enero","Lunes","Guatemala","Guatemala","5","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Camión","Hino","Blanco","2014","2010-2018","Colisión","2017"
2017,2,"23","18:00 a 23:59","Noche","Enero","Lunes","Guatemala","Guatemala","5","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colisión","2017"
2017,2,"16","12:00 a 17:59","Tarde","Enero","Lunes","Nahualá","Sololá","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Automóvil","Toyota","Corinto","1993","1990-1999","Colisión","2017"
2017,2,"16","12:00 a 17:59","Tarde","Enero","Lunes","Nahualá","Sololá","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Moto taxi","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,2,"16","12:00 a 17:59","Tarde","Enero","Lunes","Chimaltenango","Chimaltenango","Ignorada","Hombre","57","55-59","55-59","55 - 59 ","Ignorado","Mayor","Automóvil","Mazda","Beige","1997","1990-1999","Choque","2017"
2017,2,"18","18:00 a 23:59","Noche","Enero","Lunes","Pastores","Sacatepéquez","Ignorada","Hombre","56","55-59","55-59","55 - 59 ","Ignorado","Mayor","Cabezal","Freightliner","Negro","1997","1990-1999","Colisión","2017"
2017,2,"18","18:00 a 23:59","Noche","Enero","Lunes","Pastores","Sacatepéquez","Ignorada","Hombre","61","60-64","60 y más","60 - 64 ","Ignorado","Mayor","Cabezal","Freightliner","Blanco","2001","2000-2009","Colisión","2017"
2017,2,"21","18:00 a 23:59","Noche","Enero","Lunes","Petapa","Guatemala","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","Ebrio","Mayor","Motocicleta","Italika","Rojo","2010","2010-2018","Choque","2017"
2017,3,"12","12:00 a 17:59","Tarde","Enero","Martes","Chinautla","Guatemala","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Automóvil","Suzuki","Gris","2003","2000-2009","Colisión","2017"
2017,3,"12","12:00 a 17:59","Tarde","Enero","Martes","Chinautla","Guatemala","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Bajaj","Azul","2016","2010-2018","Colisión","2017"
2017,3,"15","12:00 a 17:59","Tarde","Enero","Martes","Villa Canales","Guatemala","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Honda","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,3,"15","12:00 a 17:59","Tarde","Enero","Martes","Villa Canales","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Pick up","Isuzu","Azul","Ignorado","Ignorado","Colisión","2017"
2017,3,"9","06:00 a 11:59","Mañana","Enero","Martes","Gualán","Zacapa","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Pick up","Mitsubishi","Rojo","2003","2000-2009","Choque","2017"
2017,3,"20","18:00 a 23:59","Noche","Enero","Martes","San Juan Sacatepéquez","Guatemala","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,3,"20","18:00 a 23:59","Noche","Enero","Martes","Escuintla","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,3,"20","18:00 a 23:59","Noche","Enero","Martes","San Juan Ixcoy","Huehuetenango","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","Ebrio","Mayor","Pick up","Ignorado","Gris","Ignorado","Ignorado","Choque","2017"
2017,3,"12","12:00 a 17:59","Tarde","Enero","Martes","Colomba","Quetzaltenango","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","Ignorado","Mayor","Automóvil","Peugeot","Gris","2009","2000-2009","Colisión","2017"
2017,3,"12","12:00 a 17:59","Tarde","Enero","Martes","Colomba","Quetzaltenango","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","Ignorado","Mayor","Automóvil","Honda","Azul","2002","2000-2009","Colisión","2017"
2017,3,"15","12:00 a 17:59","Tarde","Enero","Martes","Coatepeque","Quetzaltenango","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Pick up","Toyota","Blanco","1987","1980-1989","Colisión","2017"
2017,3,"15","12:00 a 17:59","Tarde","Enero","Martes","Coatepeque","Quetzaltenango","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Microbús","Toyota","Rojo","2008","2000-2009","Colisión","2017"
2017,3,"11","06:00 a 11:59","Mañana","Enero","Martes","Cubulco","Baja Verapaz","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Suzuki","Gris","Ignorado","Ignorado","Colisión","2017"
2017,3,"11","06:00 a 11:59","Mañana","Enero","Martes","Cubulco","Baja Verapaz","Ignorada","Hombre","14","Menor de 15","Menor de 15","10 - 14","Ignorado","Menor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Colisión","2017"
2017,3,"23","18:00 a 23:59","Noche","Enero","Martes","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","16","15-19","15-19","15 - 19 ","Ignorado","Menor","Motocicleta","Kingo","Rojo","Ignorado","Ignorado","Choque","2017"
2017,4,"12","12:00 a 17:59","Tarde","Enero","Miércoles","San Pedro Ayampuc","Guatemala","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Italika","Azul","Ignorado","Ignorado","Colisión","2017"
2017,4,"12","12:00 a 17:59","Tarde","Enero","Miércoles","San Pedro Ayampuc","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Bus urbano","Internacional","Blanco","1991","1990-1999","Colisión","2017"
2017,4,"17","12:00 a 17:59","Tarde","Enero","Miércoles","Chajul","Quiche","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2017","2010-2018","Colisión","2017"
2017,4,"17","12:00 a 17:59","Tarde","Enero","Miércoles","Chajul","Quiche","Ignorada","Hombre","47","45-49","45-49","45 - 49 ","No ebrio","Mayor","Moto taxi","TVS Apache","Varios colores","2017","2010-2018","Colisión","2017"
2017,4,"9","06:00 a 11:59","Mañana","Enero","Miércoles","Santiago Sacatepéquez","Sacatepéquez","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Bus urbano","Internacional","Rojo","1991","1990-1999","Colisión","2017"
2017,4,"9","06:00 a 11:59","Mañana","Enero","Miércoles","Santiago Sacatepéquez","Sacatepéquez","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Camión","Hyundai","Ignorado","2003","2000-2009","Colisión","2017"
2017,4,"9","06:00 a 11:59","Mañana","Enero","Miércoles","Santiago Sacatepéquez","Sacatepéquez","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Ignorado","Beige","2007","2000-2009","Colisión","2017"
2017,4,"16","12:00 a 17:59","Tarde","Enero","Miércoles","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2016","2010-2018","Colisión","2017"
2017,4,"16","12:00 a 17:59","Tarde","Enero","Miércoles","Antigua Guatemala","Sacatepéquez","Ignorada","Hombre","46","45-49","45-49","45 - 49 ","Ignorado","Mayor","Moto taxi","Bajaj","Gris","2005","2000-2009","Colisión","2017"
2017,4,"17","12:00 a 17:59","Tarde","Enero","Miércoles","Mazatenango","Suchitepéquez","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colisión","2017"
2017,4,"17","12:00 a 17:59","Tarde","Enero","Miércoles","Mazatenango","Suchitepéquez","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colisión","2017"
2017,4,"8","06:00 a 11:59","Mañana","Enero","Miércoles","Chisec","Alta Verapaz","Ignorada","Hombre","48","45-49","45-49","45 - 49 ","No ebrio","Mayor","Cabezal","Freightliner","Azul","2003","2000-2009","Colisión","2017"
2017,4,"8","06:00 a 11:59","Mañana","Enero","Miércoles","Chisec","Alta Verapaz","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Camión","Mitsubishi","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,4,"10","06:00 a 11:59","Mañana","Enero","Miércoles","Chimaltenango","Chimaltenango","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Suzuki","Ignorado","2015","2010-2018","Colisión","2017"
2017,4,"10","06:00 a 11:59","Mañana","Enero","Miércoles","Chimaltenango","Chimaltenango","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Moto taxi","Bajaj","Rojo","2013","2010-2018","Colisión","2017"
2017,4,"20","18:00 a 23:59","Noche","Enero","Miércoles","Mixco","Guatemala","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Bus urbano","Internacional","Verde","2000","2000-2009","Colisión","2017"
2017,4,"20","18:00 a 23:59","Noche","Enero","Miércoles","Mixco","Guatemala","Ignorada","Mujer","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Automóvil","Volkswagen","Negro","2002","2000-2009","Colisión","2017"
2017,5,"10","06:00 a 11:59","Mañana","Enero","Jueves","San Juan Sacatepéquez","Guatemala","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colisión","2017"
2017,5,"10","06:00 a 11:59","Mañana","Enero","Jueves","San Juan Sacatepéquez","Guatemala","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colisión","2017"
2017,5,"0","00:00 a 05:59","Mañana","Enero","Jueves","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","No ebrio","Mayor","Automóvil","Mazda","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"0","00:00 a 05:59","Mañana","Enero","Jueves","San Pedro Sacatepéquez","Guatemala","Ignorada","Hombre","17","15-19","15-19","15 - 19 ","No ebrio","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"0","00:00 a 05:59","Mañana","Enero","Jueves","Jacaltenango","Huehuetenango","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colisión","2017"
2017,5,"0","00:00 a 05:59","Mañana","Enero","Jueves","Jacaltenango","Huehuetenango","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ebrio","Mayor","Motocicleta","Honda","Negro","2005","2000-2009","Colisión","2017"
2017,5,"17","12:00 a 17:59","Tarde","Enero","Jueves","Huehuetenango","Huehuetenango","Ignorada","Mujer","47","45-49","45-49","45 - 49 ","No ebrio","Mayor","Automóvil","Chevrolet","Ignorado","1998","1990-1999","Colisión","2017"
2017,5,"17","12:00 a 17:59","Tarde","Enero","Jueves","Huehuetenango","Huehuetenango","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Vento","Blanco","2005","2000-2009","Colisión","2017"
2017,5,"15","12:00 a 17:59","Tarde","Enero","Jueves","San Jerónimo","Baja Verapaz","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","No ebrio","Mayor","Pick up","Nissan","Café","1987","1980-1989","Choque","2017"
2017,5,"14","12:00 a 17:59","Tarde","Enero","Jueves","Los Amates","Izabal","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"14","12:00 a 17:59","Tarde","Enero","Jueves","Los Amates","Izabal","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","No ebrio","Mayor","Motocicleta","Yamaha","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,5,"17","12:00 a 17:59","Tarde","Enero","Jueves","Flores","Peten","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ebrio","Mayor","Automóvil","Toyota","Corinto","2003","2000-2009","Colisión","2017"
2017,5,"17","12:00 a 17:59","Tarde","Enero","Jueves","Flores","Peten","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Mazda","Ignorado","2008","2000-2009","Colisión","2017"
2017,6,"16","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","Guatemala","18","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Cabezal","Freightliner","Blanco","1997","1990-1999","Colisión","2017"
2017,6,"16","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","Guatemala","18","Hombre","35","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Suzuki","Rojo","2016","2010-2018","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Enero","Viernes","Petapa","Guatemala","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Enero","Viernes","Petapa","Guatemala","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Serpento","Rojo","2016","2010-2018","Colisión","2017"
2017,6,"17","12:00 a 17:59","Tarde","Enero","Viernes","Zacapa","Zacapa","Ignorada","Hombre","57","55-59","55-59","55 - 59 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"17","12:00 a 17:59","Tarde","Enero","Viernes","Zacapa","Zacapa","Ignorada","Hombre","14","Menor de 15","Menor de 15","10 - 14","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Enero","Viernes","Escuintla","Escuintla","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","Ebrio","Mayor","Motocicleta","Suzuki","Negro","2011","2010-2018","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Enero","Viernes","Escuintla","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Camioneta","Mazda","Gris","2005","2000-2009","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Enero","Viernes","Huehuetenango","Huehuetenango","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ebrio","Mayor","Automóvil","Mazda","Verde","Ignorado","Ignorado","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Enero","Viernes","Huehuetenango","Huehuetenango","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Pick up","Datsun","Gris","1982","1980-1989","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Enero","Viernes","Huehuetenango","Huehuetenango","Ignorada","Mujer","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Italika","Azul","2016","2010-2018","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Enero","Viernes","Huehuetenango","Huehuetenango","Ignorada","Hombre","45","45-49","45-49","45 - 49 ","No ebrio","Mayor","Automóvil","Toyota","Gris","2010","2010-2018","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Enero","Viernes","San Francisco El Alto","Totonicapán","Ignorada","Hombre","46","45-49","45-49","45 - 49 ","Ignorado","Mayor","Pick up","Toyota","Blanco","Ignorado","Ignorado","Caída","2017"
2017,6,"20","18:00 a 23:59","Noche","Enero","Viernes","Morazán","El Progreso","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Pick up","Nissan","Ignorado","1986","1980-1989","Colisión","2017"
2017,6,"20","18:00 a 23:59","Noche","Enero","Viernes","Morazán","El Progreso","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Pick up","Toyota","Ignorado","1986","1980-1989","Colisión","2017"
2017,6,"14","12:00 a 17:59","Tarde","Enero","Viernes","Flores","Peten","Ignorada","Hombre","42","40-44","40-44","40 - 44 ","No ebrio","Mayor","Cabezal","GMC","Azul","1992","1990-1999","Colisión","2017"
2017,6,"14","12:00 a 17:59","Tarde","Enero","Viernes","Flores","Peten","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"15","12:00 a 17:59","Tarde","Enero","Sábado","Guatemala","Guatemala","1","Hombre","21","20-24","20-24","20 - 24 ","No ebrio","Mayor","Camión","Mitsubishi","Anaranjado","1994","1990-1999","Colisión","2017"
2017,7,"15","12:00 a 17:59","Tarde","Enero","Sábado","Guatemala","Guatemala","1","Hombre","20","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Freedom","Negro","2013","2010-2018","Colisión","2017"
2017,7,"9","06:00 a 11:59","Mañana","Enero","Sábado","Guatemala","Guatemala","3","Hombre","40","40-44","40-44","40 - 44 ","No ebrio","Mayor","Camioneta","Chevrolet","Gris","1999","1990-1999","Colisión","2017"
2017,7,"9","06:00 a 11:59","Mañana","Enero","Sábado","Guatemala","Guatemala","3","Hombre","28","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Asia Hero","Negro","2015","2010-2018","Colisión","2017"
2017,7,"23","18:00 a 23:59","Noche","Enero","Sábado","Guatemala","Guatemala","8","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Choque","2017"
2017,7,"20","18:00 a 23:59","Noche","Enero","Sábado","Guatemala","Guatemala","11","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Honda","Corinto","2013","2010-2018","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Enero","Sábado","Guatemala","Guatemala","11","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"23","18:00 a 23:59","Noche","Enero","Sábado","Ipala","Chiquimula","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Pick up","Toyota","Azul","1994","1990-1999","Colisión","2017"
2017,7,"23","18:00 a 23:59","Noche","Enero","Sábado","Ipala","Chiquimula","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Freedom","Blanco","2014","2010-2018","Colisión","2017"
2017,7,"22","18:00 a 23:59","Noche","Enero","Sábado","Zacapa","Zacapa","Ignorada","Hombre","61","60-64","60 y más","60 - 64 ","Ebrio","Mayor","Automóvil","Mitsubishi","Blanco","2001","2000-2009","Colisión","2017"
2017,7,"22","18:00 a 23:59","Noche","Enero","Sábado","Zacapa","Zacapa","Ignorada","Mujer","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Automóvil","Toyota","Gris","1999","1990-1999","Colisión","2017"
2017,7,"11","06:00 a 11:59","Mañana","Enero","Sábado","Siquinalá","Escuintla","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","No ebrio","Mayor","Camioneta","Mitsubishi","Gris","2003","2000-2009","Colisión","2017"
2017,7,"11","06:00 a 11:59","Mañana","Enero","Sábado","Siquinalá","Escuintla","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","No ebrio","Mayor","Bus urbano","Internacional","Verde","1991","1990-1999","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Enero","Sábado","Escuintla","Escuintla","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ebrio","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Enero","Sábado","Escuintla","Escuintla","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Automóvil","Mitsubishi","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Enero","Sábado","Guazacapán","Santa Rosa","Ignorada","Hombre","72","70-74","60 y más","70 - 74 ","No ebrio","Mayor","Pick up","Toyota","Azul","1991","1990-1999","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Enero","Sábado","Guazacapán","Santa Rosa","Ignorada","Mujer","22","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Italika","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"14","12:00 a 17:59","Tarde","Enero","Sábado","Mazatenango","Suchitepéquez","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Camioneta","Chevrolet","Gris","2001","2000-2009","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Enero","Sábado","Cobán","Alta Verapaz","Ignorada","Hombre","22","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Freedom","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,7,"18","18:00 a 23:59","Noche","Enero","Sábado","Cobán","Alta Verapaz","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,7,"17","12:00 a 17:59","Tarde","Enero","Sábado","Guastatoya","El Progreso","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","Ignorado","Mayor","Bus urbano","Internacional","Ignorado","2012","2010-2018","Colisión","2017"
2017,7,"17","12:00 a 17:59","Tarde","Enero","Sábado","Guastatoya","El Progreso","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"17","12:00 a 17:59","Tarde","Enero","Sábado","Guastatoya","El Progreso","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"6","06:00 a 11:59","Mañana","Enero","Sábado","San Antonio La Paz","El Progreso","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","Ignorado","Mayor","Pick up","Chevrolet","Azul","Ignorado","Ignorado","Caída","2017"
2017,7,"5","00:00 a 05:59","Mañana","Enero","Sábado","Sumpango","Sacatepéquez","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Caída","2017"
2017,8,"22","18:00 a 23:59","Noche","Enero","Domingo","Zacapa","Zacapa","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","Ebrio","Mayor","Pick up","Mazda","Blanco","2011","2010-2018","Colisión","2017"
2017,8,"22","18:00 a 23:59","Noche","Enero","Domingo","Zacapa","Zacapa","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Cabezal","Ignorado","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,8,"4","00:00 a 05:59","Mañana","Enero","Domingo","Escuintla","Escuintla","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,8,"17","12:00 a 17:59","Tarde","Enero","Domingo","Coatepeque","Quetzaltenango","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","Ebrio","Mayor","Panel","Kia","Blanco","2002","2000-2009","Choque","2017"
2017,8,"1","00:00 a 05:59","Mañana","Enero","Domingo","Pajapita","San Marcos","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","Ignorado","Mayor","Pick up","Toyota","Gris","1991","1990-1999","Colisión","2017"
2017,8,"1","00:00 a 05:59","Mañana","Enero","Domingo","Pajapita","San Marcos","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,8,"1","00:00 a 05:59","Mañana","Enero","Domingo","Pajapita","San Marcos","Ignorada","Hombre","44","40-44","40-44","40 - 44 ","Ebrio","Mayor","Pick up","Toyota","Negro","1989","1980-1989","Caída","2017"
2017,8,"9","06:00 a 11:59","Mañana","Enero","Domingo","Cobán","Alta Verapaz","Ignorada","Hombre","65","65-69","60 y más","65 - 69 ","Ignorado","Mayor","Bus urbano","Kia","Blanco","2002","2000-2009","Colisión","2017"
2017,8,"9","06:00 a 11:59","Mañana","Enero","Domingo","Cobán","Alta Verapaz","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Suzuki","Negro","2012","2010-2018","Colisión","2017"
2017,8,"9","06:00 a 11:59","Mañana","Enero","Domingo","Puerto Barrios","Izabal","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Ignorado","Microbús","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco","2017"
2017,9,"23","18:00 a 23:59","Noche","Enero","Lunes","Zacapa","Zacapa","Ignorada","Hombre","34","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,9,"0","00:00 a 05:59","Mañana","Enero","Lunes","Escuintla","Escuintla","Ignorada","Hombre","29","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Yamaha","Rojo","Ignorado","Ignorado","Colisión","2017"
