dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,tipo_vehi,causa_acc,marca_vehi,estado_pil,year
29,Abril,Lunes,13,Retalhuleu,Ignorado,Hombre,65,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
29,Abril,Lunes,23,Huehuetenango,Ignorado,Hombre,60,Mayor,Pick up,VUELCO,Ignorado,NORMAL,2013
29,Abril,Lunes,14,Quiché,Ignorado,Hombre,19,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
29,Abril,Lunes,14,Quiché,Ignorado,Hombre,Ignorado,Mayor,Bus extraurbano,COLISION,International,NORMAL,2013
30,Abril,Martes,18,Guatemala,6,Hombre,29,Mayor,Bus urbano,CHOQUE,Blue bird,NORMAL,2013
30,Abril,Martes,5,Chiquimula,Ignorado,Hombre,46,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
30,Abril,Martes,5,Chiquimula,Ignorado,Hombre,16,Menor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
30,Abril,Martes,22,Zacapa,Ignorado,Hombre,32,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
30,Abril,Martes,21,Escuintla,Ignorado,Hombre,32,Mayor,Motocicleta,CHOQUE,Kymco,EBRIO,2013
30,Abril,Martes,9,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Pick up,CAIDA,Toyota,IGNORADO,2013
30,Abril,Martes,0,El Progreso,Ignorado,Hombre,36,Mayor,Camión,COLISION,Ignorado,EBRIO,2013
30,Abril,Martes,0,El Progreso,Ignorado,Hombre,40,Mayor,Cabezal,COLISION,Freightliner,NORMAL,2013
30,Abril,Martes,21,El Progreso,Ignorado,Hombre,40,Mayor,Cabezal,COLISION,International,NORMAL,2013
30,Abril,Martes,15,Petén,Ignorado,Hombre,37,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
30,Abril,Martes,15,Petén,Ignorado,Hombre,31,Mayor,Mototaxi,COLISION,Bajaj,IGNORADO,2013
30,Abril,Martes,8,Solola,Ignorado,Hombre,Ignorado,Mayor,Microbus,CAIDA,Nissan_duplicated_37,IGNORADO,2013
1,Mayo,Miercoles,9,Guatemala,1,Hombre,43,Mayor,Automovil,COLISION,Toyota,NORMAL,2013
1,Mayo,Miercoles,9,Guatemala,1,Hombre,35,Mayor,Motocicleta,COLISION,Bajaj,NORMAL,2013
1,Mayo,Miercoles,15,Guatemala,Ignorado,Hombre,68,Mayor,Pick up,VUELCO,Toyota,NORMAL,2013
1,Mayo,Miercoles,20,Guatemala,9,Mujer,20,Mayor,Automovil,COLISION,Mitsubishi,IGNORADO,2013
1,Mayo,Miercoles,20,Guatemala,9,Hombre,23,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
1,Mayo,Miercoles,21,Guatemala,12,Mujer,23,Mayor,Automovil,CHOQUE,Nissan_duplicated_37,EBRIO,2013
1,Mayo,Miercoles,5,Escuintla,Ignorado,Hombre,30,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
1,Mayo,Miercoles,5,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Cabezal,COLISION,Freightliner,IGNORADO,2013
1,Mayo,Miercoles,20,Escuintla,Ignorado,Hombre,61,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,20,Escuintla,Ignorado,Hombre,32,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,13,Suchitepéquez,Ignorado,Mujer,54,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,17,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Geo,IGNORADO,2013
1,Mayo,Miercoles,17,Quetzaltenango,Ignorado,Hombre,36,Mayor,Motocicleta,COLISION,Sniper,IGNORADO,2013
1,Mayo,Miercoles,9,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Microbus,VUELCO,Nissan_duplicated_37,IGNORADO,2013
1,Mayo,Miercoles,14,San Marcos,Ignorado,Hombre,Ignorado,Mayor,Camioneta,VUELCO,Toyota,IGNORADO,2013
1,Mayo,Miercoles,22,Huehuetenango,5,Hombre,35,Mayor,Pick up,COLISION,Honda,IGNORADO,2013
1,Mayo,Miercoles,22,Huehuetenango,5,Hombre,20,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
1,Mayo,Miercoles,6,Huehuetenango,Ignorado,Hombre,27,Mayor,Pick up,CHOQUE,Toyota,IGNORADO,2013
1,Mayo,Miercoles,11,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,VUELCO,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,16,Totonicapán,Ignorado,Hombre,40,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
1,Mayo,Miercoles,16,Totonicapán,Ignorado,Hombre,Ignorado,Mayor,Bus urbano,COLISION,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,16,Quiché,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
1,Mayo,Miercoles,16,Quiché,Ignorado,Hombre,19,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
2,Mayo,Jueves,20,Zacapa,Ignorado,Hombre,27,Mayor,Microbus,VUELCO,Chevrolet,NORMAL,2013
2,Mayo,Jueves,6,Escuintla,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
2,Mayo,Jueves,6,Escuintla,Ignorado,Hombre,32,Mayor,Cabezal,COLISION,International,IGNORADO,2013
2,Mayo,Jueves,16,San Marcos,Ignorado,Hombre,67,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
2,Mayo,Jueves,16,San Marcos,Ignorado,Hombre,35,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
2,Mayo,Jueves,21,Suchitepéquez,Ignorado,Hombre,53,Mayor,Pick up,COLISION,Nissan_duplicated_37,IGNORADO,2013
2,Mayo,Jueves,21,Suchitepéquez,Ignorado,Mujer,Ignorado,Mayor,Pick up,COLISION,Ignorado,NORMAL,2013
2,Mayo,Jueves,15,Huehuetenango,Ignorado,Hombre,23,Mayor,Microbus,COLISION,Toyota,IGNORADO,2013
2,Mayo,Jueves,15,Huehuetenango,Ignorado,Hombre,36,Mayor,Camioneta,COLISION,Mercedes benz,IGNORADO,2013
2,Mayo,Jueves,20,Totonicapán,Ignorado,Hombre,36,Mayor,Camión,COLISION,Ignorado,IGNORADO,2013
2,Mayo,Jueves,20,Totonicapán,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
2,Mayo,Jueves,16,Chimaltenango,Ignorado,Hombre,25,Mayor,Mototaxi,CHOQUE,Bajaj,IGNORADO,2013
2,Mayo,Jueves,14,Alta Verapaz,Ignorado,Hombre,Ignorado,Mayor,Pick up,VUELCO,Toyota,IGNORADO,2013
2,Mayo,Jueves,14,Izabal,Ignorado,Mujer,39,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
2,Mayo,Jueves,14,Izabal,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,22,Guatemala,13,Hombre,50,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,22,Guatemala,13,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,3,Guatemala,5,Hombre,39,Mayor,Camioneta,CHOQUE,Mitsubishi,IGNORADO,2013
3,Mayo,Viernes,21,Guatemala,Ignorado,Hombre,30,Mayor,Pick up,COLISION,Nissan_duplicated_37,IGNORADO,2013
3,Mayo,Viernes,21,Guatemala,Ignorado,Hombre,35,Mayor,Bicicleta,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,15,Guatemala,6,Hombre,27,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
3,Mayo,Viernes,15,Guatemala,6,Hombre,32,Mayor,Automovil,COLISION,Peugeot,IGNORADO,2013
3,Mayo,Viernes,15,Guatemala,4,Hombre,42,Mayor,Automovil,COLISION,Nissan_duplicated_37,IGNORADO,2013
3,Mayo,Viernes,15,Guatemala,4,Mujer,39,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
3,Mayo,Viernes,14,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Pick up,CHOQUE,Ignorado,IGNORADO,2013
3,Mayo,Viernes,18,Santa Rosa,Ignorado,Hombre,17,Menor,Motocicleta,COLISION,Italika,IGNORADO,2013
3,Mayo,Viernes,18,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Cabezal,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,15,Retalhuleu,Ignorado,Hombre,24,Mayor,Panel,COLISION,Toyota,IGNORADO,2013
3,Mayo,Viernes,15,Retalhuleu,Ignorado,Hombre,45,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
3,Mayo,Viernes,15,Retalhuleu,Ignorado,Hombre,32,Mayor,Camión,COLISION,International,IGNORADO,2013
3,Mayo,Viernes,15,Retalhuleu,Ignorado,Hombre,47,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
3,Mayo,Viernes,15,Retalhuleu,Ignorado,Hombre,33,Mayor,Camioneta,COLISION,Isuzu,IGNORADO,2013
3,Mayo,Viernes,18,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Mazda,IGNORADO,2013
3,Mayo,Viernes,18,Quetzaltenango,Ignorado,Hombre,29,Mayor,Automovil,COLISION,Mitsubishi,EBRIO,2013
3,Mayo,Viernes,14,Petén,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,14,Petén,Ignorado,Hombre,Ignorado,Mayor,Microbus,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,17,Quiché,Ignorado,Hombre,50,Mayor,Camioneta,COLISION,Ford,IGNORADO,2013
3,Mayo,Viernes,17,Quiché,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
3,Mayo,Viernes,6,Sacatepéquez,4,Hombre,Ignorado,Mayor,Motocicleta,CHOQUE,International,IGNORADO,2013
4,Mayo,Sabado,2,Guatemala,2,Hombre,51,Mayor,Automovil,VUELCO,Toyota,IGNORADO,2013
4,Mayo,Sabado,2,Guatemala,10,Mujer,47,Mayor,Automovil,COLISION,Audi,IGNORADO,2013
4,Mayo,Sabado,2,Guatemala,10,Hombre,32,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
4,Mayo,Sabado,6,Santa Rosa,Ignorado,Hombre,22,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
4,Mayo,Sabado,6,Santa Rosa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
4,Mayo,Sabado,20,Suchitepéquez,1,Mujer,28,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
4,Mayo,Sabado,20,Suchitepéquez,1,Hombre,Ignorado,Mayor,Pick up,COLISION,Mazda,IGNORADO,2013
4,Mayo,Sabado,18,Sacatepéquez,Ignorado,Hombre,54,Mayor,Automovil,CHOQUE,Mazda,IGNORADO,2013
5,Mayo,Domingo,22,Guatemala,1,Hombre,41,Mayor,Automovil,COLISION,Chevrolet,IGNORADO,2013
5,Mayo,Domingo,22,Guatemala,1,Hombre,25,Mayor,Automovil,COLISION,Daewoo,IGNORADO,2013
5,Mayo,Domingo,4,Guatemala,1,Hombre,21,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
5,Mayo,Domingo,4,Guatemala,1,Hombre,16,Menor,Pick up,COLISION,Ford,IGNORADO,2013
5,Mayo,Domingo,15,Guatemala,18,Hombre,36,Mayor,Motocicleta,COLISION,Tvs,IGNORADO,2013
5,Mayo,Domingo,15,Guatemala,18,Mujer,22,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
5,Mayo,Domingo,19,Guatemala,6,Hombre,74,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
5,Mayo,Domingo,19,Guatemala,6,Hombre,16,Menor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
5,Mayo,Domingo,15,Guatemala,Ignorado,Hombre,43,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
5,Mayo,Domingo,15,Guatemala,Ignorado,Hombre,43,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
5,Mayo,Domingo,16,Guatemala,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
5,Mayo,Domingo,16,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
5,Mayo,Domingo,17,Guatemala,5,Hombre,36,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
5,Mayo,Domingo,17,Guatemala,5,Mujer,32,Mayor,Automovil,COLISION,Volkwagen,IGNORADO,2013
5,Mayo,Domingo,19,Guatemala,12,Hombre,27,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
5,Mayo,Domingo,19,Guatemala,12,Hombre,Ignorado,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
5,Mayo,Domingo,22,Chiquimula,Ignorado,Hombre,31,Mayor,Automovil,COLISION,Honda,IGNORADO,2013
5,Mayo,Domingo,22,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Motolansa,IGNORADO,2013
5,Mayo,Domingo,19,Escuintla,Ignorado,Hombre,41,Mayor,Pick up,CHOQUE,Toyota,EBRIO,2013
5,Mayo,Domingo,11,Escuintla,Ignorado,Hombre,24,Mayor,Motocicleta,CHOQUE,Freedom,IGNORADO,2013
5,Mayo,Domingo,18,Santa Rosa,Ignorado,Hombre,20,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
5,Mayo,Domingo,12,Totonicapán,4,Hombre,36,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
5,Mayo,Domingo,12,Totonicapán,4,Hombre,Ignorado,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
5,Mayo,Domingo,13,Solola,4,Hombre,48,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
5,Mayo,Domingo,13,Solola,4,Hombre,Ignorado,Mayor,Camión,COLISION,International,IGNORADO,2013
5,Mayo,Domingo,13,Sacatepéquez,Ignorado,Hombre,59,Mayor,Motocicleta,VUELCO,Sniper,IGNORADO,2013
6,Mayo,Lunes,14,Guatemala,4,Hombre,40,Mayor,Pick up,COLISION,Nissan_duplicated_37,NORMAL,2013
6,Mayo,Lunes,14,Guatemala,4,Hombre,22,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
6,Mayo,Lunes,23,Guatemala,10,Hombre,Ignorado,Mayor,Panel,COLISION,Ignorado,IGNORADO,2013
6,Mayo,Lunes,23,Guatemala,10,Hombre,34,Mayor,Motocicleta,COLISION,Ignorado,NORMAL,2013
6,Mayo,Lunes,18,Guatemala,Ignorado,Hombre,35,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
6,Mayo,Lunes,18,Guatemala,Ignorado,Hombre,21,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
6,Mayo,Lunes,18,Guatemala,Ignorado,Hombre,23,Mayor,Camioneta,COLISION,Dodge_duplicated_11,NORMAL,2013
6,Mayo,Lunes,16,Jalapa,Ignorado,Hombre,32,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
6,Mayo,Lunes,16,Jalapa,Ignorado,Hombre,42,Mayor,Pick up,COLISION,Toyota,NORMAL,2013
6,Mayo,Lunes,5,Santa Rosa,Ignorado,Hombre,25,Mayor,Pick up,COLISION,Nissan_duplicated_37,NORMAL,2013
6,Mayo,Lunes,20,Sacatepéquez,Ignorado,Hombre,46,Mayor,Automovil,CHOQUE,Daewoo,EBRIO,2013
7,Mayo,Martes,19,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
7,Mayo,Martes,19,Guatemala,Ignorado,Hombre,40,Mayor,Automovil,COLISION,Mitsubishi,EBRIO,2013
7,Mayo,Martes,16,Guatemala,Ignorado,Hombre,31,Mayor,Bus urbano,COLISION,International,NORMAL,2013
7,Mayo,Martes,16,Guatemala,Ignorado,Hombre,20,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
7,Mayo,Martes,21,Zacapa,Ignorado,Hombre,43,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
7,Mayo,Martes,21,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
7,Mayo,Martes,19,Escuintla,Ignorado,Hombre,48,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
7,Mayo,Martes,19,Escuintla,Ignorado,Hombre,34,Mayor,Motocicleta,COLISION,Bajaj,IGNORADO,2013
7,Mayo,Martes,20,Huehuetenango,Ignorado,Hombre,35,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
7,Mayo,Martes,20,Huehuetenango,Ignorado,Hombre,32,Mayor,Pick up,COLISION,Mitsubishi,NORMAL,2013
7,Mayo,Martes,21,Alta Verapaz,Ignorado,Hombre,26,Mayor,Motocicleta,CHOQUE,Bajaj,EBRIO,2013
8,Mayo,Miercoles,20,Guatemala,1,Hombre,28,Mayor,Automovil,COLISION,Honda,NORMAL,2013
8,Mayo,Miercoles,20,Guatemala,1,Hombre,54,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
8,Mayo,Miercoles,19,Guatemala,7,Hombre,33,Mayor,Camioneta,COLISION,Toyota,NORMAL,2013
8,Mayo,Miercoles,19,Guatemala,7,Hombre,32,Mayor,Bus extraurbano,COLISION,Ignorado,NORMAL,2013
8,Mayo,Miercoles,21,Guatemala,8,Hombre,34,Mayor,Automovil,CHOQUE,Ignorado,EBRIO,2013
8,Mayo,Miercoles,12,Jalapa,2,Hombre,54,Mayor,Pick up,COLISION,Mitsubishi,NORMAL,2013
8,Mayo,Miercoles,12,Jalapa,2,Hombre,34,Mayor,Mototaxi,COLISION,Ignorado,NORMAL,2013
8,Mayo,Miercoles,16,Santa Rosa,Ignorado,Hombre,35,Mayor,Bus extraurbano,COLISION,International,NORMAL,2013
8,Mayo,Miercoles,16,Santa Rosa,Ignorado,Hombre,24,Mayor,Microbus,COLISION,Nissan_duplicated_37,IGNORADO,2013
8,Mayo,Miercoles,14,Suchitepéquez,Ignorado,Hombre,26,Mayor,Pick up,COLISION,Mazda,NORMAL,2013
8,Mayo,Miercoles,14,Suchitepéquez,Ignorado,Hombre,40,Mayor,Mototaxi,COLISION,Bajaj,NORMAL,2013
8,Mayo,Miercoles,13,El Progreso,Ignorado,Hombre,38,Mayor,Camioneta,CHOQUE,Mazda,IGNORADO,2013
8,Mayo,Miercoles,13,Petén,Ignorado,Hombre,47,Mayor,Camión,COLISION,Isuzu,NORMAL,2013
8,Mayo,Miercoles,13,Petén,Ignorado,Hombre,45,Mayor,Microbus,COLISION,Toyota,NORMAL,2013
8,Mayo,Miercoles,15,Solola,Ignorado,Hombre,46,Mayor,Microbus,COLISION,Toyota,IGNORADO,2013
8,Mayo,Miercoles,15,Solola,Ignorado,Hombre,Ignorado,Mayor,Camión,COLISION,Freightliner,IGNORADO,2013
9,Mayo,Jueves,14,Guatemala,1,Hombre,Ignorado,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,14,Guatemala,1,Hombre,23,Mayor,Ignorado,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,12,Guatemala,10,Hombre,30,Mayor,Automovil,COLISION,Mazda,NORMAL,2013
9,Mayo,Jueves,12,Guatemala,10,Hombre,50,Mayor,Camioneta,COLISION,Ignorado,NORMAL,2013
9,Mayo,Jueves,21,Guatemala,Ignorado,Hombre,25,Mayor,Motocicleta,CHOQUE,Wuyang,IGNORADO,2013
9,Mayo,Jueves,9,Guatemala,16,Hombre,19,Mayor,Automovil,CHOQUE,Bmw,IGNORADO,2013
9,Mayo,Jueves,22,Guatemala,12,Mujer,32,Mayor,Automovil,COLISION,Chevrolet,IGNORADO,2013
9,Mayo,Jueves,22,Guatemala,12,Hombre,Ignorado,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,20,Chiquimula,Ignorado,Hombre,64,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,20,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Camión,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,21,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Automovil,COLISION,Ignorado,IGNORADO,2013
9,Mayo,Jueves,21,Chiquimula,Ignorado,Hombre,68,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
9,Mayo,Jueves,0,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Pick up,COLISION,Mazda,IGNORADO,2013
9,Mayo,Jueves,0,Zacapa,Ignorado,Hombre,40,Mayor,Microbus,COLISION,Toyota,IGNORADO,2013
9,Mayo,Jueves,15,Zacapa,Ignorado,Hombre,45,Mayor,Pick up,COLISION,Toyota,EBRIO,2013
9,Mayo,Jueves,15,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Cabezal,COLISION,Freightliner,IGNORADO,2013
9,Mayo,Jueves,19,Retalhuleu,1,Hombre,43,Mayor,Pick up,COLISION,Isuzu,EBRIO,2013
9,Mayo,Jueves,19,Retalhuleu,1,Hombre,28,Mayor,Mototaxi,COLISION,Bajaj,NORMAL,2013
9,Mayo,Jueves,8,San Marcos,Ignorado,Hombre,Ignorado,Mayor,Pick up,CHOQUE,Toyota,IGNORADO,2013
9,Mayo,Jueves,12,Alta Verapaz,Ignorado,Hombre,35,Mayor,Microbus,VUELCO,Hyundai,IGNORADO,2013
9,Mayo,Jueves,1,Chimaltenango,Ignorado,Hombre,24,Mayor,Motocicleta,VUELCO,Bajaj,EBRIO,2013
10,Mayo,Viernes,16,Guatemala,1,Hombre,25,Mayor,Camión,COLISION,Kia,IGNORADO,2013
10,Mayo,Viernes,16,Guatemala,1,Hombre,24,Mayor,Motocicleta,COLISION,Italika,IGNORADO,2013
10,Mayo,Viernes,17,Guatemala,6,Hombre,43,Mayor,Automovil,COLISION,Nissan_duplicated_37,EBRIO,2013
10,Mayo,Viernes,17,Guatemala,6,Hombre,34,Mayor,Pick up,COLISION,Datsun,EBRIO,2013
10,Mayo,Viernes,23,Escuintla,Ignorado,Hombre,43,Mayor,Bus urbano,COLISION,International,NORMAL,2013
10,Mayo,Viernes,23,Escuintla,Ignorado,Hombre,18,Mayor,Motocicleta,COLISION,Suzuki,NORMAL,2013
10,Mayo,Viernes,12,Santa Rosa,Ignorado,Hombre,54,Mayor,Camioneta,CHOQUE,Kia,NORMAL,2013
10,Mayo,Viernes,10,Suchitepéquez,Ignorado,Hombre,23,Mayor,Motocicleta,COLISION,Italika,NORMAL,2013
10,Mayo,Viernes,10,Suchitepéquez,Ignorado,Hombre,35,Mayor,Pick up,COLISION,Kia,NORMAL,2013
10,Mayo,Viernes,13,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Mototaxi,CHOQUE,Bajaj,NORMAL,2013
10,Mayo,Viernes,16,Alta Verapaz,Ignorado,Hombre,36,Mayor,Camioneta,CHOQUE,Hino,NORMAL,2013
10,Mayo,Viernes,13,Baja Verapaz,Ignorado,Hombre,37,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
10,Mayo,Viernes,13,Baja Verapaz,Ignorado,Hombre,32,Mayor,Motocicleta,COLISION,Honda,NORMAL,2013
10,Mayo,Viernes,14,El Progreso,Ignorado,Hombre,25,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
10,Mayo,Viernes,14,El Progreso,Ignorado,Mujer,Ignorado,Mayor,Motocicleta,COLISION,Honda,IGNORADO,2013
10,Mayo,Viernes,1,Solola,Ignorado,Hombre,36,Mayor,Pick up,VUELCO,Toyota,EBRIO,2013
11,Mayo,Sabado,1,Guatemala,1,Hombre,29,Mayor,Camioneta,COLISION,Hyundai,IGNORADO,2013
11,Mayo,Sabado,1,Guatemala,1,Hombre,21,Mayor,Mototaxi,COLISION,Hyundai,IGNORADO,2013
11,Mayo,Sabado,17,Guatemala,6,Hombre,32,Mayor,Automovil,COLISION,Mitsubishi,EBRIO,2013
11,Mayo,Sabado,17,Guatemala,6,Hombre,33,Mayor,Automovil,COLISION,Hyundai,IGNORADO,2013
11,Mayo,Sabado,2,Guatemala,10,Hombre,29,Mayor,Automovil,COLISION,Mazda,IGNORADO,2013
11,Mayo,Sabado,2,Guatemala,10,Hombre,26,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
11,Mayo,Sabado,8,Guatemala,7,Hombre,Ignorado,Mayor,Cabezal,COLISION,Ignorado,IGNORADO,2013
11,Mayo,Sabado,8,Guatemala,7,Hombre,28,Mayor,Motocicleta,COLISION,Suzuki,IGNORADO,2013
11,Mayo,Sabado,18,Guatemala,12,Hombre,33,Mayor,Camioneta,COLISION,Isuzu,EBRIO,2013
11,Mayo,Sabado,18,Guatemala,12,Mujer,25,Mayor,Automovil,COLISION,Toyota,IGNORADO,2013
11,Mayo,Sabado,1,Zacapa,Ignorado,Hombre,28,Mayor,Automovil,COLISION,Volkwagen,IGNORADO,2013
11,Mayo,Sabado,1,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Cabezal,COLISION,Ignorado,IGNORADO,2013
11,Mayo,Sabado,0,Suchitepéquez,Ignorado,Hombre,19,Mayor,Motocicleta,CHOQUE,Honda,EBRIO,2013
11,Mayo,Sabado,5,Retalhuleu,Ignorado,Hombre,23,Mayor,Motocicleta,VUELCO,Honda,IGNORADO,2013
11,Mayo,Sabado,19,Quetzaltenango,Ignorado,Hombre,22,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
11,Mayo,Sabado,2,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Camión,CHOQUE,Ignorado,IGNORADO,2013
11,Mayo,Sabado,12,Huehuetenango,Ignorado,Hombre,22,Mayor,Pick up,COLISION,Toyota,IGNORADO,2013
11,Mayo,Sabado,12,Huehuetenango,Ignorado,Hombre,13,Menor,Motocicleta,COLISION,Italika,IGNORADO,2013
11,Mayo,Sabado,10,Quiché,Ignorado,Hombre,Ignorado,Mayor,Pick up,VUELCO,Ignorado,IGNORADO,2013
11,Mayo,Sabado,22,Sacatepéquez,Ignorado,Hombre,28,Mayor,Motocicleta,VUELCO,Suzuki,IGNORADO,2013
12,Mayo,Domingo,21,Guatemala,1,Hombre,64,Mayor,Mototaxi,COLISION,Hyundai,EBRIO,2013
12,Mayo,Domingo,21,Guatemala,1,Mujer,41,Mayor,Automovil,COLISION,Toyota,EBRIO,2013
12,Mayo,Domingo,5,Guatemala,10,Hombre,Ignorado,Mayor,Motocicleta,CHOQUE,Ignorado,IGNORADO,2013
12,Mayo,Domingo,5,Guatemala,Ignorado,Hombre,28,Mayor,Pick up,COLISION,Ignorado,IGNORADO,2013
12,Mayo,Domingo,5,Guatemala,Ignorado,Hombre,36,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
12,Mayo,Domingo,8,Guatemala,8,Hombre,Ignorado,Mayor,Microbus,CHOQUE,International,IGNORADO,2013
12,Mayo,Domingo,12,Guatemala,19,Hombre,35,Mayor,Motocicleta,COLISION,Ignorado,IGNORADO,2013
12,Mayo,Domingo,12,Guatemala,19,Hombre,Ignorado,Mayor,Bus urbano,COLISION,Ignorado,IGNORADO,2013
