dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,sexo_pil,zona_ocu,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
10,19,Enero,Domingo,Guatemala,Hombre,11,39,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
10,19,Enero,Domingo,Guatemala,Hombre,11,32,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
10,18,Enero,Domingo,Guatemala,Hombre,Ignorada,45,Ebrio,Mayor,Automóvil,Toyota,Choque,2016
10,18,Enero,Domingo,Guatemala,Hombre,Ignorada,38,Ignorado,Mayor,Pick up,Datsun,Choque,2016
10,10,Enero,Domingo,Jutiapa,Hombre,Ignorada,35,Ignorado,Mayor,Motocicleta,Suzuki,Caída,2016
10,20,Enero,Domingo,Jutiapa,Hombre,Ignorada,22,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
10,20,Enero,Domingo,Jutiapa,Mujer,Ignorada,27,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
10,2,Enero,Domingo,Zacapa,Hombre,Ignorada,27,Ebrio,Mayor,Pick up,Nissan,Choque,2016
10,22,Enero,Domingo,Escuintla,Hombre,Ignorada,25,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
10,22,Enero,Domingo,Escuintla,Hombre,Ignorada,34,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
10,14,Enero,Domingo,San Marcos,Hombre,Ignorada,31,Ignorado,Mayor,Taxi,Toyota,Colisión,2016
10,14,Enero,Domingo,San Marcos,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
10,11,Enero,Domingo,Huehuetenango,Hombre,Ignorada,31,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
10,11,Enero,Domingo,Huehuetenango,Hombre,Ignorada,15,Ignorado,Menor,Automóvil,Toyota,Colisión,2016
10,3,Enero,Domingo,Izabal,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
10,23,Enero,Domingo,Izabal,Hombre,Ignorada,20,Ebrio,Mayor,Motocicleta,TVS Apache,Choque,2016
10,1,Enero,Domingo,Peten,Hombre,Ignorada,35,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
10,1,Enero,Domingo,Peten,Hombre,Ignorada,16,Ignorado,Menor,Motocicleta,Bajaj,Colisión,2016
10,3,Enero,Domingo,Quiche,Hombre,Ignorada,22,Ignorado,Mayor,Pick up,Toyota,Vuelco,2016
10,0,Enero,Domingo,Sacatepéquez,Hombre,Ignorada,49,No ebrio,Mayor,Camión,Ignorado,Colisión,2016
10,0,Enero,Domingo,Sacatepéquez,Hombre,Ignorada,24,Ebrio,Mayor,Automóvil,Honda,Colisión,2016
11,17,Enero,Lunes,Escuintla,Hombre,Ignorada,43,Ignorado,Mayor,Bus urbano,Ignorado,Colisión,2016
11,17,Enero,Lunes,Escuintla,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
11,17,Enero,Lunes,Santa Rosa,Hombre,Ignorada,27,Ebrio,Mayor,Automóvil,Kia,Colisión,2016
11,17,Enero,Lunes,Santa Rosa,Hombre,Ignorada,36,No ebrio,Mayor,Motocicleta,BMW,Colisión,2016
11,17,Enero,Lunes,Quetzaltenango,Hombre,Ignorada,31,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
11,17,Enero,Lunes,Quetzaltenango,Hombre,Ignorada,60,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
11,18,Enero,Lunes,Alta Verapaz,Hombre,Ignorada,56,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
11,18,Enero,Lunes,Alta Verapaz,Hombre,Ignorada,71,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
11,19,Enero,Lunes,Sacatepéquez,Hombre,Ignorada,80,Ignorado,Mayor,Pick up,Mazda,Colisión,2016
11,19,Enero,Lunes,Sacatepéquez,Hombre,Ignorada,33,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
12,7,Enero,Martes,Guatemala,Hombre,1,24,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
12,7,Enero,Martes,Guatemala,Mujer,1,33,Ignorado,Mayor,Automóvil,Honda,Colisión,2016
12,3,Enero,Martes,Guatemala,Hombre,13,Ignorada,Ignorado,Mayor,Automóvil,Mazda,Choque,2016
12,22,Enero,Martes,Guatemala,Ignorado,13,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
12,22,Enero,Martes,Guatemala,Mujer,13,25,Ignorado,Mayor,Automóvil,Ignorado,Colisión,2016
12,4,Enero,Martes,Guatemala,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Freedom,Choque,2016
12,18,Enero,Martes,Chiquimula,Mujer,Ignorada,17,Ignorado,Menor,Camioneta,Isuzu,Colisión,2016
12,18,Enero,Martes,Chiquimula,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
12,22,Enero,Martes,Escuintla,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
12,22,Enero,Martes,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2016
12,11,Enero,Martes,Suchitepéquez,Hombre,Ignorada,35,Ignorado,Mayor,Camión,Hino,Colisión,2016
12,11,Enero,Martes,Suchitepéquez,Hombre,Ignorada,17,Ignorado,Menor,Motocicleta,Ignorado,Colisión,2016
12,17,Enero,Martes,Huehuetenango,Hombre,Ignorada,45,Ignorado,Mayor,Camión,Ignorado,Vuelco,2016
12,15,Enero,Martes,Alta Verapaz,Hombre,Ignorada,23,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
12,15,Enero,Martes,Alta Verapaz,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Hyundai,Colisión,2016
12,16,Enero,Martes,El Progreso,Hombre,Ignorada,37,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
12,16,Enero,Martes,El Progreso,Mujer,Ignorada,16,Ignorado,Menor,Motocicleta,Ignorado,Colisión,2016
13,23,Enero,Miércoles,Guatemala,Hombre,9,24,No ebrio,Mayor,Automóvil,Acura,Colisión,2016
13,23,Enero,Miércoles,Guatemala,Mujer,9,27,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
13,6,Enero,Miércoles,Guatemala,Hombre,1,39,No ebrio,Mayor,Camión,Hino,Choque,2016
13,6,Enero,Miércoles,Guatemala,Hombre,1,27,No ebrio,Mayor,Automóvil,Volkswagen,Choque,2016
13,22,Enero,Miércoles,Guatemala,Hombre,Ignorada,34,No ebrio,Mayor,Ignorado,Ignorado,Colisión,2016
13,22,Enero,Miércoles,Guatemala,Mujer,Ignorada,42,Ignorado,Mayor,Camioneta,Ford,Colisión,2016
13,17,Enero,Miércoles,Retalhuleu,Hombre,Ignorada,20,Ebrio,Mayor,Pick up,Toyota,Choque,2016
13,17,Enero,Miércoles,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Microbús,Jinbei,Colisión,2016
13,17,Enero,Miércoles,San Marcos,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Microbús,Toyota,Colisión,2016
13,3,Enero,Miércoles,El Progreso,Hombre,Ignorada,25,Ebrio,Mayor,Cabezal,Freightliner,Colisión,2016
13,3,Enero,Miércoles,El Progreso,Hombre,Ignorada,42,Ignorado,Mayor,Pick up,Hyundai,Colisión,2016
13,11,Enero,Miércoles,Sacatepéquez,Hombre,Ignorada,23,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
13,11,Enero,Miércoles,Sacatepéquez,Hombre,Ignorada,29,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
14,20,Enero,Jueves,Guatemala,Hombre,11,31,Ignorado,Mayor,Camión,Ford,Colisión,2016
14,20,Enero,Jueves,Guatemala,Mujer,11,32,Ignorado,Mayor,Automóvil,Honda,Colisión,2016
14,2,Enero,Jueves,Guatemala,Hombre,Ignorada,32,Ebrio,Mayor,Automóvil,Toyota,Colisión,2016
14,2,Enero,Jueves,Guatemala,Hombre,Ignorada,32,Ignorado,Mayor,Automóvil,BMW,Colisión,2016
14,21,Enero,Jueves,Zacapa,Hombre,Ignorada,32,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
14,21,Enero,Jueves,Zacapa,Mujer,Ignorada,41,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
14,16,Enero,Jueves,Escuintla,Hombre,Ignorada,24,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
14,16,Enero,Jueves,Escuintla,Hombre,Ignorada,27,No ebrio,Mayor,Automóvil,Isuzu,Colisión,2016
14,20,Enero,Jueves,Escuintla,Hombre,Ignorada,25,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
14,20,Enero,Jueves,Escuintla,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
14,12,Enero,Jueves,Santa Rosa,Mujer,Ignorada,60,No ebrio,Mayor,Camioneta,Toyota,Colisión,2016
14,12,Enero,Jueves,Santa Rosa,Hombre,Ignorada,38,No ebrio,Mayor,Camión,Ford,Colisión,2016
14,16,Enero,Jueves,Izabal,Hombre,Ignorada,37,Ignorado,Mayor,Automóvil,Nissan,Choque,2016
14,22,Enero,Jueves,Peten,Hombre,Ignorada,54,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
14,22,Enero,Jueves,Peten,Hombre,Ignorada,35,No ebrio,Mayor,Camioneta,Mitsubishi,Colisión,2016
14,17,Enero,Jueves,Quiche,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2016
14,17,Enero,Jueves,Quiche,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2016
14,20,Enero,Jueves,Sololá,Hombre,Ignorada,29,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
14,20,Enero,Jueves,Sololá,Hombre,Ignorada,38,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
14,12,Enero,Jueves,Chimaltenango,Hombre,Ignorada,53,Ignorado,Mayor,Moto taxi,Bajaj,Colisión,2016
14,12,Enero,Jueves,Chimaltenango,Hombre,Ignorada,35,Ignorado,Mayor,Pick up,Jeep,Colisión,2016
15,1,Enero,Viernes,Guatemala,Hombre,11,22,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
15,1,Enero,Viernes,Guatemala,Hombre,11,Ignorada,Ignorado,Mayor,Automóvil,Honda,Colisión,2016
15,18,Enero,Viernes,Guatemala,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
15,18,Enero,Viernes,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Pick up,Ignorado,Colisión,2016
15,23,Enero,Viernes,Jutiapa,Hombre,Ignorada,82,Ignorado,Mayor,Automóvil,Honda,Colisión,2016
15,23,Enero,Viernes,Zacapa,Hombre,Ignorada,37,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
15,23,Enero,Viernes,Zacapa,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
15,23,Enero,Viernes,Zacapa,Hombre,Ignorada,23,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
15,20,Enero,Viernes,Escuintla,Hombre,Ignorada,25,No ebrio,Mayor,Pick up,Mazda,Colisión,2016
15,20,Enero,Viernes,Escuintla,Hombre,Ignorada,30,No ebrio,Mayor,Motocicleta,Freedom,Colisión,2016
15,19,Enero,Viernes,Santa Rosa,Hombre,Ignorada,38,Ignorado,Mayor,Camioneta,Mitsubishi,Vuelco,2016
15,22,Enero,Viernes,Suchitepéquez,Hombre,Ignorada,30,Ignorado,Mayor,Pick up,Mazda,Colisión,2016
15,22,Enero,Viernes,Suchitepéquez,Hombre,Ignorada,31,Ignorado,Mayor,Camioneta,Suzuki,Colisión,2016
15,7,Enero,Viernes,Retalhuleu,Hombre,Ignorada,34,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
15,7,Enero,Viernes,Retalhuleu,Hombre,Ignorada,23,Ignorado,Mayor,Bus urbano,Internacional,Colisión,2016
15,20,Enero,Viernes,San Marcos,Hombre,Ignorada,28,Ignorado,Mayor,Bus extraurbano,Blue Bird,Choque,2016
15,5,Enero,Viernes,Huehuetenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Microbús,Toyota,Vuelco,2016
15,10,Enero,Viernes,Alta Verapaz,Hombre,Ignorada,29,Ignorado,Mayor,Motocicleta,Suzuki,Caída,2016
15,20,Enero,Viernes,Izabal,Hombre,Ignorada,22,No ebrio,Mayor,Camioneta,Toyota,Colisión,2016
15,20,Enero,Viernes,Izabal,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
15,13,Enero,Viernes,Peten,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Movesa,Colisión,2016
15,13,Enero,Viernes,Peten,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
15,20,Enero,Viernes,Peten,Hombre,Ignorada,26,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
15,20,Enero,Viernes,Peten,Hombre,Ignorada,34,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
15,10,Enero,Viernes,Quiche,Hombre,Ignorada,25,No ebrio,Mayor,Pick up,Toyota,Choque,2016
15,10,Enero,Viernes,Quiche,Hombre,Ignorada,40,No ebrio,Mayor,Motocicleta,Honda,Choque,2016
15,7,Enero,Viernes,Sololá,Hombre,Ignorada,35,Ignorado,Mayor,Camioneta,Toyota,Caída,2016
15,23,Enero,Viernes,Sololá,Hombre,Ignorada,48,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
15,23,Enero,Viernes,Sololá,Hombre,Ignorada,33,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
15,14,Enero,Viernes,Chimaltenango,Mujer,Ignorada,31,Ignorado,Mayor,Automóvil,Chevrolet,Colisión,2016
15,14,Enero,Viernes,Chimaltenango,Hombre,Ignorada,28,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
15,2,Enero,Viernes,Sacatepéquez,Hombre,Ignorada,38,Ebrio,Mayor,Pick up,Hyundai,Choque,2016
16,11,Enero,Sábado,Guatemala,Hombre,9,42,Ignorado,Mayor,Pick up,Nissan,Colisión,2016
16,11,Enero,Sábado,Guatemala,Mujer,9,23,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
16,23,Enero,Sábado,Guatemala,Hombre,25,35,Ignorado,Mayor,Motocicleta,Bajaj,Choque,2016
16,6,Enero,Sábado,Guatemala,Hombre,7,44,Ignorado,Mayor,Camioneta,Chevrolet,Choque,2016
16,17,Enero,Sábado,Guatemala,Hombre,12,33,Ignorado,Mayor,Motocicleta,Asia Hero,Colisión,2016
16,17,Enero,Sábado,Guatemala,Hombre,12,Ignorada,Ignorado,Mayor,Ignorado,Ignorado,Colisión,2016
16,7,Enero,Sábado,Guatemala,Hombre,Ignorada,26,Ebrio,Mayor,Automóvil,Nissan,Colisión,2016
16,23,Enero,Sábado,Zacapa,Mujer,Ignorada,50,No ebrio,Mayor,Pick up,Nissan,Caída,2016
16,8,Enero,Sábado,Escuintla,Hombre,Ignorada,26,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
16,8,Enero,Sábado,Escuintla,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
16,20,Enero,Sábado,Suchitepéquez,Hombre,Ignorada,45,Ignorado,Mayor,Camión,Hino,Colisión,2016
16,20,Enero,Sábado,Suchitepéquez,Hombre,Ignorada,72,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
16,1,Enero,Sábado,Suchitepéquez,Hombre,Ignorada,40,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
16,1,Enero,Sábado,Suchitepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
16,11,Enero,Sábado,Retalhuleu,Hombre,Ignorada,19,Ignorado,Mayor,Moto taxi,Bajaj,Colisión,2016
16,11,Enero,Sábado,Retalhuleu,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2016
16,17,Enero,Sábado,Retalhuleu,Hombre,Ignorada,23,Ebrio,Mayor,Motocicleta,Nissan,Colisión,2016
16,17,Enero,Sábado,Retalhuleu,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Italika,Colisión,2016
16,15,Enero,Sábado,San Marcos,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2016
16,1,Enero,Sábado,Peten,Hombre,Ignorada,47,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
16,1,Enero,Sábado,Peten,Hombre,Ignorada,56,No ebrio,Mayor,Motocicleta,Honda,Colisión,2016
16,15,Enero,Sábado,Peten,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
16,15,Enero,Sábado,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
16,1,Enero,Sábado,Peten,Hombre,Ignorada,17,No ebrio,Menor,Motocicleta,Suzuki,Colisión,2016
16,1,Enero,Sábado,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2016
16,15,Enero,Sábado,Chimaltenango,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2016
17,13,Enero,Domingo,Guatemala,Hombre,1,25,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
17,13,Enero,Domingo,Guatemala,Hombre,1,24,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
17,1,Enero,Domingo,Guatemala,Hombre,18,20,No ebrio,Mayor,Camión,Hyundai,Colisión,2016
17,1,Enero,Domingo,Guatemala,Hombre,18,Ignorada,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
17,1,Enero,Domingo,Guatemala,Hombre,18,Ignorada,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
17,1,Enero,Domingo,Guatemala,Hombre,18,Ignorada,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
17,1,Enero,Domingo,Guatemala,Hombre,5,26,Ignorado,Mayor,Motocicleta,Genesis,Caída,2016
17,23,Enero,Domingo,Guatemala,Hombre,Ignorada,30,Ebrio,Mayor,Pick up,Toyota,Colisión,2016
17,23,Enero,Domingo,Guatemala,Mujer,Ignorada,34,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
17,23,Enero,Domingo,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2016
17,0,Enero,Domingo,Guatemala,Hombre,7,28,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
17,0,Enero,Domingo,Guatemala,Hombre,7,47,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
17,4,Enero,Domingo,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Automóvil,Honda,Choque,2016
17,3,Enero,Domingo,Guatemala,Hombre,12,29,Ignorado,Mayor,Automóvil,Mazda,Vuelco,2016
17,18,Enero,Domingo,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
17,18,Enero,Domingo,Guatemala,Hombre,Ignorada,30,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
17,15,Enero,Domingo,Guatemala,Hombre,19,34,Ebrio,Mayor,Automóvil,Mazda,Colisión,2016
17,15,Enero,Domingo,Guatemala,Hombre,19,Ignorada,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
17,19,Enero,Domingo,Chiquimula,Hombre,Ignorada,21,No ebrio,Mayor,Microbús,Toyota,Colisión,2016
17,22,Enero,Domingo,Zacapa,Mujer,Ignorada,50,No ebrio,Mayor,Pick up,Nissan,Choque,2016
17,20,Enero,Domingo,Zacapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
17,1,Enero,Domingo,Quetzaltenango,Hombre,Ignorada,24,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
17,15,Enero,Domingo,San Marcos,Hombre,Ignorada,20,Ebrio,Mayor,Camioneta,Ignorado,Colisión,2016
17,9,Enero,Domingo,Huehuetenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2016
17,9,Enero,Domingo,Huehuetenango,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
17,7,Enero,Domingo,Alta Verapaz,Hombre,Ignorada,35,Ignorado,Mayor,Pick up,Toyota,Caída,2016
17,18,Enero,Domingo,Sololá,Hombre,Ignorada,34,Ebrio,Mayor,Automóvil,Mini Cooper,Colisión,2016
17,20,Enero,Domingo,Chimaltenango,Hombre,Ignorada,34,Ebrio,Mayor,Automóvil,Mazda,Colisión,2016
17,20,Enero,Domingo,Chimaltenango,Hombre,Ignorada,28,No ebrio,Mayor,Moto taxi,Ignorado,Colisión,2016
18,22,Enero,Lunes,Guatemala,Hombre,18,39,No ebrio,Mayor,Cabezal,Ignorado,Colisión,2016
18,22,Enero,Lunes,Guatemala,Hombre,18,19,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
18,20,Enero,Lunes,Guatemala,Hombre,21,32,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
18,20,Enero,Lunes,Guatemala,Hombre,21,29,No ebrio,Mayor,Pick up,Isuzu,Colisión,2016
18,14,Enero,Lunes,Guatemala,Hombre,7,29,No ebrio,Mayor,Motocicleta,Piaggio,Colisión,2016
18,14,Enero,Lunes,Guatemala,Hombre,7,20,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
18,21,Enero,Lunes,Guatemala,Hombre,11,32,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
18,21,Enero,Lunes,Guatemala,Hombre,11,18,No ebrio,Mayor,Camioneta,Honda,Colisión,2016
18,6,Enero,Lunes,Jutiapa,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Suzuki,Caída,2016
18,17,Enero,Lunes,Jutiapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
18,17,Enero,Lunes,Jutiapa,Hombre,Ignorada,46,Ignorado,Mayor,Pick up,Mazda,Colisión,2016
18,8,Enero,Lunes,Zacapa,Hombre,Ignorada,35,No ebrio,Mayor,Pick up,Toyota,Choque,2016
18,15,Enero,Lunes,Zacapa,Hombre,Ignorada,30,No ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2016
18,15,Enero,Lunes,Zacapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
18,8,Enero,Lunes,Suchitepéquez,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
18,8,Enero,Lunes,Suchitepéquez,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
18,16,Enero,Lunes,Retalhuleu,Hombre,Ignorada,31,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
18,16,Enero,Lunes,Retalhuleu,Hombre,Ignorada,19,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
18,16,Enero,Lunes,Quetzaltenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Pick up,Ignorado,Vuelco,2016
18,9,Enero,Lunes,Alta Verapaz,Hombre,Ignorada,22,No ebrio,Mayor,Camión,Mercedes Benz,Colisión,2016
18,9,Enero,Lunes,Alta Verapaz,Hombre,Ignorada,23,No ebrio,Mayor,Automóvil,Chevrolet,Colisión,2016
18,17,Enero,Lunes,El Progreso,Hombre,Ignorada,35,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
18,17,Enero,Lunes,El Progreso,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Kia,Colisión,2016
18,15,Enero,Lunes,Quiche,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Microbús,Ignorado,Colisión,2016
18,15,Enero,Lunes,Quiche,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
19,23,Enero,Martes,Guatemala,Hombre,5,41,No ebrio,Mayor,Camioneta,Kia,Colisión,2016
19,6,Enero,Martes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
19,0,Enero,Martes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Bus urbano,GMC,Choque,2016
19,17,Enero,Martes,Zacapa,Hombre,Ignorada,32,No ebrio,Mayor,Camioneta,Mitsubishi,Colisión,2016
19,6,Enero,Martes,Escuintla,Hombre,Ignorada,23,No ebrio,Mayor,Automóvil,Ford,Colisión,2016
19,6,Enero,Martes,Escuintla,Hombre,Ignorada,41,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
19,16,Enero,Martes,Escuintla,Hombre,Ignorada,61,No ebrio,Mayor,Cabezal,Kenworth,Colisión,2016
19,16,Enero,Martes,Escuintla,Mujer,Ignorada,31,No ebrio,Mayor,Motocicleta,Italika,Colisión,2016
19,13,Enero,Martes,Santa Rosa,Hombre,Ignorada,34,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
19,13,Enero,Martes,Santa Rosa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
19,8,Enero,Martes,Baja Verapaz,Hombre,Ignorada,45,No ebrio,Mayor,Pick up,Nissan,Colisión,2016
19,8,Enero,Martes,Baja Verapaz,Hombre,Ignorada,41,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
19,15,Enero,Martes,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
19,15,Enero,Martes,Chimaltenango,Hombre,Ignorada,54,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
20,5,Enero,Miércoles,Guatemala,Hombre,1,24,Ignorado,Mayor,Camión,Hino,Colisión,2016
20,5,Enero,Miércoles,Guatemala,Hombre,1,32,Ignorado,Mayor,Taxi,Hyundai,Colisión,2016
20,6,Enero,Miércoles,Guatemala,Hombre,1,30,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
20,6,Enero,Miércoles,Guatemala,Ignorado,1,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
20,15,Enero,Miércoles,Guatemala,Hombre,Ignorada,22,Ignorado,Mayor,Moto taxi,Bajaj,Vuelco,2016
20,2,Enero,Miércoles,Jutiapa,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Suzuki,Caída,2016
20,6,Enero,Miércoles,Jutiapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
20,6,Enero,Miércoles,Jutiapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Cabezal,Freightliner,Colisión,2016
20,15,Enero,Miércoles,Jutiapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Honda,Caída,2016
20,18,Enero,Miércoles,Jutiapa,Hombre,Ignorada,37,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
20,18,Enero,Miércoles,Jutiapa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Mitsubishi,Colisión,2016
20,17,Enero,Miércoles,Jalapa,Hombre,Ignorada,29,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
